ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026071103020512,1,07101832,15,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0
2026071103020512,1,07101841,15,         12,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.9,   0.0,   4.8,   0.0,   2.4,   0.0,   9.6
2026071103020512,1,07101849,15,         52,   0.0,   4.1,   5.9,  10.4,   0.0,   0.0,   0.0,  20.8,   5.9,   6.9,  13.8,  41.6,   3.7,   0.0,  41.6
2026071103020512,1,07101857,15,         73,   0.0,   5.8,   6.4,  11.6,   0.0,   0.0,  11.6,  19.4,   7.3,   7.3,   7.3,  19.4,   4.4,   0.0,  58.4
2026071103020512,1,07101905,15,        120,  48.0,   8.0,  10.6,  19.2,  96.0,  48.0,  16.0,  19.2,   5.3,   7.3,  10.6,  32.0,   2.8,   0.0,  96.0
2026071103020512,1,07101914,15,        151,  40.2,   8.6,  12.0,  20.1, 120.8,  40.2,  20.1,  24.1,   4.1,   8.6,  12.0,  40.2,   3.0, 120.8,  17.2
2026071103020512,1,07101922,15,        177,  47.2,   9.4,  14.1,  20.2, 141.6,  23.6,  12.8,  15.7,   4.7,   7.0,  14.1,  28.3,   3.6, 141.6,  14.1
2026071103020512,1,07101930,15,        182,  48.5,   9.7,  14.5,  16.1,  72.8,  24.2,  13.2,  16.1,   4.6,   7.2,  14.5,  29.1,   3.7, 145.6,  13.2
2026071103020512,1,07101938,15,        245,  21.7,  10.3,  19.6,   9.8,  98.0,  28.0,  14.0,   8.9,   6.1,   8.9,  19.6,  39.2,   5.0, 196.0,   5.9
2026071103020512,1,07101947,15,        283,  20.5,  11.3,  20.5,  10.7,  45.2,  25.1,  13.3,   9.0,   6.1,   8.0,  20.5,  32.3,   5.6,  37.7,   6.4
2026071103020512,1,07101955,15,        518,  12.9,  12.1,  18.0,  11.8,  25.9,  13.8,  13.8,  11.5,   7.0,  10.6,  18.0,  18.0,   5.8,  19.7,   9.0
2026071103020512,1,07102003,15,        540,  13.0,  12.3,  18.7,  12.0,  27.0,  14.4,  13.5,  11.3,   6.8,  10.5,  18.0,  17.2,   5.9,  18.0,   9.1
2026071103020512,1,07102011,15,       1732,  10.3,  39.5,  60.2,  37.4,  86.6,  37.4,   1.3,  35.5,  20.6,  26.1,  39.5,  43.3,  14.7,  57.7,  20.0
2026071103020512,1,07102020,15,       2294,  13.5,  52.4,  79.7,  49.6, 107.9,  39.0,   1.1,  41.7,  27.3,  28.6,  50.9,  45.8,  19.3,  76.4,  25.4
2026071103020512,1,07102028,15,       3350,  19.8,  74.4,  92.4,  53.6, 148.8,  49.6,   1.1,  55.8,  39.4,  41.2,  74.4,  62.3,  27.6, 107.2,  31.1
2026071103020512,1,07102036,15,       3887,  22.0,  75.8, 107.2,  59.8, 163.6,  57.5,   1.1,  64.7,  45.0,  45.7,  74.0,  56.5,  32.0, 119.6,  36.1
2026071103020512,1,07102044,15,       3976,  22.2,  73.9, 106.0,  58.9, 159.0,  45.4,   1.1,  44.1,  43.5,  45.4,  73.9,  56.8,  26.7, 113.6,  35.3
2026071103020512,1,07102053,15,       4039,  22.4,  67.3, 104.2,  57.7, 161.5,  33.6,   1.1,  43.0,  43.6,  41.9,  71.8,  55.7,  25.6, 115.4,  34.0
2026071103020512,1,07102101,15,       4083,  22.3,  64.0, 105.3,  58.3, 163.3,  32.6,   1.1,  39.3,  42.9,  39.3,  69.4,  53.5,  25.3, 112.6,  32.6
2026071103020512,1,07102109,15,       4323,  23.6,  62.8, 108.0,  59.6, 172.9,  32.6,   1.1,  40.6,  43.2,  40.6,  72.0,  54.0,  26.8, 104.8,  32.0
2026071103020512,1,07102117,15,       4566,  25.0,  66.4, 110.6,  48.7, 140.4,  24.6,   1.1,  41.5,  37.6,  37.6,  74.5,  54.5,  25.9, 110.6,  27.2
2026071103020512,1,07102126,15,       4962,  27.0,  67.2, 116.7,  50.8, 152.6,  26.2,   1.1,  39.6,  39.3,  36.0,  77.8,  57.5,  26.8, 120.2,  23.4
2026071103020512,1,07102134,15,       5414,  28.8,  72.1, 117.0,  54.1, 154.6,  28.1,   1.1,  31.8,  35.5,  37.0,  81.7,  61.0,  17.8, 100.7,  23.2
2026071103020512,1,07102142,15,       5908,  12.9,  64.7,  96.4,  51.3, 115.2,  24.8,   1.1,  32.3,  35.0,  35.2,  71.6,  56.9,  17.7,  82.9,  22.2
2026071103020512,1,07102150,15,       6089,  13.2,  55.3,  83.9,  51.2, 110.7,  21.5,   1.2,  30.6,  32.2,  32.4,  66.7,  47.7,  17.7,  79.8,  20.9
2026071103020512,1,07102159,15,       6500,  14.0,  50.4,  89.6,  51.4, 110.6,  22.3,   1.1,  32.0,  33.3,  33.7,  71.2,  50.0,  17.1,  85.2,  21.5
2026071103020512,1,07102207,15,       6630,  14.2,  45.7,  68.8,  50.0, 108.2,  22.4,   1.2,  31.9,  28.2,  33.5,  64.6,  49.5,  16.8,  82.8,  20.5
2026071103020512,1,07102215,15,       6783,  14.1,  45.6,  57.1,  50.2, 110.7,  22.6,   1.2,  32.4,  28.2,  34.1,  64.6,  48.8,  16.8,  80.9,  20.6
2026071103020512,1,07102223,15,       6847,  14.1,  45.6,  57.6,  50.2, 107.4,  22.5,   1.2,  31.4,  26.9,  32.6,  65.2,  48.4,  16.3,  79.3,  20.2
2026071103020512,1,07102232,15,       6976,  14.4,  46.1,  57.5,  51.2, 109.4,  22.8,   1.2,  31.3,  27.0,  33.2,  66.4,  28.1,  15.9,  79.7,  20.0
2026071103020512,1,07102240,15,       7222,  13.2,  47.7,  58.9,  50.6, 106.9,  21.0,   1.3,  30.5,  27.2,  26.1,  67.9,  27.2,  15.4,  56.0,  19.7
2026071103020512,1,07102248,15,       7379,  13.1,  48.3,  60.2,  51.3, 105.4,  21.4,   1.3,  27.9,  27.8,  26.3,  69.4,  27.4,  15.5,  56.7,  14.8
2026071103020512,1,07102256,15,       7499,  13.3,  48.7,  60.5,  51.7, 107.1,  20.9,   1.3,  26.9,  27.6,  26.5,  69.7,  25.9,  14.8,  54.0,  14.4
2026071103020512,1,07102305,15,       7538,  13.4,  47.4,  59.7,  47.8, 105.7,  20.9,   1.3,  26.9,  27.4,  26.6,  67.0,  25.6,  14.7,  53.8,  14.5
2026071103020512,1,07102313,15,       7599,  13.4,  47.1,  59.0,  48.2, 104.8,  20.8,   1.3,  26.2,  27.3,  26.6,  65.3,  25.5,  14.8,  54.2,  14.5
2026071103020512,1,07102321,15,       7835,  13.8,  43.2,  41.2,  49.3, 108.0,  21.3,   1.3,  22.8,  23.3,  26.6,  67.3,  24.8,  14.2,  55.4,  14.2
