ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062702010506,1,06261834,11,         15,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0
2026062702010506,1,06261843,11,         31,   0.0,  24.8,   0.0,   0.0,   2.4,  24.8,   0.0,   0.0,   1.5,  24.8,  12.4
2026062702010506,1,06261851,11,         63,   0.0,  25.2,  16.8,  50.4,   1.6,  50.4,  50.4,   0.0,   2.6,  16.8,  25.2
2026062702010506,1,06261859,11,         75,   0.0,  30.0,  12.0,  60.0,   1.5,  60.0,  60.0,   0.0,   3.0,  20.0,  30.0
2026062702010506,1,06261907,11,        112,  89.6,  22.4,   6.8,  14.9,   2.0,  17.9,  11.2,  89.6,   3.5,  29.8,  44.8
2026062702010506,1,06261916,11,        136,  36.2,  27.2,   8.3,  15.5,   1.9,  12.0,  13.6, 108.8,   4.1,  27.2,  18.1
2026062702010506,1,06261924,11,        149,  39.7,  17.0,   7.0,  14.9,   2.1,   9.9,  14.9, 119.2,   4.4,  23.8,  19.8
2026062702010506,1,06261932,11,        163,  32.6,  11.8,   7.6,  13.0,   2.2,  10.8,  14.4,  65.2,   4.8,  21.7,  21.7
2026062702010506,1,06261940,11,        219,  21.9,  13.4,   7.3,  14.6,   2.4,   7.9,  17.5,  58.4,   4.2,  19.4,  29.2
2026062702010506,1,06261949,11,        250,  22.2,  14.2,   6.6,  15.3,   2.7,   5.8,  15.3,  40.0,   4.7,  20.0,  28.5
2026062702010506,1,06261957,11,        376,  27.3,  21.4,   7.9,   9.1,   2.3,   7.1,  20.0,  23.1,   7.1,   9.7,  42.9
2026062702010506,1,06262005,11,        402,  24.7,  22.9,   7.3,   9.7,   2.3,   6.8,  21.4,  21.4,   7.3,  10.0,  45.9
2026062702010506,1,06262014,11,       3427, 195.8, 195.8,   1.1,  80.6,  18.1,  53.7, 171.3, 182.7,  60.9,  85.6, 391.6
2026062702010506,1,06262022,11,       3521, 201.2, 108.3,   1.1,  80.4,  17.8,  27.0, 176.0, 165.6,  59.9,  85.3, 402.4
2026062702010506,1,06262030,11,       3605, 151.7,  90.1,   1.1,  73.9,  15.6,  25.5, 144.2,  99.4,  55.4,  75.8, 262.1
2026062702010506,1,06262038,11,       3634, 153.0,  88.0,   1.1,  66.0,  15.3,  24.8, 121.1,  96.9,  51.9,  72.6, 242.2
2026062702010506,1,06262047,11,       3805, 126.8,  89.5,   1.1,  66.1,   9.5,  24.5,  74.2,  98.1,  50.7,  67.6, 253.6
2026062702010506,1,06262055,11,       3837, 127.9,  87.7,   1.1,  62.6,   9.1,  24.3,  73.0,  95.9,  51.1,  66.7, 255.8
2026062702010506,1,06262103,11,       3899, 124.7,  77.9,   1.1,  57.7,   8.8,  23.9,  70.8,  74.2,  45.2,  63.6, 239.9
2026062702010506,1,06262111,11,       3967, 113.3,  61.0,   1.1,  52.8,   8.9,  21.5,  57.7,  73.8,  39.1,  63.4, 226.6
2026062702010506,1,06262120,11,       4021, 107.2,  56.4,   1.1,  49.4,   8.9,  21.0,  51.8,  69.9,  37.8,  61.8, 229.7
2026062702010506,1,06262128,11,       4094,  79.8,  57.4,   1.1,  49.6,   8.4,  21.1,  39.9,  69.6,  36.3,  60.6, 218.3
2026062702010506,1,06262136,11,       4236,  77.0,  54.6,   1.1,  47.7,   7.0,  21.7,  38.9,  67.7,  36.8,  60.5, 112.9
2026062702010506,1,06262144,11,       4304,  64.9,  49.1,   1.1,  48.4,   7.0,  19.9,  39.5,  66.2,  37.0,  47.8, 111.0
2026062702010506,1,06262153,11,       4415,  53.5,  49.7,   1.1,  46.4,   6.8,  19.7,  35.6,  54.3,  30.1,  47.0,  98.1
2026062702010506,1,06262201,11,       4446,  53.0,  48.7,   1.1,  45.6,   6.8,  18.2,  35.5,  53.8,  30.4,  47.4,  96.1
2026062702010506,1,06262209,11,       4484,  53.5,  48.4,   1.1,  41.2,   6.7,  17.7,  34.8,  51.9,  30.4,  47.8,  96.9
2026062702010506,1,06262217,11,       5516,  63.0,  58.0,   1.4,  50.1,   2.8,  21.5,  42.8,  58.0,  36.7,  53.8, 113.1
2026062702010506,1,06262226,11,       5586,  62.0,  58.8,   1.4,  45.1,   2.8,  20.6,  42.9,  58.8,  36.6,  53.2,  99.3
2026062702010506,1,06262234,11,       5619,  59.9,  58.3,   1.4,  40.8,   2.8,  20.1,  42.4,  57.6,  36.5,  52.8,  97.7
2026062702010506,1,06262242,11,       5702,  54.9,  58.4,   1.4,  40.0,   2.8,  18.7,  42.2,  55.6,  36.4,  53.0,  99.1
2026062702010506,1,06262250,11,       5794,  51.5,  58.6,   1.4,  39.6,   2.8,  18.1,  41.3,  55.8,  36.7,  52.6,  96.5
2026062702010506,1,06262259,11,       5833,  50.7,  57.6,   1.4,  38.8,   2.8,  17.8,  40.9,  54.8,  34.3,  52.4,  95.2
2026062702010506,1,06262307,11,       5902,  50.7,  55.5,   1.4,  37.7,   2.8,  15.8,  39.0,  54.9,  34.4,  53.0,  78.6
2026062702010506,1,06262315,11,       5968,  50.2,  55.5,   1.5,  36.7,   2.8,  15.1,  36.1,  54.2,  32.2,  53.0,  79.5
2026062702010506,1,06262323,11,       6033,  45.1,  56.1,   1.5,  36.5,   2.8,  14.7,  36.5,  54.8,  27.7,  52.4,  79.1
2026062702010506,1,06262332,11,       6160,  39.7,  53.5,   1.5,  33.9,   2.9,  13.4,  34.4,  55.3,  26.0,  51.8,  77.0
2026062702010506,1,06262340,11,       6286,  37.2,  47.8,   1.5,  32.0,   2.9,  13.1,  32.6,  49.7,  24.5,  46.9,  67.9
2026062702010506,1,06262348,11,       6327,  36.4,  46.8,   1.6,  31.8,   2.9,  12.7,  31.6,  49.6,  24.5,  45.6,  66.6
2026062702010506,1,06262356,11,       6350,  36.5,  45.7,   1.6,  31.5,   2.9,  12.7,  29.8,  49.3,  24.5,  44.9,  66.8
2026062702010506,1,06270005,11,       6396,  36.0,  46.0,   1.6,  30.8,   2.9,  12.5,  29.7,  48.7,  23.5,  44.4,  67.3
2026062702010506,1,06270013,11,       6416,  34.6,  46.2,   1.6,  30.9,   3.0,  12.3,  29.6,  48.4,  23.5,  44.6,  66.6
2026062702010506,1,06270021,11,       6503,  32.1,  46.0,   1.6,  30.9,   3.0,  11.8,  28.2,  48.1,  22.9,  44.8,  66.6
2026062702010506,1,06270029,11,       6563,  32.2,  44.4,   1.6,  30.3,   3.0,  11.3,  28.5,  44.4,  21.9,  45.2,  67.3
2026062702010506,1,06270038,11,       6648,  32.4,  44.6,   1.6,  28.7,   3.0,  10.6,  28.5,  43.9,  22.1,  45.4,  67.3
2026062702010506,1,06270046,11,       6678,  32.3,  44.8,   1.6,  28.7,   3.0,  10.6,  28.1,  42.4,  21.9,  45.2,  67.6
2026062702010506,1,06270054,11,       6974,  33.4,  31.1,   1.7,  29.5,   3.1,   8.4,  29.2,  31.5,  22.3,  43.5,  69.7
2026062702010506,1,06270102,11,       7056,  33.6,  31.3,   1.7,  29.7,   3.2,   7.8,  28.2,  31.5,  22.1,  43.4,  70.5
2026062702010506,1,06270111,11,       7121,  33.7,  31.3,   1.7,  29.3,   3.2,   7.5,  28.2,  30.9,  21.7,  43.4,  71.2
2026062702010506,1,06270119,11,       7129,  33.7,  31.3,   1.7,  29.3,   3.2,   7.5,  28.2,  30.6,  21.6,  43.5,  71.2
2026062702010506,1,06270127,11,       7154,  33.6,  31.4,   1.7,  29.3,   3.2,   7.5,  28.1,  30.7,  21.6,  43.6,  71.5
2026062702010506,1,06270135,11,       7229,  33.8,  31.2,   1.8,  29.3,   3.2,   7.6,  27.8,  30.4,  19.2,  42.8,  71.3
2026062702010506,1,06270144,11,       7269,  33.8,  29.5,   1.8,  29.3,   3.2,   7.5,  27.8,  30.4,  18.6,  42.7,  70.9
2026062702010506,1,06270152,11,       7321,  34.0,  29.4,   1.8,  28.9,   3.2,   7.5,  27.8,  30.6,  18.8,  42.7,  69.7
2026062702010506,1,06270200,11,       7346,  33.9,  29.3,   1.8,  28.8,   3.2,   7.4,  27.8,  30.6,  18.7,  42.2,  69.1
2026062702010506,1,06270208,11,       7386,  33.7,  29.5,   1.8,  25.5,   3.2,   7.5,  27.7,  30.6,  18.8,  41.9,  68.7
2026062702010506,1,06270217,11,       7436,  33.9,  29.3,   1.8,  25.6,   3.2,   7.5,  27.9,  30.6,  18.4,  40.7,  69.1
2026062702010506,1,06270225,11,       7459,  33.7,  29.2,   1.8,  25.7,   3.2,   7.5,  28.0,  30.7,  18.5,  40.5,  69.3
2026062702010506,1,06270233,11,       7550,  34.1,  28.0,   1.8,  25.8,   3.2,   7.4,  28.2,  31.1,  18.1,  40.8,  62.2
2026062702010506,1,06270241,11,       7579,  34.0,  28.0,   1.8,  25.3,   3.1,   7.3,  28.2,  31.2,  18.2,  40.6,  61.8
2026062702010506,1,06270250,11,       7588,  33.9,  27.9,   1.8,  25.2,   3.1,   7.3,  28.1,  30.9,  18.2,  40.7,  61.9
2026062702010506,1,06270258,11,       7593,  33.9,  27.7,   1.8,  25.2,   3.1,   7.3,  28.1,  30.9,  18.2,  40.7,  61.9
2026062702010506,1,06270306,11,       7623,  33.6,  27.4,   1.8,  25.2,   3.1,   7.3,  27.8,  30.9,  18.3,  40.9,  62.2
2026062702010506,1,06270314,11,       7664,  33.8,  27.6,   1.8,  24.3,   3.1,   7.3,  27.9,  31.1,  18.4,  38.5,  62.5
2026062702010506,1,06270323,11,       7720,  34.1,  27.8,   1.9,  23.9,   3.1,   7.4,  27.0,  30.8,  18.0,  36.9,  63.0
2026062702010506,1,06270331,11,       7727,  33.9,  27.8,   1.9,  23.9,   3.1,   7.4,  27.1,  30.7,  18.0,  37.0,  60.0
2026062702010506,1,06270339,11,       7750,  33.1,  27.3,   1.9,  24.0,   3.1,   7.3,  27.1,  30.8,  18.1,  36.9,  60.1
2026062702010506,1,06270347,11,       7767,  33.0,  27.2,   1.9,  23.8,   3.1,   7.3,  27.1,  30.9,  18.1,  36.7,  60.3
2026062702010506,1,06270356,11,       7904,  32.0,  27.7,   1.9,  17.4,   3.2,   7.3,  27.6,  31.4,  18.3,  36.3,  61.3
2026062702010506,1,06270404,11,       8132,  32.8,  28.4,   1.9,  14.0,   3.3,   7.4,  28.2,  32.2,  14.6,  36.9,  63.1
2026062702010506,1,06270412,11,       8161,  32.6,  27.3,   2.0,  14.0,   3.3,   7.4,  28.1,  32.3,  14.5,  37.0,  63.3
2026062702010506,1,06270420,11,       8177,  32.7,  26.8,   2.0,  13.7,   3.3,   7.4,  28.1,  32.3,  14.5,  37.1,  63.5
2026062702010506,1,06270429,11,       8193,  32.7,  26.7,   2.0,  13.4,   3.3,   7.3,  28.2,  32.4,  14.5,  37.2,  63.6
2026062702010506,1,06270437,11,       8203,  32.6,  26.6,   2.0,  13.3,   3.3,   7.3,  28.2,  32.4,  14.5,  37.2,  63.7
2026062702010506,1,06270445,11,       8354,  31.5,  25.8,   2.0,  11.3,   3.4,   7.4,  28.8,  32.2,  14.7,  37.7,  64.8
2026062702010506,1,06270453,11,       8386,  29.6,  25.8,   2.0,  11.3,   3.4,   7.4,  28.7,  32.0,  14.6,  37.4,  63.8
2026062702010506,1,06270502,11,       8403,  29.6,  25.8,   2.0,  11.3,   3.4,   7.4,  28.6,  32.0,  14.6,  36.9,  63.4
2026062702010506,1,06270510,11,       8428,  29.4,  25.9,   2.0,  11.3,   3.4,   7.3,  28.6,  32.1,  14.7,  36.8,  63.6
