ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062102010407,1,06201935,11,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062102010407,1,06201943,11,         65,  52.0,   1.1,  26.0,  26.0,   0.0,  17.3,  52.0,  52.0,  13.0,  26.0,  26.0
2026062102010407,1,06201952,11,        150,  30.0,   1.7,  20.0,  60.0, 120.0,  20.0,   9.2,  60.0,   4.6,   8.5,  15.0
2026062102010407,1,06202000,11,        235,   8.1,   2.4,  23.5,  94.0,  94.0,  26.8,   7.8,   8.5,   6.0,   6.0,  23.5
2026062102010407,1,06202008,11,        377,   7.3,   1.8,  30.1,  75.4,  75.4,  30.1,  11.1,  13.7,   7.7,   7.0,  20.1
2026062102010407,1,06202016,11,        599,   5.7,   2.7,  47.9,  95.8,  95.8,  39.9,   2.6,  19.1,  11.6,  10.8,  28.1
2026062102010407,1,06202025,11,        692,   6.6,   2.5,  29.1,  79.0,  92.2,  42.5,   2.8,  20.5,   9.7,  11.0,  26.3
2026062102010407,1,06202033,11,        768,   6.2,   2.5,  29.2,  61.4,  87.7,  43.8,   3.0,  21.1,  10.0,  10.0,  27.9
2026062102010407,1,06202041,11,        875,   6.5,   2.4,  31.8,  58.3,  87.5,  43.7,   3.2,  22.5,   7.6,  10.6,  29.1
2026062102010407,1,06202049,11,        898,   6.5,   2.4,  32.6,  39.9,  89.8,  42.2,   3.3,  22.4,   7.4,  10.8,  27.6
2026062102010407,1,06202058,11,       1145,   7.7,   2.7,  36.6,  26.1,  91.6,  41.6,   4.1,  26.1,   7.6,   5.2,  20.3
2026062102010407,1,06202106,11,       1612,  10.5,   2.8,  42.9,  31.4, 117.2,  16.5,   4.9,  33.9,   3.8,   7.0,  24.8
2026062102010407,1,06202114,11,       1737,   9.9,   2.8,  43.4,  22.0, 126.3,  17.3,   4.7,  36.5,   3.9,   7.3,  25.7
2026062102010407,1,06202122,11,       1971,  11.2,   3.0,  36.6,  21.9, 143.3,  18.3,   3.8,  30.3,   4.2,   8.2,  20.2
2026062102010407,1,06202131,11,       2119,  10.5,   3.1,  38.5,  20.1,  77.0,  19.2,   4.0,  31.9,   4.4,   6.6,  21.4
2026062102010407,1,06202139,11,       2279,  10.4,   3.0,  37.2,  20.9,  75.9,  19.1,   4.1,  33.1,   4.3,   7.0,  22.2
2026062102010407,1,06202147,11,       2628,  11.8,   3.3,  34.4,  24.1,  84.0,  20.8,   3.1,  33.9,   4.6,   7.7,  22.8
