ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026070402010703,1,07031834,12,         15,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010703,1,07031842,12,         18,  14.4,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,  14.4,   0.0,   0.0,   0.0
2026070402010703,1,07031850,12,         29,  23.2,  23.2,   0.0,   1.3,  23.2,  23.2,   0.0,   0.0,  11.6,  23.2,   5.8,  23.2
2026070402010703,1,07031858,12,         45,  36.0,  36.0,   0.0,   2.1,  18.0,  18.0,  18.0,   3.2,  18.0,  36.0,   9.0,  18.0
2026070402010703,1,07031907,12,        112,  89.6,  89.6,   0.0,   4.9,  29.8,  44.8,  44.8,   8.1,   1.6,  17.9,   6.8,  29.8
2026070402010703,1,07031915,12,        129, 103.2,  25.8,   0.0,   5.4,  12.9,  34.4,  51.6,   8.6,   1.8,  17.2,   7.9,  25.8
2026070402010703,1,07031923,12,        173,  69.2,  27.6,   0.0,   4.7,  13.8,   9.2,  46.1,   8.1,   2.3,  17.3,   7.6,  17.3
2026070402010703,1,07031931,12,        282,  16.1,  14.1,   0.0,   6.6,  20.5,  15.0,  45.1,  12.5,   1.9,  17.3,   7.5,  28.2
2026070402010703,1,07031940,12,        350,  20.0,  17.5, 280.0,   6.2,  23.3,  17.5,  56.0,  15.5,   2.3,  21.5,   9.3,   4.6
2026070402010703,1,07031948,12,        376,  20.0,  17.6, 300.8,   6.2,  15.8,  17.6,  60.1,  15.8,   2.3,  21.4,   9.1,   5.0
2026070402010703,1,07031956,12,        430,  13.2,  16.3,  31.2,   6.7,  13.7,  13.2,  68.8,  18.1,   2.6,  18.1,   9.5,   5.6
2026070402010703,1,07032004,12,        510,  14.5,  18.5,  34.0,   4.2,  12.0,  14.5,  68.0,  19.4,   2.9,  17.7,  10.4,   6.5
2026070402010703,1,07032013,12,        635,  16.9,  22.0,  42.3,   3.0,   9.4,  17.5,  84.6,  21.1,   3.2,  14.5,  12.7,   8.1
2026070402010703,1,07032021,12,        699,  18.6,  20.7,  46.6,   3.2,   9.8,  18.6,  93.2,  13.9,   3.4,  15.5,  10.9,   7.2
2026070402010703,1,07032029,12,        782,  12.0,  22.3,  44.6,   3.4,   8.9,  16.9, 104.2,  14.5,   3.4,  16.4,  11.3,   7.8
2026070402010703,1,07032037,12,        877,  13.4,  16.3,  46.7,   3.5,   8.4,  17.9, 100.2,  15.2,   3.4,  14.0,  12.0,   8.0
2026070402010703,1,07032046,12,        965,  14.2,  17.5,  51.4,   3.5,   8.2,  17.1,  77.2,  15.1,   3.4,  14.0,  12.8,   8.3
2026070402010703,1,07032054,12,        989,  14.6,  17.9,  52.7,   3.5,   8.0,  17.2,  79.1,  15.5,   3.3,  13.8,  12.9,   8.5
