ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026072604020205,1,07252134,15,         45,   0.0,  36.0,   3.6,  36.0,   6.0,   3.6,   0.0,   3.0,   0.0,  12.0,   0.0,  36.0,   0.0,   0.0,  36.0
2026072604020205,1,07252142,15,        180,  16.0,  36.0,  11.0,  24.0,  20.5,   9.0,  20.5,   2.0,  36.0,  11.0,  12.0,  36.0,   0.0,   9.6, 144.0
2026072604020205,1,07252150,15,        410,  10.2,  29.8,  17.2,  36.4,  12.1,   7.1,  13.1,   3.7,  54.6,   8.2,   8.8,  14.2,  18.2,  11.7, 164.0
2026072604020205,1,07252159,15,        588,   7.4,  12.7,  20.4,  42.7,  17.4,   8.8,  10.4,   4.8,  67.2,   8.1,   5.4,  18.0,  23.5,  15.1, 117.6
2026072604020205,1,07252207,15,        761,   6.6,  11.7,  23.4,  55.3,  21.7,   8.2,  11.2,   5.2,  50.7,   9.0,   5.7,  19.6,  20.9,  10.6,  76.1
2026072604020205,1,07252215,15,       1002,   8.2,  14.3,  19.5,  72.8,  24.2,   7.7,  13.8,   4.0,  36.4,   6.6,   6.5,  24.2,  25.8,  11.9,  89.0
2026072604020205,1,07252223,15,       1183,   9.5,  14.5,  18.2,  86.0,  27.0,   8.4,  15.5,   4.3,  41.1,   4.8,   6.6,  27.8,  30.5,  10.5,  72.8
2026072604020205,1,07252232,15,       1414,   8.0,  16.3,  20.5,  87.0,  31.4,   8.3,  17.4,   5.1,  43.5,   5.4,   5.7,  32.3,  35.3,   8.1,  25.7
2026072604020205,1,07252240,15,       1790,   8.3,  18.3,  22.3,  68.1,  38.7,   8.7,  17.4,   4.9,  53.0,   3.9,   6.9,  40.9,  34.9,   9.1,  28.6
2026072604020205,1,07252248,15,       2058,   9.3,  19.3,  22.5,  58.8,  36.5,   9.4,  18.2,   5.5,  42.2,   3.4,   6.8,  40.1,  32.9,   9.1,  27.9
2026072604020205,1,07252256,15,       2176,   9.6,  19.7,  21.7,  62.1,  37.8,   9.7,  17.9,   5.1,  42.4,   3.5,   6.9,  41.4,  34.1,   9.5,  22.0
2026072604020205,1,07252305,15,       2367,  10.2,  21.0,  22.0,  63.1,  33.2,  10.4,  18.7,   5.3,  44.0,   3.6,   7.2,  44.0,  36.4,   6.5,  23.6
2026072604020205,1,07252313,15,       2607,  10.9,  16.8,  22.6,  65.1,  35.9,  10.4,  20.4,   5.5,  48.5,   3.9,   6.8,  38.6,  37.2,   5.8,  21.5
2026072604020205,1,07252321,15,       2691,  11.0,  17.2,  20.9,  65.2,  36.4,  10.0,  20.9,   5.6,  50.0,   4.0,   6.7,  39.8,  37.7,   5.6,  22.1
2026072604020205,1,07252329,15,       2842,  11.5,  13.7,  20.4,  64.9,  37.2,   9.5,  18.9,   5.8,  50.5,   4.2,   6.7,  39.8,  38.5,   5.9,  22.9
2026072604020205,1,07252338,15,       2914,  10.7,  13.7,  18.5,  64.7,  37.0,   9.3,  19.4,   5.9,  51.8,   4.3,   6.8,  39.5,  37.6,   6.0,  21.5
2026072604020205,1,07252346,15,       2973,  10.8,  13.9,  18.5,  66.0,  36.0,   9.3,  19.4,   5.6,  51.7,   4.3,   6.9,  40.3,  36.5,   6.0,  21.6
2026072604020205,1,07252354,15,       3111,  11.3,  14.4,  19.2,  67.2,  37.1,   9.4,  20.2,   5.8,  51.8,   4.5,   5.6,  41.4,  38.2,   6.3,  22.6
2026072604020205,1,07260006,15,       3385,  12.1,  12.6,  20.0,  69.4,  27.6,   9.6,  19.6,   6.2,  46.6,   4.8,   4.7,  45.1,  38.6,   6.7,  24.6
2026072604020205,1,07260015,15,       3580,  12.2,  12.7,  19.4,  69.8,  28.6,   9.6,  19.6,   6.4,  42.7,   4.5,   4.9,  47.7,  40.9,   6.6,  26.0
2026072604020205,1,07260023,15,       3915,  12.9,  13.5,  19.2,  76.3,  31.0,   9.7,  20.4,   6.9,  46.7,   3.5,   5.3,  49.7,  41.7,   7.1,  28.4
2026072604020205,1,07260031,15,       4107,  12.9,  13.7,  19.9,  76.4,  32.5,   9.7,  16.0,   7.1,  48.3,   3.7,   5.4,  51.3,  41.0,   6.7,  29.3
2026072604020205,1,07260039,15,       4193,  13.1,  13.9,  17.2,  76.2,  32.2,   9.8,  16.2,   7.3,  48.6,   3.7,   5.4,  52.4,  40.4,   6.5,  29.6
2026072604020205,1,07260048,15,       4445,  12.4,  14.8,  17.1,  79.0,  32.6,   9.6,  16.8,   7.1,  50.8,   3.7,   5.3,  54.7,  41.8,   6.8,  26.3
2026072604020205,1,07260056,15,       4503,  12.5,  14.6,  17.2,  76.6,  32.4,   9.4,  16.9,   7.1,  51.4,   3.8,   5.2,  54.5,  41.8,   6.9,  26.6
2026072604020205,1,07260104,15,       4722,  12.8,  14.5,  17.2,  80.3,  33.7,   9.7,  17.5,   7.0,  52.4,   3.6,   5.2,  56.3,  42.4,   7.1,  27.7
2026072604020205,1,07260112,15,       4783,  13.0,  14.7,  17.3,  81.4,  33.8,   9.8,  17.6,   7.0,  52.4,   3.6,   5.2,  57.1,  35.7,   7.1,  27.9
2026072604020205,1,07260121,15,       4842,  13.0,  14.8,  16.8,  74.4,  33.6,   9.8,  17.6,   7.0,  51.6,   3.6,   5.2,  56.1,  35.8,   7.1,  28.0
2026072604020205,1,07260129,15,       4878,  13.1,  14.8,  16.5,  73.6,  33.6,   9.8,  17.6,   7.0,  47.0,   3.6,   5.2,  55.7,  36.1,   7.2,  28.2
2026072604020205,1,07260137,15,       4966,  13.2,  15.1,  15.8,  74.9,  33.9,   9.6,  17.8,   6.9,  47.2,   3.7,   5.3,  56.7,  32.2,   7.1,  28.5
2026072604020205,1,07260145,15,       5050,  12.9,  15.4,  15.7,  74.8,  34.2,   9.5,  18.0,   7.1,  47.5,   3.6,   5.4,  57.7,  32.0,   7.2,  29.0
2026072604020205,1,07260154,15,       5124,  13.0,  15.5,  15.9,  75.9,  33.3,   9.6,  17.4,   7.1,  47.6,   3.5,   5.4,  57.7,  32.2,   7.3,  29.2
2026072604020205,1,07260202,15,       5285,  13.1,  15.9,  16.4,  78.2,  34.0,   9.8,  17.8,   6.1,  48.5,   3.6,   5.6,  59.5,  32.0,   7.4,  29.7
2026072604020205,1,07260210,15,       5331,  13.1,  15.9,  16.4,  78.9,  34.3,   9.8,  16.9,   6.1,  49.0,   3.6,   5.5,  60.0,  32.3,   7.4,  30.0
2026072604020205,1,07260218,15,       5420,  12.9,  16.1,  16.6,  66.7,  34.9,   9.7,  17.1,   6.2,  49.8,   3.6,   5.6,  61.0,  30.5,   7.5,  28.5
2026072604020205,1,07260227,15,       5566,  12.9,  16.1,  16.9,  67.4,  35.0,   9.9,  17.6,   5.7,  50.6,   3.7,   5.7,  61.8,  30.9,   7.5,  28.1
2026072604020205,1,07260235,15,       5617,  13.0,  16.3,  17.0,  68.0,  35.3,   9.9,  17.6,   5.8,  51.0,   3.6,   5.7,  62.4,  30.9,   7.5,  28.4
2026072604020205,1,07260243,15,       5687,  12.8,  16.5,  17.1,  66.9,  33.2,   9.8,  17.8,   5.8,  48.9,   3.7,   5.7,  63.1,  31.3,   7.4,  28.4
2026072604020205,1,07260251,15,       5798,  13.1,  16.8,  17.5,  68.2,  33.8,  10.0,  18.1,   5.9,  49.3,   3.5,   5.8,  64.4,  31.9,   7.6,  28.6
2026072604020205,1,07260300,15,       5896,  13.1,  17.0,  17.4,  69.3,  34.4,  10.1,  18.4,   6.0,  49.6,   3.5,   5.9,  62.8,  32.5,   6.9,  29.1
2026072604020205,1,07260308,15,       5910,  12.9,  17.0,  17.2,  69.5,  34.5,  10.1,  18.5,   5.9,  49.7,   3.5,   5.9,  63.0,  32.6,   7.0,  29.1
2026072604020205,1,07260316,15,       5991,  13.1,  16.2,  17.4,  69.4,  34.9,  10.2,  18.5,   5.8,  49.4,   3.5,   5.9,  63.9,  32.6,   7.0,  29.5
2026072604020205,1,07260324,15,       6019,  13.1,  16.3,  17.3,  69.7,  35.1,  10.2,  18.6,   5.9,  49.6,   3.5,   5.9,  56.6,  32.7,   7.0,  29.7
2026072604020205,1,07260333,15,       6162,  10.4,  16.7,  17.6,  71.4,  35.9,  10.4,  19.0,   5.9,  50.8,   3.6,   6.1,  57.3,  33.5,   7.1,  28.4
2026072604020205,1,07260341,15,       6183,  10.4,  16.7,  17.7,  71.6,  35.8,  10.4,  18.8,   5.8,  50.9,   3.6,   6.1,  57.5,  33.4,   7.1,  28.5
2026072604020205,1,07260349,15,       6259,  10.5,  16.1,  17.6,  72.5,  36.2,  10.4,  18.4,   5.9,  51.0,   3.6,   6.0,  57.5,  33.6,   7.2,  28.9
2026072604020205,1,07260357,15,       6316,  10.6,  15.7,  17.7,  73.2,  36.6,  10.5,  18.4,   5.9,  51.5,   3.6,   5.8,  58.0,  33.9,   7.2,  28.7
2026072604020205,1,07260406,15,       6368,  10.7,  15.9,  17.6,  73.8,  36.9,  10.6,  18.5,   5.9,  47.1,   3.7,   5.8,  58.5,  34.1,   7.0,  28.7
2026072604020205,1,07260414,15,       6433,  10.7,  16.0,  17.8,  74.5,  37.2,   9.6,  18.7,   6.0,  47.6,   3.7,   5.9,  59.1,  34.3,   7.1,  29.0
2026072604020205,1,07260422,15,       6492,  10.7,  16.2,  17.8,  75.2,  37.3,   9.6,  18.8,   6.0,  48.0,   3.7,   5.8,  59.0,  34.6,   7.0,  29.1
2026072604020205,1,07260430,15,       6507,  10.7,  16.2,  17.7,  75.4,  37.4,   9.6,  18.8,   6.0,  48.2,   3.7,   5.8,  59.1,  34.7,   7.0,  29.2
2026072604020205,1,07260439,15,       6557,  10.6,  16.0,  17.7,  74.9,  37.7,   9.6,  18.9,   6.0,  48.5,   3.7,   5.8,  59.6,  34.9,   7.0,  29.4
2026072604020205,1,07260447,15,       6636,  10.7,  16.2,  17.8,  75.8,  37.6,   8.9,  19.0,   6.1,  49.1,   3.8,   5.8,  60.3,  35.3,   7.0,  29.8
2026072604020205,1,07260455,15,       6693,  10.8,  16.3,  17.4,  75.4,  37.9,   8.9,  19.0,   6.1,  49.1,   3.8,   5.8,  60.8,  35.4,   7.1,  29.5
2026072604020205,1,07260503,15,       6749,  10.8,  16.4,  17.0,  66.6,  38.0,   9.0,  18.5,   6.1,  49.5,   3.8,   5.8,  61.3,  35.5,   7.0,  29.8
2026072604020205,1,07260512,15,       6824,  11.0,  16.3,  17.0,  65.7,  38.1,   9.0,  18.7,   6.0,  49.6,   3.8,   5.9,  61.3,  35.6,   7.0,  30.1
2026072604020205,1,07260520,15,       6856,  11.0,  16.4,  17.1,  66.0,  36.8,   9.0,  18.8,   6.0,  49.8,   3.8,   5.8,  61.6,  35.6,   7.0,  30.3
