ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘
2026070510020411,1,07040700,13,          3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.2,   0.0,   0.0,   0.0,   2.4
2026070510020411,1,07040705,13,        757,  15.1,   1.8,   0.0,  16.8,  25.2,  17.8,   3.9, 151.4,  46.5,  75.7, 121.1,   7.2,  25.2
2026070510020411,1,07040710,13,       1026,  18.6,   2.3, 410.4,  10.5,   9.6,  21.0,   3.7,  41.0,  41.0,  45.6,  74.6,   7.5,  26.4
2026070510020411,1,07040715,13,       1378,  22.9,   3.0, 220.4,  10.0,   5.6,  19.6,   4.3,  45.9,  15.9,  38.0,  78.7,   7.4,  17.2
2026070510020411,1,07040720,13,       2139,  34.9,   4.3, 190.1,  13.5,   7.5,  27.6,   4.3,  43.8,   5.7,  14.8,  77.7,   5.0,  23.4
2026070510020411,1,07040725,13,       3687,  44.6,   7.0,  84.2,  23.0,  11.5,  40.9,   6.0,   2.8,   7.4,  17.3, 122.9,   7.0,  17.4
2026070510020411,1,07040730,13,       4002,  31.6,   7.6,  80.0,  20.0,  12.4,  42.1,   5.2,   3.0,   7.9,  15.3,  66.7,   7.0,  18.6
2026070510020411,1,07040735,13,       5049,  38.1,   9.5,  84.1,  20.5,   8.1,  53.1,   4.9,   3.8,   7.4,  13.2,  64.1,   5.9,  17.0
2026070510020411,1,07040740,13,       5355,  36.9,  10.0,  87.4,  18.1,   8.4,  30.8,   4.8,   4.0,   7.3,  12.9,  53.5,   6.1,  17.1
2026070510020411,1,07040745,13,       5664,  35.4,  10.2,  75.5,  18.3,   8.7,  30.0,   4.9,   4.1,   7.5,  13.1,  48.2,   5.6,  16.1
2026070510020411,1,07040750,13,       5920,  21.8,  10.6,  72.8,  18.0,   9.0,  30.5,   5.0,   4.3,   7.5,  13.6,  45.1,   5.6,  14.5
2026070510020411,1,07040755,13,       6134,  22.3,  10.8,  70.1,  17.9,   9.2,  31.4,   5.0,   4.4,   7.2,  13.5,  46.7,   5.5,  14.8
2026070510020411,1,07040800,13,       6456,  22.7,  11.1,  67.0,  17.8,   9.6,  30.7,   4.6,   4.5,   7.6,  13.8,  44.5,   5.7,  13.5
2026070510020411,1,07040806,13,       6775,  19.4,  11.6,  68.6,  18.1,  10.0,  31.1,   4.6,   4.5,   7.3,  14.3,  44.0,   5.6,  13.3
2026070510020411,1,07040811,13,       7054,  19.8,  11.7,  67.1,  17.8,   9.8,  24.4,   4.7,   4.7,   7.4,  13.8,  41.8,   5.9,  12.6
2026070510020411,1,07040816,13,       7598,  19.7,  12.1,  70.6,  18.5,  10.3,  26.2,   4.9,   5.0,   5.7,  14.3,  37.9,   6.0,  13.0
2026070510020411,1,07040821,13,       7844,  20.0,  12.0,  72.9,  16.2,   9.7,  25.0,   4.9,   5.2,   5.7,  14.5,  38.9,   6.1,  13.1
2026070510020411,1,07040826,13,       8687,  21.7,  13.2,  78.0,  16.7,  10.7,  27.3,   5.1,   5.6,   6.2,  14.7,  36.1,   4.3,  14.3
2026070510020411,1,07040831,13,       8993,  21.0,  13.6,  69.8,  17.2,  10.7,  28.3,   5.1,   5.8,   6.4,  14.9,  36.5,   4.3,  12.2
2026070510020411,1,07040836,13,      10101,  22.8,  15.1,  76.9,  17.5,  11.8,  26.0,   5.5,   6.5,   7.0,  15.9,  39.2,   3.2,  13.2
2026070510020411,1,07040841,13,      10306,  22.7,  15.2,  77.7,  17.3,  11.9,  26.5,   5.3,   6.6,   7.0,  16.0,  37.6,   3.2,  13.4
2026070510020411,1,07040846,13,      10537,  23.0,  15.2,  78.0,  14.3,  12.0,  27.1,   5.4,   6.7,   7.2,  16.0,  35.5,   3.2,  13.7
2026070510020411,1,07040851,13,      10963,  22.8,  13.3,  78.3,  14.4,  12.4,  19.6,   5.4,   6.9,   7.2,  16.6,  34.6,   3.3,  13.9
2026070510020411,1,07040856,13,      11705,  22.9,  13.8,  78.0,   8.3,  12.9,  20.1,   5.7,   7.4,   7.6,  16.6,  35.6,   3.5,  14.5
2026070510020411,1,07040901,13,      12313,  21.3,  11.8,  62.7,   8.3,  12.2,  21.0,   5.7,   7.7,   8.0,  16.4,  32.5,   3.7,  15.0
2026070510020411,1,07040906,13,      12683,  21.9,  12.1,  64.6,   8.5,  12.4,  21.5,   5.7,   7.9,   8.1,  16.9,  32.0,   3.6,  13.3
2026070510020411,1,07040911,13,      12871,  22.0,  12.3,  63.1,   8.6,  12.5,  20.5,   5.7,   8.0,   7.8,  16.7,  32.2,   3.6,  13.5
2026070510020411,1,07040916,13,      13168,  22.3,  12.4,  63.4,   8.7,  12.5,  20.7,   5.3,   8.1,   7.9,  17.0,  32.3,   3.6,  13.7
2026070510020411,1,07040921,13,      13608,  16.0,  12.7,  65.5,   8.5,  12.9,  19.4,   5.5,   8.3,   8.1,  17.5,  32.0,   3.7,  13.9
2026070510020411,1,07040926,13,      15769,  17.4,  13.8,  70.8,   6.9,  14.3,  21.6,   4.7,   9.4,   8.9,  18.5,  20.5,   3.9,  15.8
2026070510020411,1,07040931,13,      16581,  16.7,  13.7,  70.9,   6.9,  14.8,  21.4,   4.8,   9.3,   8.3,  18.6,  20.1,   4.0,  16.4
2026070510020411,1,07040936,13,      19010,  17.0,  13.9,  68.5,   6.9,  13.6,  21.9,   4.8,   9.5,   8.3,  18.8,  18.5,   4.0,  17.1
2026070510020411,1,07040941,13,      19459,  17.1,  14.0,  68.8,   7.0,  13.7,  21.5,   4.7,   9.5,   8.4,  18.2,  18.2,   4.1,  17.2
2026070510020411,1,07040946,13,      21868,  17.7,  13.7,  66.0,   7.4,  13.8,  21.2,   4.9,   9.7,   7.0,  15.9,  17.8,   4.3,  18.0
2026070510020411,1,07040951,13,      22408,  17.4,  13.2,  65.4,   7.4,  14.0,  19.2,   4.8,   9.8,   7.1,  16.1,  18.1,   4.3,  18.3
2026070510020411,1,07040956,13,      23282,  17.6,  13.4,  60.6,   7.6,  14.3,  19.9,   4.9,  10.2,   7.3,  16.0,  16.2,   4.2,  18.4
2026070510020411,1,07041001,13,      24656,  17.8,  12.4,  55.7,   7.8,  13.8,  20.2,   4.9,  10.3,   7.5,  15.4,  15.9,   4.2,  18.5
2026070510020411,1,07041006,13,      25333,  18.2,  12.3,  49.6,   7.9,  14.0,  20.4,   4.9,  10.5,   7.7,  13.4,  15.5,   4.3,  18.8
