26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,カルマンフィルター,牡,5,草野太郎,60.0,14,,1,,,-0.2,,,,,2,2,1,1,13.8,496,戸田博文,,840,21104842,,,0626470102,,,スワーヴリチャード,,シンボリクリスエス,,,5.3,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,アドアプローズ,牡,5,上野翔,60.0,14,,2,,,0.2,,,,,6,6,8,6,13.8,478,小手川準,,340,21107224,,,0626470101,,,ジャングルポケット,,キングカメハメハ,,,25.5,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,グランナヴィール,牡,5,難波剛健,60.0,14,,3,,,0.3,,,,,10,8,6,4,13.8,556,堀内岳志,,210,21101779,,,0626470114,,,ゴールドシップ,,クロフネ,,,3.4,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,コトブキヘスペラス,牡,6,小野寺祐,60.0,14,,4,,,0.8,,,,,5,5,4,5,13.9,480,金成貴史,,130,20100209,,,0626470103,,,ハーツクライ,,Lemon Drop Kid?(米),,,62.3,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,バンデルオーラ,牡,7,伴啓太,60.0,14,,5,,,0.9,,,,,3,3,3,2,13.9,490,岩戸孝樹,,84,19104915,,,0626470108,,,トーセンラー,,サクラバクシンオー,,,11.4,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,アバットゥータ,牡,4,井上敏樹,57.0,14,,6,,,1.3,,,,,7,7,7,8,13.9,486,中竹和也,,0,22101139,,,0626470109,,,ハービンジャー,,キングカメハメハ,,,5.9,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,アルシミスト,セ,5,坂口智康,58.0,14,,7,,,2.7,,,,,12,11,11,9,14.0,510,浅利英明,,0,21105805,,,0626470107,,,オルフェーヴル,,Tapizar?(米),,,12.0,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,ニシノブレイゼスト,牡,4,五十嵐雄,60.0,14,,8,,,2.9,,,,,4,4,5,7,14.0,504,高木登,,0,22107011,,,0626470112,,,シルバーステート,,グランデラ,,,17.1,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,ゴーツウキリシマ,牝,6,黒岩悠,58.0,14,,9,,,3.0,,,,,1,1,2,3,14.0,468,牧田和弥,,0,20109148,,,0626470105,,,ナムラタイタン,,グラスワンダー,,,14.9,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,ブランフォルテ,牡,4,水沼元輝,57.0,14,,10,,,3.4,,,,,8,9,9,10,14.1,484,辻哲英,,0,22100527,,,0626470110,,,シルバーステート,,"ブライアンズタイム
		    
		    Brian's Time(米)",,,5.4,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,テンプーシャオン,牡,6,金子光希,60.0,14,,11,,,5.1,,,,,9,10,10,11,14.2,430,和田勇介,,0,20102767,,,0626470104,,,ドレフォン,,クロフネ,,,152.8,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,ロイガヴェーグル,牡,6,中村将之,60.0,14,,12,,,5.7,,,,,13,13,12,12,14.2,454,浜田多実,,0,20103697,,,0626470111,,,サトノアラジン,,フレンチデピュティ,,,90.3,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,シュハリ,牡,6,大江原圭,60.0,14,,13,,,9.6,,,,,11,12,13,13,14.5,464,粕谷昌央,,0,20105031,,,0626470106,,,カレンブラックヒル,,Kris?(英),,,36.9,,,
26,09,22,,中山,,,３歳以上障害未勝利 4回 中山 7日目 障害３歳以上 未勝利 (混) 定量 14頭,,障,,2880,重,サトノドルチェ,セ,7,江田勇亮,60.0,14,,14,,,11.1,,,,,14,14,14,14,14.6,458,蛯名利弘,,0,2019105500,,,0626470113,,,オルフェーヴル,,Danehill Dancer,,,40.9,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,バタフライ,牝,2,原田和真,55.0,14,,1,,,-0.6,,,,,2,2,0,0,35.8,486,松山将樹,,590,2024107318,,,0626470208,,,タワーオブロンドン,,Intense Focus,,,2.6,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,スペシャルサンクス,牝,2,嶋田純次,55.0,14,,2,,,0.6,,,,,3,3,0,0,36.2,412,矢嶋大樹,,240,24102846,,,0626470204,,,フィレンツェファイア,,フレンチデピュティ,,,5.3,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,ニシノアトール,牡,2,杉原誠人,55.0,14,,3,,,0.6,,,,,1,1,0,0,36.5,456,武市康男,,150,2024103937,,,0626470210,,,ネロ,,オルフェーヴル,,,11.0,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,ナナレイ,牝,2,丸山元気,55.0,14,,4,,,0.9,,,,,8,7,0,0,35.9,418,小野次郎,,89,24101227,,,0626470203,,,カリフォルニアクローム,,ドリームジャーニー,,,51.8,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,トーセンルルド,牝,2,佐々木大,55.0,14,,5,,,1.0,,,,,7,8,0,0,36.1,444,杉浦宏昭,,59,24106857,,,0626470213,,,ハイランドリール,,Red Runner?(米),,,6.3,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,ニシノタカオ,牡,2,野中悠太,55.0,14,,6,,,1.2,,,,,9,9,0,0,36.1,462,堀内岳志,,0,2024101869,,,0626470206,,,セイウンコウセイ,,ベーカバド,,,23.3,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,シジマ,牝,2,石橋脩,55.0,14,,7,,,1.3,,,,,4,4,0,0,36.9,436,池上昌和,,0,2024100678,,,0626470207,,,アメリカンペイトリオット,,コマンズ,,,16.6,,,
26,09,22,,中山,,,２歳未勝利 4回 中山 7日目 サラ系２歳 未勝利 馬齢 14頭,,芝,,1200,重,ダンシングアワー,牝,2,小林脩斗,55.0,14,,8,,,1.4,,,,,12,13,0,0,36.1,426,室井潔,,0,24101107,,,0626470212,,,ディーマジェスティ,,スマートボーイ,,,19.1,,,
