raceid,kind,combo,payout
06264407,複勝,5,170
06264407,複勝,11,220
06264407,枠連,1-3,1200
06264407,馬連,2-5,2680
06264407,ワイド,2-5,1160
06264407,ワイド,2-11,2910
06264407,ワイド,5-11,590
06264407,馬単,2-5,8030
06264407,三連複,2-5-11,10450
06264407,三連単,2-5-11,97860
06264408,単勝,3,960
06264408,複勝,3,350
06264408,複勝,13,240
06264408,複勝,10,350
06264408,枠連,2-7,1180
06264408,馬連,3-13,2140
06264408,ワイド,3-13,870
06264408,ワイド,3-10,2350
06264408,ワイド,10-13,1280
06264408,馬単,3-13,5100
06264408,三連複,3-10-13,11370
06264408,三連単,3-13-10,53770
06264409,単勝,2,250
06264409,複勝,2,130
06264409,複勝,6,450
06264409,複勝,3,200
06264409,枠連,2-6,1140
06264409,馬連,2-6,4750
06264409,ワイド,2-6,1100
06264409,ワイド,2-3,370
06264409,ワイド,3-6,2100
06264409,馬単,2-6,7650
06264409,三連複,2-3-6,6450
06264409,三連単,2-6-3,40810
06264410,単勝,2,520
06264410,複勝,2,170
06264410,複勝,8,150
06264410,複勝,9,140
06264410,枠連,2-7,890
06264410,馬連,2-8,860
06264410,ワイド,2-8,350
06264410,ワイド,2-9,420
06264410,ワイド,8-9,350
06264410,馬単,2-8,1730
06264410,三連複,2-8-9,1530
06264410,三連単,2-8-9,10560
06264411,単勝,7,5060
06264411,複勝,7,960
06264411,複勝,6,220
06264411,複勝,2,390
06264411,枠連,3-4,610
06264411,馬連,6-7,11560
06264411,ワイド,6-7,3570
06264411,ワイド,2-7,6680
06264411,ワイド,2-6,1100
06264411,馬単,7-6,30160
06264411,三連複,2-6-7,32610
06264411,三連単,7-6-2,284140
06264412,単勝,4,180
06264412,複勝,4,130
06264412,複勝,6,650
06264412,複勝,3,450
06264412,枠連,4-5,560
06264412,馬連,4-6,3220
06264412,ワイド,4-6,1620
06264412,ワイド,3-4,620
06264412,ワイド,3-6,7320
06264412,馬単,4-6,4960
06264412,三連複,3-4-6,12040
06264412,三連単,4-6-3,37010
09264401,単勝,4,280
09264401,複勝,4,110
09264401,複勝,11,150
09264401,複勝,1,280
09264401,枠連,4-8,390
09264401,馬連,4-11,610
09264401,ワイド,4-11,330
09264401,ワイド,1-4,590
09264401,ワイド,1-11,1140
09264401,馬単,4-11,1200
09264401,三連複,1-4-11,2340
09264401,三連単,4-11-1,6880
09264402,単勝,4,140
09264402,複勝,4,110
09264402,複勝,2,240
09264402,馬連,2-4,430
09264402,ワイド,2-4,210
09264402,ワイド,4-5,150
09264402,ワイド,2-5,390
09264402,馬単,4-2,630
09264402,三連複,2-4-5,500
09264402,三連単,4-2-5,1800
09264403,単勝,7,340
09264403,複勝,7,150
09264403,複勝,11,170
09264403,複勝,9,220
09264403,枠連,4-6,850
09264403,馬連,7-11,870
09264403,ワイド,7-11,330
09264403,ワイド,7-9,580
09264403,ワイド,9-11,730
09264403,馬単,7-11,1620
09264403,三連複,7-9-11,2340
09264403,三連単,7-11-9,8240
09264404,単勝,9,750
09264404,複勝,9,310
09264404,複勝,12,400
09264404,複勝,10,450
09264404,枠連,5-6,3260
09264404,馬連,9-12,4610
09264404,ワイド,9-12,1630
09264404,ワイド,9-10,2200
09264404,ワイド,10-12,3220
09264404,馬単,9-12,8840
09264404,三連複,9-10-12,26930
09264404,三連単,9-12-10,113360
09264405,単勝,6,510
09264405,複勝,6,350
09264405,複勝,5,630
09264405,馬連,5-6,2570
09264405,ワイド,5-6,740
09264405,ワイド,4-6,1340
09264405,ワイド,4-5,2300
09264405,馬単,6-5,5690
09264405,三連複,4-5-6,8450
09264405,三連単,6-5-4,46670
09264406,単勝,7,270
09264406,複勝,7,120
09264406,複勝,9,150
09264406,複勝,11,170
09264406,枠連,4-5,700
09264406,馬連,7-9,880
09264406,ワイド,7-9,320
09264406,ワイド,7-11,450
09264406,ワイド,9-11,550
09264406,馬単,7-9,1180
09264406,三連複,7-9-11,1600
09264406,三連単,7-9-11,4480
09264407,単勝,6,350
09264407,複勝,6,160
09264407,複勝,10,280
09264407,複勝,2,350
09264407,枠連,3-5,700
09264407,馬連,6-10,1300
09264407,ワイド,6-10,650
09264407,ワイド,2-6,940
09264407,ワイド,2-10,1580
09264407,馬単,6-10,2760
09264407,三連複,2-6-10,7140
09264407,三連単,6-10-2,27250
09264408,単勝,11,230
09264408,複勝,11,140
09264408,複勝,2,150
09264408,複勝,6,850
09264408,枠連,2-8,400
09264408,馬連,2-11,350
09264408,ワイド,2-11,260
09264408,ワイド,6-11,2470
09264408,ワイド,2-6,2460
09264408,馬単,11-2,550
09264408,三連複,2-6-11,6270
09264408,三連単,11-2-6,15880
09264409,単勝,2,510
09264409,複勝,2,180
09264409,複勝,4,230
09264409,複勝,10,140
09264409,枠連,2-4,2980
09264409,馬連,2-4,2610
09264409,ワイド,2-4,780
09264409,ワイド,2-10,340
09264409,ワイド,4-10,520
09264409,馬単,2-4,4440
09264409,三連複,2-4-10,2270
09264409,三連単,2-4-10,17830
09264410,単勝,8,340
09264410,複勝,8,140
09264410,複勝,5,300
09264410,複勝,2,130
09264410,枠連,3-5,860
09264410,馬連,5-8,2590
09264410,ワイド,5-8,830
09264410,ワイド,2-8,240
09264410,ワイド,2-5,1120
09264410,馬単,8-5,4480
09264410,三連複,2-5-8,3960
09264410,三連単,8-5-2,19920
09264411,単勝,7,190
09264411,複勝,7,110
09264411,複勝,2,150
09264411,複勝,6,140
09264411,枠連,2-6,570
09264411,馬連,2-7,550
09264411,ワイド,2-7,280
09264411,ワイド,6-7,260
09264411,ワイド,2-6,480
09264411,馬単,7-2,930
09264411,三連複,2-6-7,1110
09264411,三連単,7-2-6,3490
09264412,単勝,14,370
09264412,複勝,14,180
09264412,複勝,7,140
09264412,複勝,1,340
09264412,枠連,5-8,510
09264412,馬連,7-14,510
09264412,ワイド,7-14,290
09264412,ワイド,1-14,1810
09264412,ワイド,1-7,790
09264412,馬単,14-7,930
09264412,三連複,1-7-14,4500
09264412,三連単,14-7-1,13760
