26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,プルーフリーディン,牝,3,小林美駒,52.0,14,,1,,,-0.1,,,,,14,14,13,9,36.9,498,小林真也,,580,23101145,,,0126180110,,,,,,,,3.8,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,ウォータースパウト,牝,3,吉田隼人,55.0,14,,2,,,0.1,,,,,5,5,5,5,38.2,460,小笠倫弘,,230,23105555,,,0126180103,,,,,,,,12.5,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,マスカルポーネ,牝,3,斎藤新,55.0,14,,3,,,0.5,,,,,3,3,3,2,38.8,448,水野貴広,,150,23104632,,,0126180114,,,,,,,,40.2,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,テンレッドサン,牝,3,坂井瑠星,55.0,14,,4,,,0.8,,,,,4,4,4,3,38.9,452,西園翔太,,87,23104101,,,0126180101,,,,,,,,4.7,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,セントピュアベース,牝,3,舟山瑠泉,54.0,14,,5,,,1.0,,,,,10,10,7,6,38.8,412,藤野健太,,58,23100580,,,0126180108,,,,,,,,34.9,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,アリディプラチノ,牝,3,大久保友,52.0,14,,6,,,1.0,,,,,1,1,1,1,39.4,428,畑端省吾,,0,23102063,,,0126180109,,,,,,,,195.0,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,ルージュリヴィエラ,牝,3,横山和生,55.0,14,,7,,,1.4,,,,,12,12,9,8,38.8,410,嘉藤貴行,,0,23105608,,,0126180105,,,,,,,,2.3,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,アインプロージット,牝,3,川又賢治,55.0,14,,8,,,2.2,,,,,6,6,6,7,40.0,416,小笠倫弘,,0,23104415,,,0126180104,,,,,,,,432.4,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,ハピネスドリーム,牝,3,北村友一,55.0,14,,9,,,2.6,,,,,7,8,11,10,39.9,410,木村哲也,,0,23100950,,,0126180111,,,,,,,,84.1,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,イセッセイ,牝,3,遠藤汰月,52.0,14,,10,,,3.3,,,,,11,11,12,13,40.2,452,伊藤伸一,,0,23106294,,,0126180106,,,,,,,,388.8,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,フィエスタ,牝,3,河原田菜,51.0,14,,11,,,4.7,,,,,9,9,10,12,42.0,426,西村真幸,,0,23102101,,,0126180107,,,,,,,,108.5,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,ストリートクイーン,牝,3,横山武史,55.0,14,,12,,,5.3,,,,,2,2,2,4,43.7,460,高橋一哉,,0,23101091,,,0126180113,,,,,,,,6.1,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,フローズンクイーン,牝,3,松本大輝,55.0,14,,13,,,5.5,,,,,8,7,8,11,43.0,416,藤岡健一,,0,2023105785,,,0126180112,,,,,,,,236.9,,,
26,08,16,,札幌,,,３歳未勝利 1回 札幌 8日目 サラ系３歳 未勝利 牝[指] 馬齢 14頭,,ダ,,1700,良,ルナティックブルー,牝,3,小沢大仁,55.0,14,,14,,,9.0,,,,,13,13,14,14,44.6,440,今野貞一,,0,23106517,,,0126180102,,,,,,,,46.8,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,タイフーンナイン,牝,2,佐々木大,55.0,8,,1,,,-0.6,,,,,2,1,0,0,34.6,442,柴田卓,,590,24105166,,,0126180203,,,,,,,,1.7,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,スクレイプバイ,牡,2,横山琉人,55.0,8,,2,,,0.6,,,,,4,4,0,0,35.1,482,高橋義忠,,240,2024103914,,,0126180207,,,,,,,,32.9,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,ゴートゥービッツン,牝,2,遠藤汰月,52.0,8,,3,,,0.7,,,,,1,2,0,0,35.4,416,伊藤伸一,,150,24104503,,,0126180202,,,,,,,,60.8,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,リアルジャパン,牡,2,吉田隼人,55.0,8,,4,,,0.7,,,,,7,6,0,0,34.8,446,大橋勇樹,,89,24102714,,,0126180205,,,,,,,,7.1,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,テイクケア,牝,2,河原田菜,51.0,8,,5,,,0.9,,,,,6,5,0,0,35.2,438,和田正一,,59,24106810,,,0126180204,,,,,,,,28.5,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,キチロクタワー,牡,2,長浜鴻緒,54.0,8,,6,,,2.1,,,,,3,3,0,0,36.7,456,松永康利,,0,24100569,,,0126180206,,,,,,,,3.2,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,リアルクウカイ,牡,2,原田和真,55.0,8,,7,,,2.5,,,,,5,7,0,0,36.9,436,萱野浩二,,0,24104218,,,0126180201,,,,,,,,53.8,,,
26,08,16,,札幌,,,２歳未勝利 1回 札幌 8日目 サラ系２歳 未勝利 (混)[指] 馬齢 8頭,,芝,,1200,良,モミスケ,牡,2,小林美駒,52.0,8,,8,,,5.9,,,,,8,8,0,0,39.7,440,水野貴広,,0,2024105532,,,0126180208,,,,,,,,8.1,,,
26,08,16,,札幌,,,３歳以上１勝クラス 1回 札幌 8日目 サラ系３歳以上 １勝クラス (混)[指] 定量 14頭,,芝,,1800,良,ハヤブササキチャン,牝,3,吉田隼人,53.0,14,,1,,,-0.4,,,,,4,4,6,2,34.6,430,東田明士,,820,23106894,,,0126180305,,,,,,,,2.6,,,
26,08,16,,札幌,,,３歳以上１勝クラス 1回 札幌 8日目 サラ系３歳以上 １勝クラス (混)[指] 定量 14頭,,芝,,1800,良,テンレディーゴー,牡,3,佐々木大,55.0,14,,2,,,0.4,,,,,8,8,10,4,34.8,486,菊川正達,,330,23102915,,,0126180311,,,,,,,,9.0,,,
26,08,16,,札幌,,,３歳以上１勝クラス 1回 札幌 8日目 サラ系３歳以上 １勝クラス (混)[指] 定量 14頭,,芝,,1800,良,クリスレジーナ,牝,3,横山武史,53.0,14,,3,,,0.6,,,,,1,1,1,1,35.7,478,高野友和,,210,23102091,,,0126180310,,,,,,,,7.1,,,
26,08,16,,札幌,,,３歳以上１勝クラス 1回 札幌 8日目 サラ系３歳以上 １勝クラス (混)[指] 定量 14頭,,芝,,1800,良,コウギョク,牝,3,横山和生,53.0,14,,4,,,1.0,,,,,2,2,3,3,35.9,444,昆貢,,120,23104678,,,0126180313,,,,,,,,8.3,,,
