26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,スマートブライド,牝,2,ルメール,55.0,9,,1,,,-1.1,,,,,3,3,0,0,37.8,454,加藤征弘,,590,2024101716,,,0626450109,,,ヘニーヒューズ,,ディープインパクト,,,1.1,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,ルスデルカミーノ,牡,2,大野拓弥,55.0,9,,2,,,1.1,,,,,5,5,0,0,38.6,470,杉浦宏昭,,240,2024100423,,,0626450105,,,ドレフォン,,ロードカナロア,,,10.1,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,サリードゥ,牝,2,津村明秀,55.0,9,,3,,,1.4,,,,,1,1,0,0,39.3,442,鈴木伸尋,,150,24100265,,,0626450101,,,ダノンプレミアム,,ヘニーヒューズ,,,5.9,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,ポッドエステラ,牡,2,佐々木大,55.0,9,,4,,,1.5,,,,,2,2,0,0,39.3,444,伊藤圭三,,89,24102381,,,0626450103,,,クリソベリル,,フリオーソ,,,86.9,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,ソナタテソーロ,牝,2,木幡巧也,55.0,9,,5,,,2.9,,,,,6,6,0,0,39.7,456,牧光二,,59,24101297,,,0626450104,,,キセキ,,スクリーンヒーロー,,,43.6,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,ジンクピリチオン,牡,2,原優介,55.0,9,,6,,,2.9,,,,,4,4,0,0,40.5,498,奥平雅士,,0,24105250,,,0626450102,,,ビッグアーサー,,ネオユニヴァース,,,15.3,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,カンタベリートップ,牝,2,木幡初也,55.0,9,,7,,,3.0,,,,,8,8,0,0,39.2,426,石栗龍彦,,0,2024107136,,,0626450107,,,リアルスティール,,タニノギムレット,,,122.7,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,カシノカゲマル,セ,2,原田和真,55.0,9,,8,,,4.2,,,,,7,7,0,0,41.0,456,蛯名利弘,,0,24108091,,,0626450106,,,ケープブランコ,,アドマイヤムーン,,,272.6,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 [指] 馬齢 9頭,,ダ,,1200,良,マリノフスキー,牡,2,丸田恭介,55.0,9,,9,,,4.2,,,,,9,9,0,0,40.4,464,畠山吉宏,,0,2024104214,,,0626450108,,,フィレンツェファイア,,アドマイヤムーン,,,193.3,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,ハイビスカス,牝,2,大野拓弥,55.0,8,,1,,,-0.4,,,,,1,1,1,1,38.5,474,杉浦宏昭,,590,24107403,,,0626450203,,,ウィルテイクチャージ,,ヴィクトワールピサ,,,5.2,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,テンユメノオーロラ,牝,2,ルメール,55.0,8,,2,,,0.4,,,,,6,6,5,5,38.4,450,平岩大典,,240,2024106055,,,0626450204,,,ルヴァンスレーヴ,,ロージズインメイ,,,1.4,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,アフィーリア,牝,2,三浦皇成,55.0,8,,3,,,1.6,,,,,2,2,2,2,40.0,462,浅利英明,,150,24106144,,,0626450208,,,ドレフォン,,オルフェーヴル,,,3.5,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,ピーエムリンダ,牝,2,石神深道,53.0,8,,4,,,1.9,,,,,5,5,4,3,39.9,496,和田正一,,89,2024106588,,,0626450205,,,クリソベリル,,ロードカナロア,,,102.2,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,ビップルーチェ,牝,2,上里直汰,52.0,8,,5,,,2.8,,,,,3,3,6,6,40.5,426,田島俊明,,59,2024104028,,,0626450202,,,サトノダイヤモンド,,ダンスインザダーク,,,62.7,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,ロンドンコーリング,牝,2,木幡巧也,55.0,8,,6,,,2.8,,,,,4,4,3,4,40.9,440,牧光二,,0,2024102539,,,0626450206,,,エスポワールシチー,,パイロ,,,30.3,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,マホロ,牝,2,丸田恭介,55.0,8,,7,,,3.1,,,,,7,7,7,7,40.5,462,石栗龍彦,,0,2024103328,,,0626450201,,,ストラクター,,ルーラーシップ,,,59.8,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 牝[指] 馬齢 8頭,,ダ,,1800,良,バミューダブーケ,牝,2,ミシェル,55.0,8,,8,,,4.0,,,,,8,8,8,8,41.4,446,杉山佳明,,0,24106019,,,0626450207,,,ダノンキングリー,,クロフネ,,,31.3,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,トルタパスカリーナ,牝,2,ルメール,55.0,12,,1,,,-0.2,,,,,5,6,5,0,34.8,468,黒岩陽一,,590,2024106273,,,0626450305,,,リアルスティール,,ハービンジャー,,,1.7,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,サノノファイター,牡,2,田辺裕信,55.0,12,,2,,,0.2,,,,,1,1,1,0,35.3,482,栗田徹,,240,24106814,,,0626450301,,,グレーターロンドン,,Awesome Again?(加),,,19.3,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,セイウンウィルド,牡,2,大野拓弥,55.0,12,,3,,,0.6,,,,,8,5,4,0,35.4,494,松山将樹,,150,2024103879,,,0626450302,,,サリオス,,エピファネイア,,,8.6,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,ノルトハウゼン,牡,2,三浦皇成,55.0,12,,4,,,0.7,,,,,10,9,8,0,35.3,450,菊沢隆徳,,89,24105973,,,0626450309,,,イスラボニータ,,Reliable Man,,,5.2,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,イニシャルポイント,牝,2,丹内祐次,55.0,12,,5,,,1.1,,,,,11,12,12,0,35.3,442,高木登,,59,2024108217,,,0626450311,,,Flightline?(米),,Malibu Moon?(米),,,11.0,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,コスモシグナス,牡,2,津村明秀,55.0,12,,6,,,1.1,,,,,12,11,10,0,35.4,438,水野貴広,,0,24103626,,,0626450306,,,ダノンバラード,,スウェプトオーヴァーボード,,,8.9,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,ショウナンワンパク,牡,2,丸山元気,55.0,12,,7,,,1.4,,,,,7,10,9,0,36.0,454,古賀大生,,0,2024104480,,,0626450310,,,カラヴァッジオ,,キンシャサノキセキ,,,21.4,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,ワンキャンパス,牝,2,小林美駒,53.0,12,,8,,,1.6,,,,,3,3,3,0,36.6,442,深山雅史,,0,2024102770,,,0626450308,,,ビッグアーサー,,トビーズコーナー,,,24.2,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,テイクケア,牝,2,石神深道,53.0,12,,9,,,1.7,,,,,9,8,7,0,36.3,438,和田正一,,0,24106810,,,0626450304,,,ジャンダルム,,ヘニーヒューズ,,,185.9,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,コーズサム,牡,2,黛弘人,55.0,12,,10,,,2.0,,,,,4,4,6,0,36.9,454,伊藤圭三,,0,2024105330,,,0626450312,,,ニューイヤーズデイ,,オルフェーヴル,,,152.2,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,エルシオン,牝,2,長浜鴻緒,54.0,12,,11,,,2.4,,,,,2,2,2,0,37.5,430,柄崎将寿,,0,24100050,,,0626450303,,,ステルヴィオ,,モーリス,,,94.9,,,
26,09,19,,中山,,,２歳未勝利 4回 中山 5日目 サラ系２歳 未勝利 (混)[指] 馬齢 12頭,,芝,,1600,良,アミノショコラ,牡,2,木幡巧也,55.0,12,,12,,,2.5,,,,,6,7,11,0,37.3,468,杉浦宏昭,,0,24100830,,,0626450307,,,ダノンスマッシュ,,ハーツクライ,,,323.6,,,
26,09,19,,中山,,,２歳新馬 4回 中山 5日目 サラ系２歳 新馬 [指] 馬齢 16頭,,芝,,1200,良,シルバーノリダー,牡,2,小林美駒,53.0,16,,1,,,-0.5,,,,,1,1,0,0,34.4,436,伊藤大士,,780,2024100718,,,0626450405,,,シルバーステート,,キンシャサノキセキ,,,12.9,,,
26,09,19,,中山,,,２歳新馬 4回 中山 5日目 サラ系２歳 新馬 [指] 馬齢 16頭,,芝,,1200,良,ゼーゲルン,牡,2,小林脩斗,55.0,16,,2,,,0.5,,,,,6,6,0,0,34.3,508,斎藤誠,,310,2024100599,,,0626450402,,,サリオス,,ノヴェリスト,,,4.3,,,
26,09,19,,中山,,,２歳新馬 4回 中山 5日目 サラ系２歳 新馬 [指] 馬齢 16頭,,芝,,1200,良,ニホンノヨアケゼヨ,牡,2,野中悠太,55.0,16,,3,,,0.6,,,,,4,5,0,0,34.6,460,村田一誠,,200,2024100010,,,0626450409,,,ビッグアーサー,,キンシャサノキセキ,,,29.6,,,
26,09,19,,中山,,,２歳新馬 4回 中山 5日目 サラ系２歳 新馬 [指] 馬齢 16頭,,芝,,1200,良,シクラメン,牝,2,柴田大知,55.0,16,,4,,,0.7,,,,,5,3,0,0,34.7,430,和田雄二,,120,2024100322,,,0626450413,,,グレーターロンドン,,Belardo?(愛),,,27.5,,,
26,09,19,,中山,,,２歳新馬 4回 中山 5日目 サラ系２歳 新馬 [指] 馬齢 16頭,,芝,,1200,良,フクチャンヨシ,牝,2,戸崎圭太,55.0,16,,5,,,0.9,,,,,3,2,0,0,35.1,418,加藤征弘,,78,2024105752,,,0626450410,,,ドレフォン,,Northern Afleet?(米),,,4.2,,,
