raceid,kind,combo,payout
01261208,ワイド,1 - 2,180
01261208,ワイド,1 - 8,620
01261208,ワイド,2 - 8,1110
01261208,馬単,1 → 2,480
01261208,三連複,1 - 2 - 8,2290
01261208,三連単,1 → 2 → 8,6380
01261209,単勝,5,160
01261209,複勝,5,110
01261209,複勝,1,130
01261209,複勝,6,130
01261209,馬連,1 - 5,380
01261209,ワイド,1 - 5,170
01261209,ワイド,5 - 6,180
01261209,ワイド,1 - 6,290
01261209,馬単,5 → 1,510
01261209,三連複,1 - 5 - 6,480
01261209,三連単,5 → 1 → 6,1600
01261210,単勝,8,920
01261210,複勝,8,300
01261210,複勝,2,510
01261210,複勝,1,210
01261210,枠連,2 - 7,8760
01261210,馬連,2 - 8,11290
01261210,ワイド,2 - 8,2620
01261210,ワイド,1 - 8,750
01261210,ワイド,1 - 2,1300
01261210,馬単,8 → 2,18190
01261210,三連複,1 - 2 - 8,14920
01261210,三連単,8 → 2 → 1,140330
01261211,単勝,2,210
01261211,複勝,2,120
01261211,複勝,13,500
01261211,複勝,4,500
01261211,枠連,2 - 8,2460
01261211,馬連,2 - 13,2870
01261211,ワイド,2 - 13,1170
01261211,ワイド,2 - 4,1090
01261211,ワイド,4 - 13,6080
01261211,馬単,2 → 13,4220
01261211,三連複,2 - 4 - 13,21750
01261211,三連単,2 → 13 → 4,68530
01261212,単勝,4,3780
01261212,複勝,4,620
01261212,複勝,6,490
01261212,複勝,1,140
01261212,枠連,4 - 6,27620
01261212,馬連,4 - 6,25060
01261212,ワイド,4 - 6,5500
01261212,ワイド,1 - 4,1200
01261212,ワイド,1 - 6,1160
01261212,馬単,4 → 6,51760
01261212,三連複,1 - 4 - 6,17700
01261212,三連単,4 → 6 → 1,192820
04262201,単勝,7,200
04262201,複勝,7,110
04262201,複勝,6,230
04262201,複勝,4,110
04262201,枠連,6 - 6,1890
04262201,馬連,6 - 7,1840
04262201,ワイド,6 - 7,450
04262201,ワイド,4 - 7,130
04262201,ワイド,4 - 6,460
04262201,馬単,7 → 6,2310
04262201,三連複,4 - 6 - 7,840
04262201,三連単,7 → 6 → 4,5360
04262202,単勝,6,1280
04262202,複勝,6,150
04262202,複勝,3,100
04262202,複勝,2,170
04262202,枠連,3 - 6,700
04262202,馬連,3 - 6,610
04262202,ワイド,3 - 6,240
04262202,ワイド,2 - 6,810
04262202,ワイド,2 - 3,250
04262202,馬単,6 → 3,2720
04262202,三連複,2 - 3 - 6,1350
04262202,三連単,6 → 3 → 2,13900
04262203,単勝,7,620
04262203,複勝,7,230
04262203,複勝,15,230
04262203,複勝,13,650
04262203,枠連,4 - 8,1740
04262203,馬連,7 - 15,3700
04262203,ワイド,7 - 15,1330
04262203,ワイド,7 - 13,3120
04262203,ワイド,13 - 15,3190
04262203,馬単,7 → 15,6570
04262203,三連複,7 - 13 - 15,26150
04262203,三連単,7 → 15 → 13,131250
04262204,単勝,1,850
04262204,複勝,1,370
04262204,複勝,7,1480
04262204,複勝,11,380
04262204,枠連,1 - 4,1320
04262204,馬連,1 - 7,26490
04262204,ワイド,1 - 7,6630
04262204,ワイド,1 - 11,1650
04262204,ワイド,7 - 11,7130
04262204,馬単,1 → 7,46700
04262204,三連複,1 - 7 - 11,65310
04262204,三連単,1 → 7 → 11,356000
04262205,単勝,11,480
04262205,複勝,11,170
04262205,複勝,10,130
04262205,複勝,14,160
04262205,枠連,6 - 6,890
04262205,馬連,10 - 11,920
04262205,ワイド,10 - 11,350
04262205,ワイド,11 - 14,470
04262205,ワイド,10 - 14,340
04262205,馬単,11 → 10,2200
04262205,三連複,10 - 11 - 14,1560
04262205,三連単,11 → 10 → 14,7790
04262206,単勝,7,240
04262206,複勝,7,150
04262206,複勝,6,180
04262206,複勝,9,420
04262206,枠連,6 - 6,960
04262206,馬連,6 - 7,1110
04262206,ワイド,6 - 7,440
04262206,ワイド,7 - 9,980
04262206,ワイド,6 - 9,1300
04262206,馬単,7 → 6,1600
04262206,三連複,6 - 7 - 9,5750
04262206,三連単,7 → 6 → 9,16600
04262207,単勝,3,480
04262207,複勝,3,210
04262207,複勝,10,310
04262207,複勝,1,300
04262207,枠連,3 - 6,1300
04262207,馬連,3 - 10,2820
04262207,ワイド,3 - 10,1050
04262207,ワイド,1 - 3,1040
04262207,ワイド,1 - 10,1690
04262207,馬単,3 → 10,4830
04262207,三連複,1 - 3 - 10,7490
04262207,三連単,3 → 10 → 1,34830
04262208,単勝,15,1340
04262208,複勝,15,410
04262208,複勝,6,350
04262208,複勝,10,610
04262208,枠連,4 - 8,1640
04262208,馬連,6 - 15,7600
04262208,ワイド,6 - 15,2510
04262208,ワイド,10 - 15,3590
04262208,ワイド,6 - 10,3160
04262208,馬単,15 → 6,17430
04262208,三連複,6 - 10 - 15,49600
04262208,三連単,15 → 6 → 10,362320
04262209,単勝,5,370
04262209,複勝,5,160
04262209,複勝,10,360
04262209,複勝,4,860
04262209,枠連,4 - 6,2030
04262209,馬連,5 - 10,2990
04262209,ワイド,5 - 10,970
04262209,ワイド,4 - 5,2050
04262209,ワイド,4 - 10,5400
04262209,馬単,5 → 10,3810
04262209,三連複,4 - 5 - 10,29900
04262209,三連単,5 → 10 → 4,120590
04262210,単勝,9,330
04262210,複勝,9,160
04262210,複勝,7,200
04262210,複勝,6,630
04262210,枠連,5 - 6,690
04262210,馬連,7 - 9,830
04262210,ワイド,7 - 9,380
04262210,ワイド,6 - 9,2180
04262210,ワイド,6 - 7,2950
04262210,馬単,9 → 7,1470
04262210,三連複,6 - 7 - 9,11550
04262210,三連単,9 → 7 → 6,31730
04262211,単勝,13,600
04262211,複勝,13,190
04262211,複勝,10,260
04262211,複勝,5,310
04262211,枠連,6 - 7,930
04262211,馬連,10 - 13,2250
04262211,ワイド,10 - 13,760
04262211,ワイド,5 - 13,1050
04262211,ワイド,5 - 10,1120
04262211,馬単,13 → 10,4480
04262211,三連複,5 - 10 - 13,6230
04262211,三連単,13 → 10 → 5,36240
04262212,単勝,5,3210
04262212,複勝,5,600
04262212,複勝,2,190
04262212,複勝,4,1010
04262212,枠連,2 - 3,3190
04262212,馬連,2 - 5,4010
04262212,ワイド,2 - 5,1140
04262212,ワイド,4 - 5,8120
04262212,ワイド,2 - 4,2830
04262212,馬単,5 → 2,12460
04262212,三連複,2 - 4 - 5,35550
04262212,三連単,5 → 2 → 4,214980
07262201,単勝,8,800
07262201,複勝,8,150
07262201,複勝,6,110
07262201,複勝,1,110
07262201,枠連,6 - 8,1640
07262201,馬連,6 - 8,1790
07262201,ワイド,6 - 8,370
07262201,ワイド,1 - 8,250
07262201,ワイド,1 - 6,140
07262201,馬単,8 → 6,4430
07262201,三連複,1 - 6 - 8,530
07262201,三連単,8 → 6 → 1,7760
07262202,単勝,3,250
07262202,複勝,3,160
07262202,複勝,4,690
07262202,馬連,3 - 4,2520
07262202,ワイド,3 - 4,750
07262202,ワイド,1 - 3,380
07262202,ワイド,1 - 4,1790
07262202,馬単,3 → 4,3840
07262202,三連複,1 - 3 - 4,5560
07262202,三連単,3 → 4 → 1,21590
07262203,単勝,6,190
07262203,複勝,6,110
07262203,複勝,8,120
07262203,複勝,7,160
07262203,枠連,6 - 7,190
07262203,馬連,6 - 8,310
07262203,ワイド,6 - 8,170
07262203,ワイド,6 - 7,240
07262203,ワイド,7 - 8,410
07262203,馬単,6 → 8,490
07262203,三連複,6 - 7 - 8,550
07262203,三連単,6 → 8 → 7,1650
07262204,単勝,11,350
07262204,複勝,11,160
07262204,複勝,14,160
07262204,複勝,1,120
07262204,枠連,6 - 8,750
07262204,馬連,11 - 14,760
07262204,ワイド,11 - 14,380
07262204,ワイド,1 - 11,310
07262204,ワイド,1 - 14,360
07262204,馬単,11 → 14,1230
07262204,三連複,1 - 11 - 14,1010
07262204,三連単,11 → 14 → 1,4380
07262205,単勝,6,590
07262205,複勝,6,150
07262205,複勝,15,150
07262205,複勝,14,120
07262205,枠連,3 - 8,1180
07262205,馬連,6 - 15,1210
07262205,ワイド,6 - 15,470
07262205,ワイド,6 - 14,270
07262205,ワイド,14 - 15,280
07262205,馬単,6 → 15,3020
07262205,三連複,6 - 14 - 15,860
07262205,三連単,6 → 15 → 14,7090
07262206,単勝,1,220
07262206,複勝,1,120
07262206,複勝,2,140
07262206,複勝,9,630
07262206,枠連,1 - 2,480
07262206,馬連,1 - 2,470
07262206,ワイド,1 - 2,200
07262206,ワイド,1 - 9,1440
07262206,ワイド,2 - 9,2070
07262206,馬単,1 → 2,810
07262206,三連複,1 - 2 - 9,4610
07262206,三連単,1 → 2 → 9,12500
07262207,単勝,14,1630
07262207,複勝,14,380
07262207,複勝,11,330
07262207,複勝,5,110
07262207,枠連,7 - 8,2140
07262207,馬連,11 - 14,7050
07262207,ワイド,11 - 14,1890
07262207,ワイド,5 - 14,710
07262207,ワイド,5 - 11,550
07262207,馬単,14 → 11,13570
07262207,三連複,5 - 11 - 14,4180
07262207,三連単,14 → 11 → 5,43200
07262208,単勝,2,320
07262208,複勝,2,160
07262208,複勝,8,840
07262208,複勝,10,300
07262208,枠連,2 - 6,920
07262208,馬連,2 - 8,5160
07262208,ワイド,2 - 8,1680
07262208,ワイド,2 - 10,600
07262208,ワイド,8 - 10,5330
07262208,馬単,2 → 8,6600
07262208,三連複,2 - 8 - 10,14560
07262208,三連単,2 → 8 → 10,48530
07262209,単勝,1,520
07262209,複勝,1,210
07262209,複勝,4,220
07262209,複勝,8,180
07262209,枠連,1 - 3,1130
07262209,馬連,1 - 4,1560
07262209,ワイド,1 - 4,550
07262209,ワイド,1 - 8,510
07262209,ワイド,4 - 8,590
07262209,馬単,1 → 4,2970
07262209,三連複,1 - 4 - 8,2340
07262209,三連単,1 → 4 → 8,15210
07262210,単勝,10,270
07262210,複勝,10,120
07262210,複勝,6,260
07262210,複勝,2,180
07262210,枠連,3 - 5,1590
07262210,馬連,6 - 10,1530
07262210,ワイド,6 - 10,520
07262210,ワイド,2 - 10,340
07262210,ワイド,2 - 6,1080
07262210,馬単,10 → 6,2580
07262210,三連複,2 - 6 - 10,2780
07262210,三連単,10 → 6 → 2,11570
07262211,単勝,9,680
07262211,複勝,9,200
07262211,複勝,13,180
07262211,複勝,11,160
07262211,枠連,5 - 7,2920
07262211,馬連,9 - 13,3150
07262211,ワイド,9 - 13,830
07262211,ワイド,9 - 11,620
07262211,ワイド,11 - 13,490
07262211,馬単,9 → 13,6240
07262211,三連複,9 - 11 - 13,4050
07262211,三連単,9 → 13 → 11,28060
07262212,単勝,2,1880
07262212,複勝,2,240
07262212,複勝,5,340
07262212,複勝,7,110
07262212,枠連,2 - 3,2110
07262212,馬連,2 - 5,11330
07262212,ワイド,2 - 5,2470
07262212,ワイド,2 - 7,540
07262212,ワイド,5 - 7,720
07262212,馬単,2 → 5,23200
07262212,三連複,2 - 5 - 7,5500
07262212,三連単,2 → 5 → 7,73530
