raceid,kind,combo,payout
04263303,複勝,11,280
04263303,複勝,6,210
04263303,複勝,2,200
04263303,枠連,6-8,850
04263303,馬連,6-11,2830
04263303,ワイド,6-11,980
04263303,ワイド,2-11,700
04263303,ワイド,2-6,450
04263303,馬単,11-6,7640
04263303,三連複,2-6-11,3430
04263303,三連単,11-6-2,30890
04263304,単勝,4,150
04263304,複勝,4,110
04263304,複勝,2,1550
04263304,複勝,10,250
04263304,枠連,1-2,4780
04263304,馬連,2-4,8900
04263304,ワイド,2-4,3050
04263304,ワイド,4-10,410
04263304,ワイド,2-10,9110
04263304,馬単,4-2,9400
04263304,三連複,2-4-10,19340
04263304,三連単,4-2-10,82250
04263305,単勝,7,280
04263305,複勝,7,110
04263305,複勝,13,300
04263305,複勝,9,150
04263305,枠連,4-7,1010
04263305,馬連,7-13,2760
04263305,ワイド,7-13,760
04263305,ワイド,7-9,230
04263305,ワイド,9-13,880
04263305,馬単,7-13,4130
04263305,三連複,7-9-13,2700
04263305,三連単,7-13-9,17140
04263306,単勝,3,210
04263306,複勝,3,130
04263306,複勝,4,240
04263306,複勝,10,330
04263306,枠連,2-3,630
04263306,馬連,3-4,970
04263306,ワイド,3-4,380
04263306,ワイド,3-10,580
04263306,ワイド,4-10,1850
04263306,馬単,3-4,1300
04263306,三連複,3-4-10,3650
04263306,三連単,3-4-10,13150
04263307,単勝,2,200
04263307,複勝,2,140
04263307,複勝,5,590
04263307,複勝,15,880
04263307,枠連,1-3,1400
04263307,馬連,2-5,2400
04263307,ワイド,2-5,1180
04263307,ワイド,2-15,1910
04263307,ワイド,5-15,14670
04263307,馬単,2-5,3820
04263307,三連複,2-5-15,37950
04263307,三連単,2-5-15,107180
04263308,単勝,7,780
04263308,複勝,7,230
04263308,複勝,3,110
04263308,複勝,1,220
04263308,枠連,3-6,430
04263308,馬連,3-7,840
04263308,ワイド,3-7,380
04263308,ワイド,1-7,960
04263308,ワイド,1-3,360
04263308,馬単,7-3,1990
04263308,三連複,1-3-7,2140
04263308,三連単,7-3-1,14360
04263309,単勝,2,320
04263309,複勝,2,140
04263309,複勝,8,140
04263309,複勝,7,200
04263309,枠連,2-6,780
04263309,馬連,2-8,740
04263309,ワイド,2-8,340
04263309,ワイド,2-7,540
04263309,ワイド,7-8,660
04263309,馬単,2-8,1260
04263309,三連複,2-7-8,1600
04263309,三連単,2-8-7,5840
04263310,単勝,9,270
04263310,複勝,9,130
04263310,複勝,16,280
04263310,複勝,6,140
04263310,枠連,5-8,760
04263310,馬連,9-16,2220
04263310,ワイド,9-16,790
04263310,ワイド,6-9,260
04263310,ワイド,6-16,780
04263310,馬単,9-16,2930
04263310,三連複,6-9-16,2300
04263310,三連単,9-16-6,13100
04263311,単勝,18,8460
04263311,複勝,18,2220
04263311,複勝,11,540
04263311,複勝,17,880
04263311,枠連,6-8,4760
04263311,馬連,11-18,24390
04263311,ワイド,11-18,4790
04263311,ワイド,17-18,8350
04263311,ワイド,11-17,3650
04263311,馬単,18-11,77920
04263311,三連複,11-17-18,127780
04263311,三連単,18-11-17,1355610
04263312,単勝,7,210
04263312,複勝,7,110
04263312,複勝,3,120
04263312,複勝,15,150
04263312,枠連,2-4,350
04263312,馬連,3-7,360
04263312,ワイド,3-7,180
04263312,ワイド,7-15,320
04263312,ワイド,3-15,420
04263312,馬単,7-3,520
04263312,三連複,3-7-15,780
04263312,三連単,7-3-15,2400
07263301,単勝,7,440
07263301,複勝,7,130
07263301,複勝,1,110
07263301,複勝,8,390
07263301,枠連,1-6,370
07263301,馬連,1-7,480
07263301,ワイド,1-7,230
07263301,ワイド,7-8,1230
07263301,ワイド,1-8,810
07263301,馬単,7-1,1210
07263301,三連複,1-7-8,2240
07263301,三連単,7-1-8,11760
07263302,単勝,7,140
07263302,複勝,7,110
07263302,複勝,11,180
07263302,複勝,2,200
07263302,枠連,6-8,430
07263302,馬連,7-11,620
07263302,ワイド,7-11,260
07263302,ワイド,2-7,330
07263302,ワイド,2-11,1050
07263302,馬単,7-11,690
07263302,三連複,2-7-11,1680
07263302,三連単,7-11-2,3750
07263303,単勝,5,790
07263303,複勝,5,260
07263303,複勝,8,210
07263303,複勝,2,2830
07263303,枠連,5-6,880
07263303,馬連,5-8,1400
07263303,ワイド,5-8,610
07263303,ワイド,2-5,8240
07263303,ワイド,2-8,4270
07263303,馬単,5-8,3500
07263303,三連複,2-5-8,28280
07263303,三連単,5-8-2,162030
07263304,単勝,13,170
07263304,複勝,13,110
07263304,複勝,7,230
07263304,複勝,10,1150
07263304,枠連,4-7,290
07263304,馬連,7-13,910
07263304,ワイド,7-13,470
07263304,ワイド,10-13,2100
07263304,ワイド,7-10,7900
07263304,馬単,13-7,1100
07263304,三連複,7-10-13,14590
07263304,三連単,13-7-10,32030
07263305,単勝,10,270
07263305,複勝,10,110
07263305,複勝,4,150
07263305,複勝,8,200
07263305,枠連,4-7,360
07263305,馬連,4-10,480
07263305,ワイド,4-10,210
07263305,ワイド,8-10,370
07263305,ワイド,4-8,570
07263305,馬単,10-4,840
07263305,三連複,4-8-10,1490
07263305,三連単,10-4-8,4470
07263306,単勝,1,400
07263306,複勝,1,190
07263306,複勝,11,310
07263306,複勝,6,300
07263306,枠連,1-7,2210
07263306,馬連,1-11,2150
07263306,ワイド,1-11,730
07263306,ワイド,1-6,920
07263306,ワイド,6-11,1880
07263306,馬単,1-11,3480
07263306,三連複,1-6-11,8450
07263306,三連単,1-11-6,35470
07263307,単勝,4,2300
07263307,複勝,4,370
07263307,複勝,5,210
07263307,複勝,1,190
07263307,枠連,3-3,4240
07263307,馬連,4-5,4300
07263307,ワイド,4-5,1430
07263307,ワイド,1-4,1330
07263307,ワイド,1-5,560
07263307,馬単,4-5,11520
07263307,三連複,1-4-5,5290
07263307,三連単,4-5-1,47400
07263308,単勝,6,410
07263308,複勝,6,170
07263308,複勝,4,510
07263308,複勝,9,210
07263308,枠連,3-4,3670
07263308,馬連,4-6,6470
07263308,ワイド,4-6,2080
07263308,ワイド,6-9,480
07263308,ワイド,4-9,2480
07263308,馬単,6-4,9210
07263308,三連複,4-6-9,9750
07263308,三連単,6-4-9,66380
07263309,単勝,4,320
07263309,複勝,4,160
07263309,複勝,5,220
07263309,複勝,1,470
07263309,枠連,4-5,1730
07263309,馬連,4-5,1560
07263309,ワイド,4-5,560
07263309,ワイド,1-4,1360
07263309,ワイド,1-5,3400
07263309,馬単,4-5,2510
07263309,三連複,1-4-5,12580
07263309,三連単,4-5-1,41380
07263310,単勝,16,550
07263310,複勝,16,180
07263310,複勝,4,140
07263310,複勝,7,570
07263310,枠連,2-8,780
07263310,馬連,4-16,750
07263310,ワイド,4-16,340
07263310,ワイド,7-16,2610
07263310,ワイド,4-7,1460
07263310,馬単,16-4,1880
07263310,三連複,4-7-16,7720
07263310,三連単,16-4-7,29980
07263311,単勝,9,280
07263311,複勝,9,150
07263311,複勝,4,170
07263311,複勝,2,780
07263311,枠連,4-6,650
07263311,馬連,4-9,540
07263311,ワイド,4-9,280
07263311,ワイド,2-9,1560
07263311,ワイド,2-4,2250
07263311,馬単,9-4,940
07263311,三連複,2-4-9,5220
07263311,三連単,9-4-2,14930
07263312,単勝,12,3660
07263312,複勝,12,780
07263312,複勝,3,170
07263312,複勝,2,150
07263312,枠連,3-7,2070
07263312,馬連,3-12,9740
07263312,ワイド,3-12,3140
07263312,ワイド,2-12,1600
07263312,ワイド,2-3,250
07263312,馬単,12-3,19970
07263312,三連複,2-3-12,7490
07263312,三連単,12-3-2,58300
