26,07,26,,札幌,,,3歳未勝利,,芝,,1200,良,クロノレガリス,牝,3,吉田隼人,55,16,,12,,,クビ,,,,,16,16,0,0,34.1,408,千葉直人,,,23101599,,,0126120316,,,,,,,,75.3,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,1200,良,サトノシュトローム,牡,3,鮫島克駿,57,16,,13,,,2,,,,,13,14,0,0,34.6,516,堀宣行,,,2023106073,,,0126120303,,,キタサンブラック,,Elusive City,,,33.6,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,1200,良,メーテルリンク,牝,3,横山琉人,55,16,,14,,,クビ,,,,,13,14,0,0,34.6,432,深山雅史,,,23106470,,,0126120312,,,,,,,,65.2,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,1200,良,ガルフコースト,牡,3,佐々木大,57,16,,15,,,クビ,,,,,3,3,0,0,35.7,524,須貝尚介,,,23101395,,,0126120315,,,,,,,,56.6,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,1200,良,ムーンリットレイン,牡,3,丹内祐次,57,16,,16,,,クビ,,,,,10,10,0,0,34.9,466,伊藤圭三,,,23101177,,,0126120313,,,,,,,,88.6,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,タイセイルビー,牝,3,小林美駒,52,11,,1,,,,,,,,11,11,7,2,37.1,450,千葉直人,,580.0,23104679,,,0126120401,,,,,,,,7.0,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,クルビデンス,牡,3,佐々木大,57,11,,2,,,1/2,,,,,3,3,2,1,37.5,470,菊川正達,,230.0,23104001,,,0126120408,,,,,,,,37.2,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,シンエンドーツダ,牡,3,原田和真,57,11,,3,,,クビ,,,,,5,4,4,4,37.5,458,萱野浩二,,150.0,23103621,,,0126120409,,,,,,,,3.2,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,セラサイト,牝,3,舟山瑠泉,54,11,,4,,,1,,,,,2,2,2,2,37.8,488,茶木太樹,,87.0,23107306,,,0126120410,,,,,,,,3.8,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,ショウナンタヅナ,牡,3,池添謙一,57,11,,5,,,2.1/2,,,,,7,7,4,5,37.9,470,武市康男,,58.0,23100531,,,0126120406,,,,,,,,9.0,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,メイショウタイザン,牡,3,横山琉人,57,11,,6,,,ハナ,,,,,8,8,7,5,37.7,464,高橋義忠,,,23106570,,,0126120405,,,,,,,,6.7,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,ロスニーニョス,牡,3,古川吉洋,57,11,,7,,,8,,,,,9,9,9,8,38.7,458,大根田裕,,,23103280,,,0126120407,,,,,,,,69.1,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,タイガーゲイト,牡,3,長浜鴻緒,56,11,,8,,,大,,,,,5,4,9,10,41.0,486,大和田成,,,23102964,,,0126120403,,,,,,,,242.6,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,ホウオウショパン,セ,3,丹内祐次,57,11,,9,,,大,,,,,4,4,4,9,43.8,522,大竹正博,,,23102373,,,0126120411,,,,,,,,27.1,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,アンミックス,牝,3,鮫島克駿,55,11,,10,,,3,,,,,1,1,1,7,44.6,438,高柳大輔,,,23106301,,,0126120404,,,,,,,,4.9,,,
26,07,26,,札幌,,,3歳未勝利,,ダ,,1700,良,ケンブリッジ,セ,3,桑村真明,57,11,,11,,,2,,,,,9,10,11,11,43.3,484,水野貴広,,,2023104686,,,0126120402,,,"ノーブルミッション
		
		Noble Mission(英)",,キンシャサノキセキ,,,182.0,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,ノヴァヴェローチェ,牡,2,北村友一,55,10,,1,,,,,,,,2,2,2,1,34.4,510,上村洋行,,780.0,2024106455,,,0126120509,,,エフフォーリア,,"Congrats
		    
		    (米)",,,7.4,,,
