26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,モナコブル,牡,5,五十嵐雄,60.0,9,,1,,,-0.1,,,,,3,2,3,2,13.7,470,岩戸孝樹,,840,21109096,,,0626440104,,,ニューイヤーズデイ,,ネオユニヴァース,,,5.8,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,セイウンビッグバン,牡,4,伴啓太,60.0,9,,2,,,0.1,,,,,5,5,5,5,13.7,460,萱野浩二,,340,22100737,,,0626440105,,,アドマイヤマーズ,,Acclamation?(英),,,6.9,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,サラフィエル,セ,7,大江原圭,60.0,9,,3,,,0.1,,,,,1,1,1,1,13.7,458,鈴木慎太,,210,19101464,,,0626440108,,,ヤマニンセラフィム,,トワイニング,,,7.1,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,ゴールデンルーキー,牡,5,草野太郎,60.0,9,,4,,,0.9,,,,,4,4,4,3,13.8,482,粕谷昌央,,130,21110146,,,0626440110,,,Catholic Boy?(米),,Mineshaft?(米),,,3.5,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,シークレットキー,牡,5,小野寺祐,60.0,9,,5,,,1.1,,,,,7,7,6,6,13.8,496,井上智史,,84,21105489,,,0626440102,,,ドレフォン,,ダイワメジャー,,,7.8,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,ヴィーデ,セ,4,上野翔,60.0,9,,6,,,1.7,,,,,2,3,2,4,13.8,474,戸田博文,,0,22100548,,,0626440101,,,ルヴァンスレーヴ,,ダンスインザダーク,,,72.0,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,ストラクチャー,セ,5,水沼元輝,57.0,9,,7,,,1.8,,,,,6,6,7,7,13.8,454,和田正一,,0,21101216,,,0626440109,,,リアルスティール,,マンハッタンカフェ,,,7.9,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,グロリアラウス,セ,5,小牧加矢,60.0,9,,8,,,2.7,,,,,8,8,8,8,13.9,506,斉藤崇史,,0,21104830,,,0626440107,,,リアルインパクト,,Songandaprayer?(米),,,9.6,,,
26,09,13,,中山,,,３歳以上障害未勝利 4回 中山 4日目 障害３歳以上 未勝利 (混) 定量 10頭,,障,,2880,重,スノーリン,セ,4,土田真翔,57.0,9,,9,,,11.7,,,,,9,9,9,9,14.5,466,和田雄二,,0,22103588,,,0626440103,,,ノヴェリスト,,ハーツクライ,,,219.1,,,
26,09,13,,中山,,,２歳未勝利 4回 中山 4日目 サラ系２歳 未勝利 (混)[指] 馬齢 10頭,,芝,,2000,重,テキサス,牡,2,岩田望来,55.0,9,,1,,,-0.6,,,,,2,2,2,2,35.8,490,田中博康,,590,2024105048,,,0626440203,,,Baaeed?(英),,Blame?(米),,,2.5,,,
