26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,カレンココナ,牝,3,小林美駒,52,8,,1,,,-0.1,,,,,1,1,0,0,35.2,434,小林真也,,580.0,23101061,,,0126110107,,,カレンブラックヒル,,トーセンホマレボシ,,,3.8,,,
26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,アイビーミャーオ,牝,3,舟山瑠泉,54,8,,2,,,0.1,,,,,2,2,0,0,35.2,444,小林真也,,230.0,23101755,,,0126110105,,,フォーウィールドライブ,,キングヘイロー,,,3.3,,,
26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,カッサンドラ,牝,3,横山琉人,55,8,,3,,,0.3,,,,,3,3,0,0,35.3,418,高橋義忠,,150.0,23103999,,,0126110103,,,インディチャンプ,,ファンタスティックライト,,,2.3,,,
26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,ロングフルスペック,牝,3,古川吉洋,55,8,,4,,,1.2,,,,,3,4,0,0,36.2,456,大根田裕,,87.0,23103167,,,0126110106,,,フォーウィールドライブ,,アドマイヤムーン,,,12.6,,,
26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,クリコイーコ,牝,3,吉田隼人,55,8,,5,,,1.5,,,,,6,6,0,0,36.2,448,荒川義之,,58.0,23100786,,,0126110104,,,ディーマジェスティ,,キングカメハメハ,,,16.4,,,
26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,カプリースカラー,牝,3,丹内祐次,55,8,,6,,,1.6,,,,,6,5,0,0,36.3,408,金成貴史,,0,23102282,,,0126110101,,,ホークビル,,ジャングルポケット,,,18.4,,,
26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,レヴヴィ,牝,3,松本大輝,55,8,,7,,,1.7,,,,,5,7,0,0,36.5,442,新谷功一,,0,23110042,,,0126110108,,,Good Magic?(米),,マジェスティックウォリアー,,,42.0,,,
26,07,25,,札幌,,,3歳未勝利 3歳未勝利,,ダ,,1000,良,テイクマイハート,牝,3,池添謙一,55,8,,8,,,2.1,,,,,6,7,0,0,36.7,470,森田直行,,0,23103454,,,0126110102,,,サートゥルナーリア,,スウェプトオーヴァーボード,,,19.4,,,
26,07,25,,札幌,,,2歳未勝利 2歳未勝利,,芝,,1200,良,ヌーンベルク,牝,2,横山武史,55,8,,1,,,-0.0,,,,,2,2,0,0,35.2,430,武井亮,,590.0,24103505,,,0126110205,,,タワーオブロンドン,,ハービンジャー,,,3.6,,,
26,07,25,,札幌,,,2歳未勝利 2歳未勝利,,芝,,1200,良,トーセンルルド,牝,2,佐々木大,55,8,,2,,,-0.0,,,,,2,2,0,0,35.2,454,杉浦宏昭,,240.0,24106857,,,0126110208,,,ハイランドリール,,Red Runner?(米),,,4.1,,,
