ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,ògòAï[êî,òg1-1,òg1-2,òg1-3,òg1-4,òg1-5,òg1-6,òg1-7,òg1-8,òg2-2,òg2-3,òg2-4,òg2-5,òg2-6,òg2-7,òg2-8,òg3-3,òg3-4,òg3-5,òg3-6,òg3-7,òg3-8,òg4-4,òg4-5,òg4-6,òg4-7,òg4-8,òg5-5,òg5-6,òg5-7,òg5-8,òg6-6,òg6-7,òg6-8,òg7-7,òg7-8,òg8-8
2026071102010905,1,07111159,11,      34500,   0.0,  66.6,  81.2, 180.6, 100.1,  82.2,  11.8,  51.2,   0.0,  39.7, 267.3,  80.0,  63.0,  11.1,  39.2,   0.0, 135.0,  50.9,  46.0,   5.0,  25.9,   0.0, 310.9, 150.2,  46.0, 141.4,   0.0,  70.5,  11.8,  35.9, 146.9,  11.0,  37.8,   9.3,   3.6, 159.1
2026071102010905,1,07110900,11,       4666,   0.0,  35.4,  54.7,  75.3,  70.9,  86.0,  13.8,  41.0,   0.0,  32.0, 120.5,  46.9,  53.9,  12.2,  30.3,   0.0,  76.9,  40.1,  49.5,   7.5,  19.4,   0.0, 139.0,  69.5,  29.8,  69.5,   0.0,  55.6,  11.7,  24.7, 180.8,  18.4,  32.5,  10.0,   3.8, 144.6
2026071102010905,1,07102055,11,        332,   0.0,  64.3,  36.7,  51.4, 257.3,  85.7,  10.2,  32.1,   0.0,  23.3, 128.6,  21.4,  11.6,  10.2,  13.5,   0.0,  85.7,  21.4,  32.1,  17.1,  19.7,   0.0, 257.3,  64.3,  25.7,  32.1,   0.0, 128.6,  16.0,  17.1, 128.6,  28.5,  11.6,  32.1,   7.3,  51.4
2026071102010905,4,07111216,11,      71171,   0.0,  96.7, 110.5, 316.9, 145.9, 104.6,  12.1,  59.6,   0.0,  54.2, 448.4, 113.9,  87.8,  10.8,  49.7,   0.0, 224.2,  79.3,  56.9,   6.0,  33.0,   0.0, 467.4, 245.1,  61.2, 223.3,   0.0, 100.4,  12.8,  46.2, 203.5,  10.5,  46.9,  10.5,   2.4, 232.7
2026071102010906,1,07111229,11,      17320,   0.0, 154.2, 134.2, 136.9,  70.6,  74.9,  59.6, 108.2,   0.0, 139.8, 220.0,  91.9,  47.5,  74.5, 131.5,   0.0,  51.4,  20.6,  22.8,  23.0,  55.6,   0.0,  18.2,  17.2,  19.6,  52.0,   0.0,   4.6,   5.0,  22.4,  23.7,   5.5,  21.4,  98.6,  19.5, 165.7
2026071102010906,1,07110856,11,       3488,   0.0,  58.7,  62.8,  71.1,  56.3,  60.0,  33.7,  71.1,   0.0,  79.5, 128.7,  60.0,  56.3,  50.0,  73.0,   0.0,  62.8,  25.2,  30.3,  27.8,  65.9,   0.0,  22.9,  19.8,  16.6,  53.0,   0.0,   4.9,   5.0,  20.6,  22.7,   6.4,  21.4, 108.1,  19.3, 142.2
2026071102010906,1,07102055,11,        277,   0.0,  42.9,  42.9,  35.7,  53.6,  30.6,  17.8, 214.6,   0.0,  30.6,  71.5,  19.5,  15.3,  17.8,  35.7,   0.0, 107.3,  17.8,  16.5,  30.6, 107.3,   0.0,  35.7,  15.3,  17.8,  53.6,   0.0,   9.3,   7.9,  42.9,  16.5,   8.9,  21.4, 214.6,  35.7,  71.5
2026071102010906,4,07111248,11,      58678,   0.0, 200.9, 102.5,  95.9,   0.0,  53.3,  35.2, 102.9,   0.0, 106.3,  72.3,   0.0,  44.1,  33.3, 120.5,   0.0,  18.0,   0.0,  12.7,   8.0,  43.5,   0.0,   0.0,   9.2,   5.9,  37.9,   0.0,   0.0,   0.0,   0.0,  14.3,   3.1,  14.8,  68.9,  15.1, 125.9
2026071102010907,1,07111259,14,      25492,   0.0, 171.7,  26.0,  19.5,  32.4, 205.7,  43.7,  72.6,   0.0, 130.8,  67.4, 118.3, 238.0, 112.2, 189.9, 112.2,   7.8,  14.3,  87.0,  17.5,  34.4,  11.1,   5.5,  41.9,   6.7,  13.5,  45.3,  57.7,  11.6,  24.7, 658.5,  72.1,  73.7, 166.0,  21.4, 171.7
2026071102010907,1,07110857,14,       4316,   0.0,  64.3,  40.3,  22.1,  48.4, 107.9,  30.4,  59.7,   0.0,  58.6,  71.1,  77.7,  95.5,  58.6,  92.9,  65.5,  10.7,  17.2,  61.9,  19.4,  41.8,  13.6,   5.4,  29.3,   6.7,  14.9,  52.2,  41.2,  11.1,  24.2, 371.6,  90.4,  46.4,  72.7,  19.2, 196.7
2026071102010907,1,07102055,14,        376,   0.0,  58.2,  48.5,   9.7,  32.3,  72.8,  24.2,  58.2,   0.0,  36.4,  48.5,  36.4,  20.8,  20.8,  41.6, 291.4,  11.6,  20.8,  36.4,  48.5,  48.5,  26.4,   5.9,  48.5,   6.6,  17.1,  72.8,  58.2,  17.1,  29.1, 291.4, 145.7,  24.2,   0.0,  32.3, 291.4
2026071102010907,4,07111316,14,      85657,   0.0, 304.5,  36.3,  19.8,  41.6, 360.7,  45.0,  73.1,   0.0, 150.5,  76.2, 179.4, 417.5, 171.9, 243.1, 112.7,   6.6,  16.2, 152.6,  16.1,  40.0,   9.8,   4.9,  58.0,   4.9,  12.9,  66.7, 108.1,  13.5,  29.7, 990.8, 116.6, 143.0, 260.3,  28.3, 171.5
2026071102010908,1,07111329,12,      19717,   0.0, 101.1,  29.2,  13.2,  76.4,  37.1,  18.1,  49.4,   0.0,  87.3,  39.6, 117.5,  45.2,  47.3, 119.3,   0.0,  14.0,  33.0,  19.9,   7.9,  29.7,   0.0,  36.2,  14.5,   6.9,  27.6, 311.8,  44.4,  19.7,  47.7, 166.0,   8.5,  32.1,  26.8,  13.3, 145.5
2026071102010908,1,07110857,12,       3192,   0.0,  42.6,  26.0,  22.9,  51.5,  40.5,  14.9,  47.5,   0.0,  60.3,  70.6,  58.9,  77.3,  35.3,  70.6,   0.0,  11.8,  29.1,  15.8,   8.2,  28.7,   0.0,  30.9,  18.8,   6.9,  26.8, 190.2,  27.7,  19.3,  41.9, 164.9,  12.9,  30.9,  28.7,  13.9, 154.6
2026071102010908,1,07102055,12,        257,   0.0,  49.7,  22.1,  28.4,  66.3,  39.8,  11.7,  66.3,   0.0,  33.1,  49.7,  18.1,  15.3,  13.2,  33.1,   0.0,  39.8,  18.1,  14.2,   7.3,  66.3,   0.0,  66.3,  28.4,   9.4,  33.1, 199.1,  28.4,  22.1,  39.8, 199.1,  18.1,  24.8,  66.3,  22.1,  66.3
2026071102010908,4,07111347,12,      69736,   0.0, 109.1,  16.2,  11.4,  50.2,  18.5,   8.2,  32.4,   0.0, 142.6,  79.1, 199.4, 101.3,  65.1, 169.4,   0.0,  15.9,  46.6,  26.7,   9.7,  39.7,   0.0,  36.9,  15.9,   6.4,  27.5, 403.3,  54.5,  25.1,  66.6, 195.1,   9.3,  40.5,  28.8,  14.6, 231.9
2026071102010909,1,07111359,10,      30063,   0.0,  75.1,  50.4,  15.4,  23.6,   5.6,   5.9,   4.4,   0.0, 253.2, 364.0, 267.8, 280.7, 134.6,  43.7,   0.0, 217.7, 112.0, 125.2,  82.3,  82.6,   0.0, 155.3,  52.8,  36.9,  33.5,   0.0,  76.8,  58.1,  51.3,   0.0,  15.0,  10.6,  36.5,   7.7,  23.2
2026071102010909,1,07110858,10,       5947,   0.0,  49.5,  65.8,  21.6,  41.8,   9.7,   6.3,   5.4,   0.0, 148.6, 242.5, 170.7, 148.6,  68.7,  35.7,   0.0, 128.0, 109.7, 112.4,  57.6, 102.4,   0.0, 139.6,  54.8,  22.4,  24.1,   0.0,  57.6,  43.0,  42.6,   0.0,  23.6,  12.0,  63.1,   4.6,  11.0
2026071102010909,1,07102100,10,        409,   0.0,  63.3,  45.2,  19.8,  52.8,  14.4,  10.5,   3.5,   0.0,  52.8, 105.6,  45.2,  21.1,  21.1,  31.6,   0.0, 158.4,  45.2,  52.8,  79.2,  79.2,   0.0, 158.4,  45.2,  22.6,  24.3,   0.0,  79.2,  39.6,  79.2,   0.0,  28.8,  19.8,  79.2,   4.8,  52.8
2026071102010909,4,07111417,10,      88177,   0.0, 130.9,  69.1,  16.9,  31.7,   4.2,   5.0,   4.0,   0.0, 632.7, 604.7, 495.1, 461.7, 211.5,  92.8,   0.0, 383.9, 230.8, 154.2, 138.0, 134.2,   0.0, 154.6,  29.7,  47.3,  39.7,   0.0,  50.4,  68.2,  63.7,   0.0,  12.8,  12.4,  51.1,   9.8,  31.3
2026071102010910,1,07111434,14,      56400,   0.0,   9.8,  33.1,  51.0,  19.7,  65.8,  15.9, 132.8,   0.0,  11.0,  24.8,   7.8,  26.9,   6.9,  60.5, 143.7,  43.5,  16.6,  55.6,  17.3,  88.6, 271.4,  26.1,  70.2,  26.7, 125.9, 115.3,  26.3,   9.0,  65.1, 299.3,  29.2, 119.4,  37.0,  47.7, 424.3
2026071102010910,1,07110858,14,       6424,   0.0,  11.7,  36.8,  39.2,  20.4,  59.2,  16.2, 101.6,   0.0,  17.1,  22.4,   8.4,  28.2,   7.0,  50.8, 160.6,  48.3,  17.9,  57.2,  23.7, 110.6, 216.4,  20.4,  46.0,  25.4,  99.5, 110.6,  11.2,  10.0,  52.9, 177.8,  32.3,  63.8,  49.7,  34.8, 311.1
2026071102010910,1,07102052,14,        411,   0.0,  15.1,  63.7,  22.7,  19.9,  63.7,  15.9, 159.2,   0.0,  18.7,  28.9,   9.6,  12.2,   9.6,  28.9,   0.0,  79.6,  12.7,  39.8,  16.7, 159.2, 318.5,  19.9,  45.5,  18.7,  63.7, 159.2,  22.7,  10.6,  45.5, 106.1,  24.5,  39.8,  53.0,  35.3, 318.5
2026071102010910,4,07111451,14,     130674,   0.0,   9.4,  31.9,  60.1,  16.6,  64.2,  15.9, 154.1,   0.0,  11.4,  27.7,   5.4,  23.4,   5.9,  64.8, 135.3,  54.3,  16.7,  67.9,  17.2, 110.1, 379.2,  36.8,  92.7,  33.0, 173.1, 151.1,  28.9,  11.7,  90.9, 368.2,  34.9, 158.7,  43.4,  67.6, 613.7
2026071102010911,1,07111509,13,     163232,   0.0,  74.5,  12.6,  26.0,   8.9,  16.1,  26.8,  80.3,   0.0,  70.7,  95.6,  36.6,  62.9,  85.4, 148.4,   0.0,  22.2,   7.0,  12.8,  21.5,  61.0, 314.6,  13.7,  23.1,  31.1,  92.4,  34.5,   7.6,  13.4,  39.4, 115.0,  22.1,  52.5, 144.7,  59.3, 490.3
2026071102010911,1,07110858,13,      20898,   0.0,  56.8,  11.2,  28.4,   9.0,  18.6,  33.1,  70.7,   0.0,  64.2,  96.9,  36.9,  74.9,  59.9, 111.6,   0.0,  25.1,   6.9,  11.9,  26.3,  55.6, 284.1,  15.0,  25.5,  31.8,  66.6,  32.0,   7.9,  16.5,  31.5,  99.3,  25.4,  25.5, 143.3,  45.3, 257.0
2026071102010911,1,07102052,13,       1245,   0.0,  37.1,  12.8,  32.1,  10.2,  26.8,  17.5,  68.9,   0.0,  38.5,  96.4,  29.2,  34.4,  38.5,  64.3,   0.0,  29.2,   7.5,  15.3,  21.4,  34.4,   0.0,  17.5,  40.2,  33.2,  64.3,  24.1,  10.8,  13.7,  30.1, 137.8,  24.7,  22.4, 107.2,  35.7, 321.6
2026071102010911,4,07111526,13,     281258,   0.0,  61.6,  11.5,  17.1,   8.0,   9.6,  21.2,  87.6,   0.0,  83.2, 114.5,  45.1,  79.0,  99.6, 192.5,   0.0,  25.1,   8.0,  14.6,  24.8,  79.7, 306.5,  14.3,  20.9,  34.9, 113.3,  37.7,   7.8,  14.2,  49.6, 130.2,  23.8,  68.6, 169.2,  76.8, 531.6
2026071102010912,1,07111554,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010912,1,07110859,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010912,1,07102053,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010912,4,07111611,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071103020501,1,07110954,11,      53978,   0.0,  89.7,  28.7, 307.5, 148.8,  16.7,  68.9, 110.3,   0.0,  14.8, 277.0,  96.6,  16.2,  43.0,  82.1,   0.0, 103.5,  26.7,   2.8,   9.6,  20.7,   0.0, 253.5, 100.3, 155.5, 232.4,   0.0,  15.6,  66.1, 105.9,  12.3,   8.2,  14.7, 116.8,  41.6, 271.6
2026071103020501,1,07110859,11,      23885,   0.0,  92.0,  28.3, 243.5, 156.8,  11.0,  57.4,  93.9,   0.0,  21.2, 324.7, 104.5,  24.8,  49.1,  79.7,   0.0,  86.0,  32.4,   3.0,  11.4,  22.2,   0.0, 272.2,  89.4, 133.1, 217.7,   0.0,  12.1,  74.9,  91.1,  12.8,   7.2,  10.4, 132.2,  38.0, 293.8
2026071103020501,1,07102058,11,       1276,   0.0,  70.6,  18.3, 109.8, 109.8,  24.7,  39.5,  41.2,   0.0,  12.5, 164.8,  22.4,  21.0,  25.3,  21.0,   0.0,  76.0,  14.7,   5.1,  12.5,  11.9,   0.0, 123.6,  61.8,  58.1,  89.9,   0.0,  36.6,  41.2,  21.0,  20.6,  12.0,  19.3, 109.8,  17.9,  89.9
2026071103020501,4,07111013,11,      99766,   0.0,  97.9,  28.6, 406.9, 169.9,  22.6,  70.2, 105.7,   0.0,  13.8, 396.5, 108.7,  16.4,  45.5,  74.9,   0.0,  98.9,  28.2,   2.4,   9.8,  15.2,   0.0, 359.6, 102.4, 201.8, 288.5,   0.0,  20.7,  75.7, 129.7,  12.2,   9.4,  16.6, 110.1,  46.5, 298.5
2026071103020502,1,07111029,15,      36913,   0.0,  14.1,  19.2,  11.2, 109.6,  76.2, 104.4,  57.9,  32.6,   7.2,   5.2,  43.6,  32.0,  47.8,  19.3, 167.2,   5.1,  57.3,  35.6,  57.3,  26.2,  55.2,  37.3,  26.2,  36.2,  18.5, 595.9, 102.1, 124.9,  79.4, 440.1, 102.9,  68.7, 440.1,  64.7, 353.1
2026071103020502,1,07110903,15,      10097,   0.0,  16.3,  19.9,  13.1, 102.9,  48.9,  66.8,  57.9,  39.9,   8.1,   5.7,  51.1,  35.0,  43.4,  25.0, 170.1,   4.7,  51.1,  33.7,  48.3,  24.6,  60.1,  38.5,  25.1,  30.8,  17.3, 340.2,  63.1,  87.9,  77.4, 434.7,  62.1,  52.5, 326.0,  39.5, 372.6
2026071103020502,1,07102053,15,        553,   0.0,  14.7,  18.6,  12.6,  85.7, 107.1,  25.2,  42.8,  28.5,   8.7,   8.7,  21.4,  15.3,  16.4,  17.8, 107.1,  11.2,  28.5,  23.8,  53.5,  53.5, 142.8,  53.5,  28.5,  25.2,  18.6,   0.0, 214.2,  32.9,  47.6, 214.2,  71.4,  53.5,   0.0,  18.6,   0.0
2026071103020502,4,07111047,15,      94212,   0.0,  13.7,  16.8,  12.7, 119.3,  87.3, 123.5,  59.3,  27.2,   5.7,   5.3,  52.3,  34.6,  60.0,  24.4, 186.2,   4.8,  59.0,  33.2,  69.4,  21.8,  64.0,  42.2,  24.9,  41.3,  19.8, 811.2, 124.3, 170.1, 108.0, 570.4, 145.4,  80.1, 663.7,  89.3, 477.2
2026071103020503,1,07111059,14,      31715,   0.0,   8.2,  12.5,  22.2,  12.6,   9.3,  34.0,  17.0,   0.0,  19.6,  26.8,  17.1,  12.4,  47.5,  27.4, 146.3,  37.5,  23.2,  17.7,  76.5,  32.1, 180.7,  35.7,  27.8,  63.1,  46.5, 150.7,  20.0,  53.6,  34.7, 168.3,  59.2,  20.9, 311.1,  50.3, 193.5
2026071103020503,1,07110904,14,       7617,   0.0,   8.6,  15.1,  20.6,  14.5,  10.3,  38.3,  20.4,   0.0,  20.9,  30.1,  20.6,  12.5,  44.7,  26.0, 122.9,  32.7,  20.3,  17.7,  62.7,  30.1, 137.2,  30.9,  23.8,  43.0,  41.5, 107.3,  19.2,  45.4,  30.7, 203.5,  59.0,  18.9, 227.0,  34.5, 227.0
2026071103020503,1,07102053,14,        499,   0.0,  11.7,  18.4,  19.3,  21.4,  12.4,  18.4,  19.3,   0.0,  22.7,  24.1,  21.4,   9.9,  21.4,  25.7, 386.7,  48.3,  18.4,  20.3,  55.2,  35.1, 193.3,  35.1,  17.5,  32.2,  42.9, 128.9,  42.9,  29.7,  27.6, 128.9,  32.2,  21.4,   0.0,  24.1, 386.7
2026071103020503,4,07111121,14,      86087,   0.0,   7.7,   8.9,  20.5,  10.7,   8.3,  31.8,  15.2,   0.0,  19.2,  28.3,  19.4,  11.8,  48.7,  26.4, 199.7,  37.3,  29.6,  18.3,  88.1,  39.7, 230.8,  44.7,  30.3,  82.6,  55.9, 225.3,  22.4,  77.6,  46.0, 197.9,  67.5,  25.1, 494.2,  68.8, 228.4
2026071103020504,1,07111129,15,      35566,   0.0, 154.8,  10.7,  78.9,  73.5, 174.4,  34.4,  77.2, 787.5,  46.1, 231.6, 166.0, 172.2, 109.3, 171.2,   5.2,  12.6,   6.7,  29.5,   4.0,   8.7, 278.4,  57.0, 123.6,  33.3,  62.2, 372.4,  93.7,  19.9,  41.8, 612.5,  77.4,  94.7,  79.8,  20.1, 293.2
2026071103020504,1,07110900,15,       6996,   0.0,  83.4,  16.0,  87.4, 100.4,  96.8,  30.9,  93.4, 338.8,  37.9, 159.4,  84.7,  73.2,  57.0,  96.8,   5.3,  14.0,   7.4,  29.1,   4.3,  11.0, 451.8,  47.9,  64.5,  25.8,  58.3, 186.9,  45.1,  18.6,  44.4, 492.9,  59.5,  53.1,  67.7,  18.4, 193.6
2026071103020504,1,07102053,15,        387,   0.0,  49.9,  17.6,  33.3, 149.9,  99.9,  24.9,  99.9, 299.9,  19.9, 149.9,  33.3,  17.6,  19.9,  49.9,   9.3,  15.7,   9.9,  18.7,   7.4,  15.7, 299.9,  49.9,  29.9,  24.9,  59.9,   0.0,  59.9,  14.9,  27.2, 149.9,  33.3,  33.3, 149.9,  13.6,   0.0
2026071103020504,4,07111146,15,     126194,   0.0, 294.5,   9.8, 105.0,  49.5, 252.7,  40.2,  69.2,1504.6,  68.4, 391.2, 269.4, 355.6, 200.4, 313.4,   5.0,  13.8,   6.6,  29.3,   4.2,   8.9, 358.2,  69.1, 153.2,  42.0,  71.5, 555.6,  77.6,  14.2,  28.1,1018.7,  57.5, 115.6,  94.1,  17.9, 421.5
2026071103020505,1,07111219,11,      37373,   0.0,   9.4,  23.2,   9.6,   6.7,  12.9,   7.2,   4.0,   0.0, 168.3,  77.6,  55.7, 112.7,  40.3,  45.1,   0.0, 146.2,  93.4, 115.8, 114.0,  78.0,   0.0,  46.5,  85.4,  65.9,  36.8,   0.0,  61.1,  41.1,  18.1, 332.9,  79.5,  36.3, 304.8,  20.4,  50.9
2026071103020505,1,07110905,11,       6121,   0.0,  11.9,  26.9,  11.6,   7.8,  15.8,   9.2,   4.6,   0.0,  86.2,  86.2,  33.6,  59.2,  46.0,  41.6,   0.0,  75.2,  47.4,  67.7,  93.0,  60.0,   0.0,  39.5,  47.9,  40.2,  36.4,   0.0,  31.2,  27.9,  19.8, 197.6,  58.5,  26.0, 215.6,  13.3,  45.1
2026071103020505,1,07102054,11,        416,   0.0,  13.4,  24.8,  12.8,  16.9,  17.9,  10.0,   5.4,   0.0,  35.8, 161.2,  21.4,  13.4,  18.9,  20.1,   0.0,  80.6,  32.2,  40.3, 107.4, 161.2,   0.0, 161.2,  64.4,  35.8,  26.8,   0.0,  80.6,  29.3,  40.3, 107.4,  40.3,  20.1, 161.2,  12.4,  32.2
