ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,ògòAï[êî,òg1-1,òg1-2,òg1-3,òg1-4,òg1-5,òg1-6,òg1-7,òg1-8,òg2-2,òg2-3,òg2-4,òg2-5,òg2-6,òg2-7,òg2-8,òg3-3,òg3-4,òg3-5,òg3-6,òg3-7,òg3-8,òg4-4,òg4-5,òg4-6,òg4-7,òg4-8,òg5-5,òg5-6,òg5-7,òg5-8,òg6-6,òg6-7,òg6-8,òg7-7,òg7-8,òg8-8
2026062802010603,1,06272056,12,        569,   0.0,  73.4,  88.1,  88.1,  55.1,   9.5,  20.9,  36.7,   0.0, 440.9,  88.1,  73.4,  22.0, 440.9,  44.0,   0.0,   0.0, 146.9,  62.9, 110.2,  73.4,   0.0,  73.4,  55.1,  40.0,  55.1, 440.9,  15.2,  27.5,  33.9,  10.2,   3.4,   7.7,  33.9,   9.3,  18.3
2026062802010603,4,06281055,12,      67527,   0.0, 159.3, 223.3, 236.5,  59.6,   5.1,  33.3,  26.6,   0.0, 446.7, 637.4, 275.1,  46.4, 209.0, 147.2,   0.0, 479.5, 243.1,  63.5, 276.5, 236.5,   0.0, 358.0,  46.9, 195.0, 195.0, 450.6,  11.6,  75.8,  56.5,   2.6,   6.7,   4.8,   0.0,  26.0, 126.2
2026062802010604,1,06281109,16,      37861,1333.7,  99.8, 181.1, 198.2, 102.2, 116.4, 102.5, 223.9, 102.2,  95.2,  17.0,   8.3,  11.5,   9.1,  48.8, 889.1, 136.4,  61.3,  66.8,  67.2, 156.9, 451.4,  17.6,  21.8,  18.4,  78.0,  78.8,   7.6,   5.4,  37.6,  38.5,   8.2,  36.0,  38.3,  30.4, 444.5
2026062802010604,1,06280902,16,       6654, 515.6,  54.8, 112.1, 125.7,  87.4,  72.6,  70.6, 166.3, 112.1,  56.6,  25.5,   7.7,  14.4,   9.5,  34.8, 271.4,  85.9,  42.9,  42.6,  45.2,  92.0, 368.3,  20.9,  28.6,  17.3,  65.2,  79.3,   9.3,   5.9,  31.6,  46.8,   9.8,  30.1,  32.6,  21.8, 184.1
2026062802010604,1,06272056,16,        600, 465.0,  42.2, 116.2,  51.6,  58.1, 116.2,  42.2,  93.0, 116.2,  51.6,  14.5,   7.3,  10.5,  11.3,  24.4,   0.0, 155.0,  46.5,  77.5,  38.7,  46.5, 465.0,  33.2,  46.5,  13.2,  42.2, 232.5,  11.9,   8.9,  29.0, 155.0,  14.5,  16.0,  66.4,  17.2,  29.0
2026062802010604,4,06281127,16,     101210,1782.6, 140.3, 271.4, 216.6, 126.1, 105.7, 127.7, 307.5,  91.7, 111.4,  19.7,   8.4,  10.7,   9.1,  58.7,1136.7, 177.0,  76.3,  76.9,  86.6, 190.3, 568.3,  17.1,  12.1,  16.9,  79.7,  95.1,   7.3,   6.3,  39.6,  28.2,   7.9,  39.7,  32.7,  35.7, 642.9
2026062802010605,1,06281159,6,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010605,1,06280903,6,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010605,1,06272057,6,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010605,4,06281216,6,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010606,1,06281229,16,      34455, 158.9,  50.6,  55.2,  29.5, 114.6,  20.9,   8.8,  45.2, 386.9,  75.8,  52.9,  97.8,  39.4,  14.7,  47.6, 381.4,  61.2,  94.6,  29.7,  14.1,  65.7, 161.8, 113.1,  22.4,   9.0,  42.9, 667.5,  65.4,  20.0,  71.7,  68.9,   5.1,  23.8,  19.7,   7.6, 123.6
2026062802010606,1,06280903,16,       5395,  97.2,  40.9,  41.8,  30.2,  80.4,  18.8,   9.2,  42.2, 418.1,  49.7,  42.2,  87.1,  32.9,  14.9,  31.6, 160.8,  50.9,  56.5,  37.6,  17.2,  42.2, 149.3, 104.5,  22.4,   9.8,  37.3, 380.1,  63.3,  37.6,  52.9, 101.9,   5.6,  20.0,  28.0,   8.0,  81.9
2026062802010606,1,06272057,16,        465, 360.3,  72.0,  24.0,  27.7,  27.7,  36.0,  10.2,  27.7, 180.1,  72.0,  60.0,  90.0,  60.0,  25.7,  40.0, 360.3, 120.1,  60.0,  32.7,  20.0,  27.7, 360.3,  72.0,  32.7,   8.5,  24.0,   0.0,  51.4,  18.9,  36.0, 360.3,   5.6,  20.0,  45.0,   7.5,  27.7
2026062802010606,4,06281248,16,     120874, 201.8,  55.9,  52.1,  43.3,  95.0,  26.9,   8.2,  47.0, 500.9,  87.8,  74.8, 129.7,  54.3,  17.6,  65.0, 452.5,  73.2,  59.7,  33.2,   9.0,  47.0, 283.0, 124.5,  30.8,  10.5,  52.0, 946.2,  59.7,  13.9,  65.2, 121.0,   4.6,  29.2,  24.4,   6.7, 164.0
2026062802010607,1,06281259,10,      20100,   0.0,  40.0, 141.6,  86.0,  58.5,  69.2,  29.2, 103.1,   0.0,  66.5,  18.9,   9.8,  13.1,   7.3,  34.7,   0.0,  92.7,  83.3, 124.6,  51.9, 118.9,   0.0,  18.6,  24.7,  11.4,  78.2,   0.0,  15.5,   6.7,  36.4,   0.0,  10.5,  42.4,  11.1,  18.3, 169.3
2026062802010607,1,06280904,10,       3535,   0.0,  31.8,  74.0,  63.7,  47.2,  42.1,  27.3,  85.6,   0.0,  40.8,  20.5,  11.0,  12.0,   9.1,  25.1,   0.0,  38.5,  47.2,  66.8,  44.9,  53.7,   0.0,  29.4,  23.2,  11.0,  48.9,   0.0,  16.2,   9.2,  30.7,   0.0,  12.9,  25.8,  19.7,  14.1,  91.3
2026062802010607,1,06272058,10,        345,   0.0,  44.5,  89.1,  89.1,  53.4,  44.5,  19.0, 267.3,   0.0,  66.8,  22.2,  14.0,  11.6,   7.4,  26.7,   0.0,   0.0, 133.6,  29.7,  38.1,  53.4,   0.0,  38.1,  38.1,  14.0,  38.1,   0.0,  22.2,   8.1,  38.1,   0.0,   9.9,  15.7,  29.7,  11.1,  24.3
2026062802010607,4,06281317,10,      77652,   0.0,  55.4, 219.6, 111.8,  53.9,  84.0,  44.2, 188.0,   0.0,  78.2,  19.2,   5.9,  14.5,   8.3,  51.4,   0.0,  94.6,  66.2, 224.5,  33.1, 245.6,   0.0,  16.9,  36.0,   8.8, 117.0,   0.0,  11.4,   5.0,  58.5,   0.0,  13.1,  68.6,  15.9,  35.4, 327.0
2026062802010608,1,06281329,13,      34703,   0.0, 157.2, 271.6, 184.2, 190.7, 110.2, 261.1,  85.6,   0.0, 151.0,  48.2,  52.7,  30.3, 126.8,  25.4,   0.0, 101.1,  77.2,  60.1, 218.6,  46.2, 107.5,  19.5,  10.1,  52.8,   8.5,  76.4,  10.3,  61.1,   8.0,  14.9,  40.1,   3.3, 358.5,  31.0,  12.0
2026062802010608,1,06280904,13,       4613,   0.0,  63.8,  94.0,  83.1,  94.0,  55.8,  68.7, 108.3,   0.0,  65.0,  59.5,  40.1,  26.0,  76.0,  25.7,   0.0,  59.5,  38.0,  43.0,  83.1,  40.6, 137.5,  22.9,  12.9,  31.0,  10.0,  89.3,  10.3,  40.1,   8.7,  26.8,  34.3,   4.1, 162.5,  20.5,  12.9
2026062802010608,1,06272054,13,        450,   0.0,  87.1, 116.2,  58.1,  69.7,  38.7,  34.8, 348.7,   0.0, 348.7,  24.9,  29.0,  21.7, 348.7,  19.3,   0.0, 348.7,  87.1,  23.2, 116.2,  38.7,  87.1,  17.4,  10.8,  18.3,  11.6, 174.3,  14.5,  24.9,  11.6,  34.8,  29.0,   4.8, 348.7,  16.6,  12.9
2026062802010608,4,06281346,13,     120814,   0.0, 380.6, 615.9, 253.0, 302.0, 189.1, 538.1, 121.5,   0.0, 261.5,  60.2,  55.8,  32.3, 200.4,  23.3,   0.0, 131.8, 117.1,  78.1, 317.3,  49.9, 115.5,  21.4,  11.4,  79.7,   9.2,  87.5,   8.3,  84.6,   6.9,  17.5,  58.7,   2.9, 673.6,  40.4,   9.3
2026062802010609,1,06281359,10,      27058,   0.0,   8.6,   8.7,   5.6,  11.4,  97.9,   9.7,  34.4,   0.0,  27.9,  15.3,  34.8, 170.4,  29.2,  66.9,   0.0,  15.2,  23.6, 108.0,  18.0,  62.2,   0.0,  16.3, 117.1,  15.8,  63.3,   0.0, 154.1,  23.4,  64.3,   0.0, 115.8, 112.7,  97.0,  30.3, 179.2
2026062802010609,1,06280856,10,       4698,   0.0,  11.0,   9.7,   5.7,  11.8,  58.7,  11.4,  40.0,   0.0,  25.4,  16.2,  29.8,  95.8,  35.3,  37.1,   0.0,  15.8,  24.6,  59.6,  19.6,  52.0,   0.0,  16.8,  67.4,  15.6,  61.7,   0.0,  91.0,  26.9,  38.7,   0.0, 104.0,  56.0,  88.8,  22.0, 125.5
2026062802010609,1,06272054,10,        422,   0.0,  13.0,  27.2,   6.1,   9.9, 109.0,  18.1,  65.4,   0.0,  29.7,  12.1,  23.3,  81.7,  46.7,  23.3,   0.0,  40.8,  36.3,  27.2,  10.9,  54.5,   0.0,  27.2, 163.5,  11.6,  40.8,   0.0,  65.4,  21.8,  29.7,   0.0,  54.5,  32.7, 163.5,  15.5,  29.7
2026062802010609,4,06281416,10,      78490,   0.0,   6.8,   7.2,   3.9,   9.5, 148.7,   8.6,  31.5,   0.0,  36.0,  18.6,  45.9, 316.8,  41.0, 115.2,   0.0,  15.6,  34.3, 241.3,  24.8,  91.7,   0.0,  17.2, 206.9,  18.3,  85.5,   0.0, 302.6,  34.0, 110.8,   0.0, 213.4, 249.3, 120.4,  54.0, 368.6
2026062802010610,1,06281434,11,      40618,   0.0,  57.2, 122.0,  12.1,  60.5,  13.8,  20.8,  10.6,   0.0, 135.6,  58.6, 124.4,  41.6,  69.0,  34.5,   0.0,  99.9, 142.4,  62.7,  83.9,  59.0,   0.0,  39.5,   9.5,  16.9,   7.3,   0.0,  31.0,  52.1,  24.3,  40.5,  16.0,   6.2, 143.7,  10.5,  44.3
2026062802010610,1,06280856,11,       5427,   0.0,  40.0,  71.2,  19.8,  56.0,  15.3,  22.6,   9.7,   0.0,  59.2,  56.8,  61.8,  43.3,  50.0,  28.4,   0.0,  71.2,  77.8,  63.7,  59.2,  42.9,   0.0,  51.2,  11.2,  20.8,   9.3,   0.0,  32.6,  42.4,  19.6,  52.5,  20.1,   6.3, 123.7,   7.3,  51.9
2026062802010610,1,06272055,11,        574,   0.0,  44.4,  74.1,  31.7,  44.4,  23.4,  26.1,  14.3,   0.0,  74.1,  55.6,  74.1,  44.4,  88.9,  24.7,   0.0,  74.1,  74.1,  21.1,  49.4,  29.6,   0.0,  37.0,  11.7,  19.3,  10.3,   0.0,  26.1,  21.1,  17.1,  31.7,  24.7,   5.7, 222.4,  10.5,  18.5
2026062802010610,4,06281452,11,     110664,   0.0,  34.6,  78.1,   6.2,  53.5,  11.5,  13.6,   8.7,   0.0, 231.1,  59.3, 171.1,  66.6,  87.2,  50.0,   0.0, 114.2, 289.7, 101.6, 100.8,  86.1,   0.0,  47.9,  11.2,  17.5,   8.1,   0.0,  39.2,  65.1,  27.8,  59.3,  17.9,   7.2, 185.6,  12.4,  61.8
2026062802010611,1,06281509,15,     919410,   0.0,  77.0,  39.7, 151.6, 108.3,  67.2,  93.3,  54.5, 127.5,  15.3,  71.8,  34.7,  24.3,  33.1,  22.0,  21.8,  43.6,  11.3,   9.2,  10.3,   6.1, 435.8,  77.5,  64.1,  78.7,  62.7, 239.9,  25.2,  27.2,  17.0,  80.3,  20.8,  14.3, 193.3,  13.1,  38.7
2026062802010611,1,06280901,15,     189820,   0.0,  71.7,  39.0, 151.6, 113.8,  68.7,  88.7,  51.4,  98.3,  12.9,  66.6,  30.9,  23.0,  31.5,  20.0,  22.1,  36.4,  11.5,  10.0,  10.6,   6.5, 413.2,  70.4,  60.5,  75.1,  57.8, 222.8,  25.9,  26.8,  17.6,  84.0,  23.3,  14.9, 158.1,  13.5,  42.7
2026062802010611,1,06272055,15,      76058,   0.0,  86.0,  40.9, 174.3, 118.3,  76.2,  88.9,  55.3, 104.6,  12.5,  81.8,  30.4,  22.0,  30.2,  18.7,  24.1,  39.9,  10.8,  10.4,  11.8,   6.3, 495.3,  74.2,  71.0,  72.4,  64.5, 195.8,  24.6,  26.9,  16.0,  92.8,  24.2,  13.4, 140.3,  13.7,  39.0
2026062802010611,4,06281539,15,    1254095,   0.0,  78.9,  41.5, 165.4, 115.3,  62.0,  90.6,  55.2, 120.0,  14.4,  75.2,  37.0,  21.8,  32.1,  22.3,  21.7,  43.5,  12.0,   9.0,  10.5,   6.1, 382.0,  84.5,  58.9,  84.1,  64.1, 262.1,  26.2,  29.0,  18.0,  58.4,  19.8,  13.7, 197.1,  13.6,  39.9
2026062802010612,1,06281554,14,      97022,   0.0,  87.7,  35.7,  45.3, 148.6,  46.3, 110.4,  48.3,   0.0,  26.5,  40.3, 115.1,  26.8,  78.0,  32.4,  36.3,  10.9,  44.2,   6.2,  22.5,   6.6, 103.8,  74.3,  12.3,  34.1,  13.4, 573.9,  57.0,  90.5,  47.8,  37.4,  26.0,   7.5, 221.1,  20.1,  79.4
2026062802010612,1,06280902,14,       7504,   0.0,  64.6,  34.4,  66.0, 166.1,  45.4,  86.8,  41.5,   0.0,  29.5,  43.4,  72.6,  33.4,  73.6,  40.3,  34.0,   9.6,  26.8,   7.9,  20.1,   8.5, 107.6,  54.8,  13.3,  26.9,  13.4, 581.5,  35.4,  61.2,  39.2,  51.0,  26.8,   7.7, 107.6,  14.8,  61.8
2026062802010612,1,06272055,14,        763,   0.0,  65.7,  36.9,  65.7,  98.5,  98.5,  65.7,  49.2,   0.0,  25.7,  49.2,  59.1,  49.2, 147.8,  21.9,  15.1,  15.5,  45.4,  13.1,  28.1,   9.3, 118.2,  42.2,  17.9,  14.4,  12.0, 197.1,  45.4,  32.8,  28.1,  65.7,  24.6,   7.9, 147.8,  11.8,  19.0
2026062802010612,4,06281612,14,     291508,   0.0, 116.0,  40.3,  53.6, 196.9,  52.6, 131.2,  58.3,   0.0,  11.7,  30.2,  96.6,  23.9,  58.1,  27.8,  26.8,  10.9,  40.6,   6.7,  21.0,   7.3,  91.9,  82.6,  11.1,  37.5,  14.3, 708.2,  65.7, 116.5,  63.1,  43.7,  28.8,   8.0, 275.8,  27.3, 102.6
2026062803020201,1,06280954,14,      44620,   0.0,  23.3,  49.6,  58.8,  29.2,  38.0, 130.4,  61.4,   0.0,  15.3,  23.3,   7.8,   8.4,  62.8,  14.5, 175.5,  42.9,  15.0,  15.6,  92.7,  34.8, 208.3,  21.3,  27.7,  73.7,  44.6,  93.9,   6.7,  56.5,  13.5, 166.2,  74.5,  13.8, 421.7,  61.0, 270.1
2026062803020201,1,06280900,14,      15203,   0.0,  25.1,  49.0,  63.6,  35.4,  42.6, 108.0,  61.6,   0.0,  12.5,  25.3,   8.2,   8.8,  52.8,  16.6, 125.3,  37.6,  12.8,  11.9,  61.3,  28.0, 214.2,  24.7,  25.6,  56.1,  46.7,  89.2,   7.1,  47.5,  17.6, 138.6,  66.9,  19.1, 240.4,  48.2, 222.3
2026062803020201,1,06272100,14,       1191,   0.0,  31.8,  43.9,  54.2,  27.9,  29.7,  46.1,  92.3,   0.0,  13.1,  27.1,   8.0,  13.0,  27.1,  16.1, 153.8,  76.9,  10.8,  15.9, 102.5,  36.9, 307.6,  22.5,  25.6,  38.4,  27.9, 153.8,   8.3,  32.9,  17.7, 115.3,  40.1,  19.6, 461.5,  25.6, 230.7
2026062803020201,4,06281013,14,      94270,   0.0,  24.7,  55.5,  60.7,  30.3,  39.5, 175.2,  57.5,   0.0,  16.9,  16.9,   5.9,   7.8,  61.5,  14.3, 220.7,  49.2,  17.6,  19.3, 127.7,  38.0, 182.6,  22.3,  24.1, 109.3,  35.3, 120.9,   6.7,  72.1,  14.0, 232.6,  91.4,  15.0, 702.4,  82.7, 323.2
2026062803020202,1,06281034,15,      65544,   0.0, 165.4,  86.2, 138.0, 315.5, 213.4,  24.1, 226.7, 758.1,  66.1,  53.3, 158.7, 134.7,  16.4, 117.5, 302.3,  29.4,  70.9,  51.1,   3.4,  45.0, 224.7, 120.0,  61.1,   7.4,  78.9,1036.6, 151.1,  20.2, 129.2, 502.9,  11.4,  97.3,   4.0,   8.1, 279.1
2026062803020202,1,06280901,15,      11769,   0.0,  89.4,  48.0,  88.5, 175.4, 103.6,  18.3, 142.5, 414.5,  43.4,  97.0,  86.0,  90.3,  16.5,  61.2, 285.0,  34.0,  53.3,  43.4,   3.5,  44.7, 380.0,  91.2,  58.8,   9.2,  72.3, 760.0, 115.4,  17.7,  97.0, 350.8,  12.6,  69.0,   4.8,   8.2, 217.1
2026062803020202,1,06272055,15,        899,   0.0,  99.5,  30.2,  38.7, 139.3,  77.4,  20.4, 139.3, 696.7,  29.0,  34.8,  63.3,  77.4,  25.8,  46.4, 174.1,  18.3,  58.0,  46.4,   3.7,  46.4,   0.0,  43.5,  30.2,   9.8,  24.8,   0.0,  53.5,  14.8,  43.5, 174.1,  16.2,  43.5,   8.9,  11.0, 348.3
2026062803020202,4,06281057,15,     150870,   0.0, 236.8, 110.9, 168.7, 369.4, 288.2,  24.4, 250.0,1311.8,  93.2,  84.9, 232.5, 204.4,  20.4, 171.7, 414.0,  34.1,  87.3,  62.0,   2.8,  52.7, 308.0, 154.8,  84.2,   7.4,  80.8,1742.6, 215.4,  22.3, 185.6,   0.0,  12.5, 135.1,   3.5,   9.7, 409.6
2026062803020203,1,06281109,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062803020203,1,06280902,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062803020203,1,06272056,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062803020203,4,06281125,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062803020204,1,06281134,14,      41308,   0.0, 103.2,  80.8,  31.7,  30.2,  43.0, 164.1,  62.8,   0.0, 101.6,  35.0,  59.8,  79.0, 191.6,  83.3, 340.5,  23.5,  20.0,  31.0, 104.6,  45.2,  35.2,   5.3,   6.8,  40.3,  13.0,  44.6,   5.6,  39.5,  10.1, 113.5,  60.0,  14.4, 516.3,  44.7,  88.6
2026062803020204,1,06280902,14,       7730,   0.0,  55.9,  58.7,  36.0,  33.2,  39.9,  82.0,  68.0,   0.0,  59.9,  50.7,  48.7,  62.4,  85.5,  57.0, 230.4,  19.5,  16.5,  27.7,  66.5,  44.0,  38.9,   5.2,   7.8,  27.3,  15.4,  47.1,   7.1,  30.4,  12.5, 127.4,  50.7,  16.7, 332.8,  27.7, 106.9
2026062803020204,1,06272056,14,        680,   0.0,  87.8,  52.7,  37.6,  43.9,  47.9,  52.7,  87.8,   0.0,  65.8,  32.9,  52.7,  52.7, 105.4,  43.9, 263.5,  13.8,  25.0,  40.5,  58.5,  32.9,  87.8,   6.2,   7.6,  17.0,   9.2,  87.8,   9.5,  21.0,  21.0, 131.7,  35.1,  13.5, 175.6,  19.5, 131.7
2026062803020204,4,06281151,14,     128504,   0.0, 140.0,  71.4,  27.8,  20.5,  31.9, 211.4,  65.6,   0.0, 138.5,  57.8,  68.4,  97.2, 278.1, 112.5, 418.4,  25.0,  20.6,  31.5, 157.8,  49.3,  34.4,   5.1,   7.0,  62.9,  15.1,  43.4,   4.3,  53.4,  10.6, 141.2,  76.7,  15.5, 778.0,  66.3, 105.0
2026062803020205,1,06281219,14,      70105,   0.0, 234.1,  49.3, 162.6,  38.0, 167.6, 237.2,  86.2,   0.0,  99.6, 250.3,  66.7, 258.7, 339.5, 136.8,  26.7,  28.5,   2.9,  17.9,  38.9,  10.7, 438.1,  18.3,  81.5,  94.6,  54.2,   7.3,  12.0,  24.3,   6.5, 325.3, 107.3,  37.0, 679.1,  50.9,  69.1
2026062803020205,1,06280903,14,       8512,   0.0,  80.4,  32.4,  98.4,  35.4,  97.0, 111.8,  86.8,   0.0,  54.0, 108.1,  52.7, 119.9,  99.9,  78.5,  32.0,  28.9,   3.1,  19.6,  27.9,  14.6, 439.7,  23.4,  54.0,  43.6,  57.8,   7.5,  12.5,  21.0,   8.8, 263.8,  74.1,  37.6, 412.3,  29.1, 101.4
2026062803020205,1,06272056,14,        805,   0.0, 103.9,  47.9,  69.3,  44.5,  62.3,  51.9,  77.9,   0.0,  47.9,  69.3,  47.9,  77.9, 207.9,  47.9,  41.5,  32.8,   2.8,  19.4,  28.3,  16.4, 311.9,  20.1,  44.5,  29.7,  27.1,  15.2,  13.2,  16.4,  14.8, 155.9,  56.7,  41.5, 207.9,  22.2,  89.1
