ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,ògòAï[êî,òg1-1,òg1-2,òg1-3,òg1-4,òg1-5,òg1-6,òg1-7,òg1-8,òg2-2,òg2-3,òg2-4,òg2-5,òg2-6,òg2-7,òg2-8,òg3-3,òg3-4,òg3-5,òg3-6,òg3-7,òg3-8,òg4-4,òg4-5,òg4-6,òg4-7,òg4-8,òg5-5,òg5-6,òg5-7,òg5-8,òg6-6,òg6-7,òg6-8,òg7-7,òg7-8,òg8-8
2026070502010808,1,07042058,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070502010808,4,07051346,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070502010809,1,07051359,16,      53721, 167.8,  59.6,  10.9,  29.0,  28.3,  19.3,  16.1,  14.7, 501.6,  53.7,  80.3,  83.1,  71.2,  68.9,  75.0, 172.0,  24.5,  19.8,  13.2,   9.2,   9.0, 147.1,  50.2,  36.2,  28.1,  32.2, 147.1,  31.6,  25.8,  27.1, 103.5,  20.0,  16.6, 106.4,  14.8,  63.0
2026070502010809,1,07050857,16,       6505, 114.5,  44.2,  11.3,  33.1,  35.5,  19.6,  19.8,  16.2, 252.0,  40.6,  76.3,  63.0,  50.9,  75.2,  63.0, 148.2,  25.8,  16.7,  12.2,  11.6,   9.1, 132.6,  60.7,  36.2,  33.6,  33.3, 162.6,  27.8,  19.2,  21.6, 140.0,  22.5,  16.3,  91.6,  14.4,  63.0
2026070502010809,1,07042054,16,        752,  38.8,  34.2,  12.4,  19.4,  24.2,  13.8,  17.1,  10.4, 194.2,  58.2,  48.5,  72.8,  48.5,  83.2,  44.8, 145.7,  26.4,  20.0,  17.1,  14.9,  10.7, 582.8,  97.1,  97.1,  44.8,  25.3, 145.7,  20.8,  19.4,  23.3, 582.8,  30.6,  17.6, 116.5,  14.5,  97.1
2026070502010809,4,07051416,16,     119562, 187.9,  69.8,  10.4,  26.1,  34.9,  22.5,  17.0,  14.4, 517.6,  56.4,  90.2, 111.1,  97.4,  89.4,  85.0, 209.1,  17.3,  17.7,  14.7,   8.2,   8.5, 126.4,  52.7,  36.1,  24.0,  25.2, 148.0,  39.9,  33.5,  29.9, 144.1,  22.7,  18.7,  92.5,  12.8,  65.5
2026070502010810,1,07051434,11,      59363,   0.0,  41.7,  27.8,  11.2,  16.9,   3.5,   4.5,   9.1,   0.0, 203.5, 154.9, 198.3,  92.3, 136.1, 108.2,   0.0, 117.3, 129.9,  60.6,  73.7,  76.6,   0.0,  66.1,  24.9,  34.4,  42.4,   0.0,  39.4,  50.7,  59.3,  42.9,  16.5,  17.2, 154.9,  22.7, 125.7
2026070502010810,1,07050857,11,       6456,   0.0,  30.6,  27.7,  10.2,  13.7,   5.6,   9.8,   8.7,   0.0,  72.5,  86.2, 108.7,  47.6,  61.0,  70.4,   0.0,  72.5,  87.7,  45.0,  49.0,  61.0,   0.0,  43.8,  18.2,  23.4,  33.8,   0.0,  24.5,  26.4,  28.7,  30.6,  16.0,  16.5, 104.2,  19.4,  98.1
2026070502010810,1,07042055,11,        547,   0.0,  30.2,  47.1,   7.9,  17.6,   8.1,   9.2,   5.9,   0.0, 423.9,  52.9,  52.9,  16.9,  23.5, 211.9,   0.0, 105.9, 141.3,  52.9,  47.1, 211.9,   0.0,  52.9,  23.5,  12.1,  26.4,   0.0,  30.2,  23.5,  42.3, 211.9,  17.6,  30.2, 105.9,  18.4, 105.9
2026070502010810,4,07051452,11,     116530,   0.0,  44.5,  24.9,  10.7,  16.1,   4.4,   5.7,   6.9,   0.0, 282.2, 175.0, 206.6, 100.7, 150.7, 131.8,   0.0, 129.7, 136.4,  47.3,  71.7,  46.1,   0.0,  65.1,  26.2,  37.5,  44.5,   0.0,  34.8,  54.3,  38.2,  43.0,  15.4,  12.5, 126.8,  17.9,  77.8
2026070502010811,1,07051509,11,     202449,   0.0,  62.6, 168.7,  53.7, 297.7,  48.6,  82.4,  33.3,   0.0,  61.0,   9.5, 107.0,  11.6,  26.1,   8.2,   0.0,  59.6, 205.9,  53.2,  79.1,  41.6,   0.0, 115.9,   8.6,  17.0,   7.4,   0.0,  88.5,  99.4,  65.3,  51.1,  15.4,   6.5, 129.9,  12.4,  19.1
2026070502010811,1,07050857,11,      24828,   0.0,  54.5, 145.7,  47.7, 278.8,  39.1,  77.2,  45.9,   0.0,  51.7,  10.3,  50.6,  13.5,  25.3,   8.4,   0.0,  57.4, 140.4,  52.5,  65.8,  53.4,   0.0,  95.2,   9.4,  15.3,   7.7,   0.0,  75.7,  68.7,  39.9,  59.5,  13.6,   7.3, 135.5,  10.4,  23.2
2026070502010811,1,07042055,11,       2137,   0.0,  55.2, 150.5,  42.4, 207.0,  22.3,  63.6,  75.2,   0.0,  25.8,  13.3,  57.1,  10.3,  19.7,  10.1,   0.0,  59.1, 127.3,  47.3,  57.1,  57.1,   0.0,  72.0,   8.0,  12.2,  11.1,   0.0,  43.5,  44.7,  87.1,  34.5,  11.5,   8.6, 165.6,  12.0,  51.7
2026070502010811,4,07051527,11,     315830,   0.0,  56.2, 203.6,  60.4, 361.5,  58.1,  94.6,  35.2,   0.0,  67.5,   9.6, 124.1,  10.6,  23.4,   6.4,   0.0,  67.8, 272.8,  63.7,  91.8,  46.0,   0.0, 127.8,   9.3,  19.6,   7.0,   0.0, 106.5, 125.3,  75.2,  55.1,  16.4,   6.6, 155.0,  12.5,  18.1
2026070502010812,1,07051554,10,      68692,   0.0, 117.5, 221.8,  15.0, 150.3,  45.0,  43.3,  19.2,   0.0, 311.3,  60.2, 268.8, 160.3, 133.7,  58.4,   0.0,  90.5, 244.2, 214.6, 151.6,  77.9,   0.0,  34.2,   9.2,   8.6,   2.4,   0.0, 128.9,  79.2,  41.5,   0.0,  31.9,  11.1, 190.8,   9.5,  13.3
2026070502010812,1,07050902,10,       5154,   0.0,  57.0, 107.9,  15.5, 107.9,  39.9,  39.9,  20.6,   0.0,  84.9,  45.3, 110.9,  72.6,  95.1,  48.1,   0.0,  48.1,  86.8,  73.9,  61.4,  54.7,   0.0,  28.3,   8.6,   9.7,   3.6,   0.0,  53.2,  28.5,  26.2,   0.0,  29.5,  12.0,  92.8,   8.9,  15.0
2026070502010812,1,07042055,10,        492,   0.0,  76.2,  95.3,  20.0,  47.6,  76.2,  47.6,  27.2,   0.0,  95.3,  31.7,  54.4,  63.5, 127.1,  95.3,   0.0,  63.5,  54.4,  76.2,  95.3,  76.2,   0.0,  22.4,  10.3,   7.4,   4.8,   0.0,  34.6,  23.8,  31.7,   0.0,  27.2,  21.1, 127.1,   4.1,  25.4
2026070502010812,4,07051611,10,     176529,   0.0, 180.7, 278.0,  14.0, 236.6,  53.5,  43.2,  16.5,   0.0, 492.1,  68.9, 318.1, 239.5, 188.4,  78.2,   0.0, 110.2, 454.5, 329.6, 256.6, 104.5,   0.0,  45.9,   8.7,   7.8,   2.1,   0.0, 179.0, 134.1,  59.6,   0.0,  33.1,  13.3, 275.2,   9.5,  14.3
2026070503020401,1,07050944,15,      55384,   0.0, 118.8, 135.4, 232.0, 125.8, 132.8, 128.5,  88.6,  89.7,  19.1,  65.3,  60.5,  16.6,  14.5,  10.6, 261.7,  79.9,  94.1,  14.0,  10.0,   8.5, 740.0, 209.3,  68.4,  58.0,  51.5, 766.4,  78.4,  56.7,  51.4,  61.5,   9.5,   7.6, 115.6,   5.4,  19.2
2026070503020401,1,07050901,15,      22893,   0.0, 102.5,  99.1, 137.5,  60.1, 100.2,  87.3,  78.5,  96.4,  21.0,  64.0,  57.0,  17.6,  15.4,  12.5, 190.7,  62.4,  73.3,  14.2,   9.9,   8.1, 572.3, 179.2,  62.9,  48.7,  51.1, 682.3,  62.2,  44.1,  52.1,  63.1,  10.0,   8.3, 111.5,   5.5,  22.3
2026070503020401,1,07042059,15,       1770,   0.0,  65.3,  40.3, 105.5,  54.8,  52.7,  91.4,  45.7,  76.2,  21.4,  42.8,  26.8,  19.0,  14.2,  16.1,  91.4,  48.9,  27.4,  15.5,  13.5,  12.0,1371.7, 342.9,  97.9,  57.1,  45.7,1371.7,  59.6,  32.6,  52.7, 105.5,   8.4,   7.2,  97.9,   6.5,  38.1
2026070503020401,4,07051002,15,     112078,   0.0, 169.9, 179.4, 350.2, 214.4, 180.2, 162.9, 119.6,  98.4,  20.0,  74.1,  80.4,  15.4,  15.4,  11.6, 279.2,  82.8, 110.5,   9.7,   9.9,   7.6, 944.1, 259.2,  80.3,  65.9,  53.5, 914.3,  94.8,  69.8,  62.6,  41.3,   9.8,   7.7, 122.5,   5.4,  18.5
2026070503020402,1,07051019,16,      47342, 126.0,  19.8,  83.1,  24.2,  16.0,  17.1,  48.3, 183.4,  54.7,  71.9,  11.7,  10.6,   9.1,  31.6, 108.5, 679.2,  89.4,  62.2,  50.3, 106.3, 330.4,  72.4,   8.6,   8.6,  29.7, 131.0,  82.8,   5.9,  21.2,  98.8,  80.4,  21.5,  82.0, 206.0, 103.6,   0.0
2026070503020402,1,07050858,16,      11516, 131.1,  23.2,  81.0,  27.3,  13.0,  17.8,  46.9, 112.8,  76.2,  65.0,   8.9,  11.0,   9.6,  35.1,  70.7, 742.9,  80.3,  59.0,  51.8, 103.6, 159.2, 103.6,  12.1,  11.2,  30.0,  71.9,  93.8,   6.2,  14.4,  55.7,  96.9,  21.5,  52.4, 181.9,  54.0,   0.0
2026070503020402,1,07042055,16,        924,  59.6,  25.5,  79.5,  29.8,  13.5,  21.7,  59.6,  51.1,  89.5,  42.1,  14.6,  10.3,   9.3,  51.1,  55.0, 238.7,  55.0,  39.7,  34.1,  55.0, 119.3, 179.0,  11.1,  13.7,  34.1,  59.6, 143.2,   5.9,  24.6,  44.7,  79.5,  20.4,  29.8, 358.0,  34.1, 238.7
2026070503020402,4,07051036,16,     138932, 136.4,  22.4,  58.4,  19.2,  14.1,  20.6,  52.8, 278.9,  61.1,  60.3,  14.5,  11.9,  10.2,  35.4, 163.1, 414.0,  36.3,  25.8,  43.9,  79.7, 443.0,  75.9,   6.8,   9.3,  30.6, 217.0, 112.3,   5.8,  20.7, 166.6,  88.1,  25.1, 138.5, 294.9, 187.8,   0.0
2026070503020403,1,07051049,16,      40699, 444.2,  37.5,  29.2,  77.6, 154.6,  38.8,  48.4, 117.2,  33.3,   7.9,  32.4,  53.6,   9.9,  10.8,  45.9,  94.1,  24.3,  41.0,   6.5,   6.9,  32.6, 394.2, 119.9,  33.0,  31.9,  96.1, 477.9,  54.2,  43.8,  68.5, 155.3,   8.3,  36.7, 172.3,  35.2, 485.2
2026070503020403,1,07050902,16,       9148, 322.2,  36.7,  26.1,  48.2, 112.5,  30.2,  36.7,  92.0,  59.5,   9.6,  35.8,  52.1,  12.3,  13.3,  45.7,  84.4,  25.4,  40.9,   6.9,   7.2,  29.6, 295.4,  90.8,  27.9,  30.5,  77.9, 337.6,  42.4,  34.0,  25.2, 128.9,   9.0,  30.1, 161.1,  29.0, 272.6
2026070503020403,1,07042056,16,        779, 301.8,  27.4,  14.0,  30.1, 120.7,  15.0,  23.2, 120.7, 100.6,  13.7,  30.1,  25.1,  14.0,  14.3,  46.4, 100.6,  23.2,  31.7,   8.3,   9.1,  35.5, 120.7,  60.3,  24.1,  27.4,  46.4, 603.7,  35.5,  35.5, 603.7,  86.2,  11.1,  30.1, 150.9,  31.7, 201.2
2026070503020403,4,07051108,16,     116756, 461.6,  34.0,  35.0,  87.0, 147.3,  49.7,  47.3, 121.6,  34.2,   8.1,  29.7,  48.7,  10.0,   9.6,  35.1, 120.8,  27.6,  45.0,   7.0,   6.9,  30.2, 346.6, 122.7,  33.6,  32.2, 106.9, 565.5,  58.9,  50.1, 106.7, 194.5,   7.5,  30.5, 221.7,  29.8, 505.5
2026070503020404,1,07051119,16,      31117, 219.2,  39.8,  55.8,  21.5,  31.1, 118.7,  48.8,  51.9, 194.4,  44.4,  10.5,  13.9,  68.9,  32.6,  33.3, 472.8,  23.9,  24.9,  93.1,  48.6,  56.4,  33.9,   4.5,  39.7,  11.4,  14.8, 146.1,  45.2,  11.6,  11.5, 401.9,  73.7,  45.9, 213.4,  26.8, 262.1
2026070503020404,1,07050902,16,       7181, 252.9,  36.8,  65.4,  19.5,  30.4,  97.6,  40.6,  46.7, 241.9,  41.5,  12.7,  15.6,  63.2,  32.1,  30.0, 327.3,  22.7,  24.3,  70.4,  34.7,  40.3,  39.7,   4.2,  35.0,  13.0,  14.7, 168.6,  41.2,  12.1,  17.5, 292.9,  61.8,  55.6, 142.6,  21.3, 191.9
2026070503020404,1,07042056,16,        625, 242.1,  14.6,  53.8,  22.0,  15.6, 242.1,  40.3,  30.2,  80.7,  32.2,  12.7,  10.0,  26.9,  37.2,  24.2, 161.4,  34.5,  19.3,  32.2,  37.2,  48.4,  60.5,   8.3,  96.8,  13.4,  24.2, 242.1,  32.2,  12.4,  17.9, 121.0,  69.1,  40.3, 242.1,  24.2,  96.8
2026070503020404,4,07051136,16,     110265, 260.5,  50.7,  70.4,  26.7,  31.5, 132.4,  62.3,  61.8, 300.8,  51.2,  12.2,  14.3,  96.5,  35.5,  33.2, 628.3,  24.2,  24.6, 117.3,  49.8,  55.1,  40.0,   4.2,  47.5,  11.6,  11.8, 195.9,  48.2,  11.1,   8.0, 628.3,  89.3,  73.2, 336.4,  20.9, 296.7
2026070503020405,1,07051209,16,      71028, 238.2, 115.4,  16.3,  21.2, 142.6,  43.1,  55.3,  96.5, 696.7,  46.2,  54.0, 172.0,  94.0, 117.3, 173.1,  11.2,   3.4,  46.3,   7.2,  12.3,  25.9,  32.8,  59.7,   8.5,  14.4,  30.0, 632.7, 111.6,  70.0, 196.5, 109.2,  28.8,  58.9, 164.3,  64.6, 821.5
2026070503020405,1,07050903,16,       8026, 296.1,  94.2,  19.0,  24.4, 119.6,  45.7,  54.0, 105.4, 296.1,  38.3,  46.0,  84.0,  66.8,  74.9, 117.3,  12.5,   3.6,  37.2,   8.3,  13.3,  27.6,  35.3,  50.5,   9.6,  17.4,  33.8, 365.8,  67.6,  32.3,  82.9,  39.8,  34.3,  47.8, 155.5,  36.1, 518.3
2026070503020405,1,07042056,16,        690, 267.3,  59.4,  13.7,  21.3,  53.4,  48.6,  35.6, 178.2, 267.3,  35.6,  44.5,  48.6,  38.1,  89.1,  89.1,  12.4,   4.1,  28.1,   8.4,  10.9,  35.6,  41.1,  59.4,  13.3,  17.8,  59.4, 534.7,  35.6,  38.1, 534.7, 178.2,  29.7,  38.1, 534.7,  24.3, 267.3
