ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,ògòAï[êî,òg1-1,òg1-2,òg1-3,òg1-4,òg1-5,òg1-6,òg1-7,òg1-8,òg2-2,òg2-3,òg2-4,òg2-5,òg2-6,òg2-7,òg2-8,òg3-3,òg3-4,òg3-5,òg3-6,òg3-7,òg3-8,òg4-4,òg4-5,òg4-6,òg4-7,òg4-8,òg5-5,òg5-6,òg5-7,òg5-8,òg6-6,òg6-7,òg6-8,òg7-7,òg7-8,òg8-8
2026070402010704,1,07032058,16,        537,  69.3,  15.4,  83.2,  83.2, 104.0,  11.5,  52.0,  23.1,  83.2,  32.0,  19.8,  29.7,   5.5,  18.9,   9.0,   0.0, 104.0, 104.0,  23.1, 208.0,  59.4, 416.1, 104.0,  20.8,  41.6,  41.6, 208.0, 104.0,  27.7, 104.0, 104.0,  26.0,   6.1,  23.1,  21.9, 208.0
2026070402010704,4,07041125,16,     102240,  27.5,   8.8,  28.4,  36.5,  92.1,   6.5,  27.9,  11.2, 224.4,  44.5,  36.4,  92.5,   6.0,  34.7,  12.9, 398.1, 123.0, 172.2,  28.7,  81.5,  33.3, 660.3, 196.1,  25.6,  70.8,  41.7, 990.4,  64.5, 150.0, 100.6,  43.6,  22.6,   7.9, 277.0,  27.6, 116.6
2026070402010705,1,07041159,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010705,1,07040900,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010705,1,07032055,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010705,4,07041216,5,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010706,1,07041229,14,      25827,   0.0,  23.4,  82.7,  11.7,  57.3,  70.9,  26.1,  29.4,   0.0,  73.8,   7.8,  39.5,  47.5,  19.1,  20.5, 488.1,  39.2,  75.2, 106.4,  46.7,  54.9, 101.0,  16.7,  24.2,   7.3,   7.5, 357.4,  76.9,  24.1,  25.9, 444.7,  38.8,  33.8,  68.7,  10.5,  38.5
2026070402010706,1,07040856,14,       4087,   0.0,  21.1,  54.6,  12.7,  58.6,  87.9,  24.3,  33.6,   0.0,  51.9,   8.7,  40.0,  40.0,  20.7,  20.3, 226.2,  34.0,  51.9,  79.1,  41.1,  40.0, 126.6,  21.1,  21.8,   6.8,   8.9, 197.9,  60.9,  27.7,  22.9, 316.7,  48.7,  25.1,  90.4,  10.5,  43.9
2026070402010706,1,07032055,14,        273,   0.0,  30.2,   0.0,  12.4,  42.3, 211.5,  26.4,  26.4,   0.0,  70.5,   7.2,  52.8,  52.8,  26.4,  17.6,   0.0,  35.2,  52.8,  30.2, 105.7,  23.5, 105.7,  21.1,  16.2,   8.4,   9.1, 105.7,  52.8,  16.2,  35.2, 211.5,  52.8,  30.2,  70.5,  11.7,  26.4
2026070402010706,4,07041252,14,      82688,   0.0,  23.9, 128.5,   9.5,  42.6,  74.0,  25.5,  30.3,   0.0, 108.4,   7.6,  37.8,  55.7,  18.2,  24.7,   0.0,  57.5, 125.2, 165.8,  76.2,  74.3,  71.3,  10.9,  21.3,   7.3,   6.4, 374.3,  79.6,  26.1,  31.4, 666.7,  38.4,  43.2,  72.8,  11.9,  70.7
2026070402010707,1,07041259,10,      21410,   0.0,  89.2,   4.2, 145.5,  62.3, 122.9,  12.0,  20.5,   0.0,  57.8, 247.6, 167.6, 202.3, 113.6, 116.8,   0.0,  60.3,  17.3,  34.4,   2.8,   6.1,   0.0, 227.2, 176.5,  65.0, 120.2,   0.0, 172.8,  59.2,  48.6,   0.0,  97.6,  72.7, 150.8,  10.7,  58.0
2026070402010707,1,07040901,10,       4963,   0.0,  56.5,   4.8,  83.6,  83.6, 128.2,  21.1,  30.5,   0.0,  54.9, 174.8,  89.4, 103.9,  81.8,  91.5,   0.0,  80.1,  17.9,  28.2,   2.7,   6.7,   0.0, 137.3, 106.8,  35.9, 101.2,   0.0, 147.9,  49.9,  44.2,   0.0,  81.8,  51.9,  98.6,   9.3,  71.2
2026070402010707,1,07032055,10,        232,   0.0,  59.9,   7.1, 179.8,  89.9,  59.9,  17.9,  22.4,   0.0,  29.9,  44.9,  44.9,  59.9,  44.9,  17.9,   0.0,  44.9,  22.4,  12.8,   6.9,   9.4,   0.0,  44.9,  44.9,  17.9,  25.6,   0.0,  59.9,  12.8,  59.9,   0.0,  59.9,  44.9,  59.9,   8.9,  59.9
2026070402010707,4,07041315,10,      64535,   0.0, 134.8,   2.6, 246.3,  66.7, 171.2,  10.0,  20.4,   0.0,  74.8, 434.9, 264.6, 362.4, 169.5, 176.7,   0.0,  96.5,  19.5,  43.1,   3.4,   5.7,   0.0, 393.8, 406.6, 149.2, 220.3,   0.0, 280.9,  76.0,  69.3,   0.0, 151.1, 119.6, 231.5,  13.7,  82.9
2026070402010708,1,07041329,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010708,1,07040857,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010708,1,07032056,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010708,4,07041347,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010709,1,07041359,9,      19163,   0.0,  25.6,   9.1,  21.3,  22.4,  16.3,   9.5,  62.9,   0.0,  22.7,  39.6,  55.2,  42.5,  22.8,  64.5,   0.0,  19.0,  25.3,  11.7,   7.7,  35.9,   0.0,  41.7,  26.5,  13.7,  71.7,   0.0,  35.3,  24.3,  54.6,   0.0,  14.1,  53.0,   0.0,  28.5, 218.4
2026070402010709,1,07040902,9,       3281,   0.0,  23.1,  10.2,  20.5,  36.3,  17.5,  11.1,  54.1,   0.0,  22.7,  42.3,  41.0,  33.0,  22.9,  50.8,   0.0,  21.7,  24.6,  12.6,   7.9,  36.3,   0.0,  47.9,  28.5,  13.8,  62.0,   0.0,  34.8,  26.7,  31.7,   0.0,  14.8,  27.6,   0.0,  20.0, 121.0
2026070402010709,1,07032056,9,        224,   0.0,  43.4,  12.4,  28.9,   0.0,  17.3,  11.5, 173.6,   0.0,  34.7,  34.7,  43.4,  28.9,  13.3,  34.7,   0.0,  28.9,  34.7,  11.5,  14.4,  24.8,   0.0,  28.9,  24.8,  10.8,  28.9,   0.0,  43.4,  12.4,  57.8,   0.0,  11.5,  34.7,   0.0,  13.3,  86.8
2026070402010709,4,07041417,9,      53269,   0.0,  29.5,   9.0,  17.8,  22.0,  16.8,  11.1,  93.4,   0.0,  25.6,  41.6,  60.8,  46.9,  26.0, 109.5,   0.0,  14.1,  19.1,  11.8,   6.3,  54.6,   0.0,  43.2,  25.2,  12.4,  87.4,   0.0,  35.0,  22.6,  90.9,   0.0,  12.3,  87.2,   0.0,  47.7, 393.1
2026070402010710,1,07041434,14,      62879,   0.0,   8.2,  48.7,  23.3,  36.6,  22.4,  73.5,  14.4,   0.0,  24.0,   8.3,  17.4,   8.1,  44.8,   6.4, 363.6,  52.7,  77.5,  52.0, 108.5,  42.1, 237.7,  51.8,  25.9,  71.2,  16.8, 225.6,  34.0,  89.2,  28.1,  63.2,  77.7,  14.8, 350.5,  47.3,  97.8
2026070402010710,1,07040858,14,       6964,   0.0,   8.7,  35.0,  22.4,  41.5,  20.6,  60.6,  15.2,   0.0,  25.5,  11.4,  19.9,   8.9,  39.9,   6.7, 359.8,  52.3,  69.1,  44.2,  60.6,  43.1, 168.6,  44.9,  26.5,  31.3,  18.0, 337.3,  33.3,  59.3,  24.2,  67.4,  65.8,  14.1, 299.8,  33.5,  94.6
2026070402010710,1,07032052,14,        541,   0.0,  11.0,  83.8,  20.9,  83.8,  26.2,  59.8,  13.9,   0.0,  18.2,  17.4,  17.4,   9.1,  26.2,   8.3,   0.0,  59.8,  29.9,  41.9, 419.2,  52.4, 104.8,  41.9,  17.4,  27.9,  12.3, 209.6,  59.8,  24.6,  19.9, 209.6,  32.2,  14.4, 104.8,  29.9, 419.2
2026070402010710,4,07041452,14,     152398,   0.0,   8.0,  72.2,  18.7,  41.0,  29.2, 107.7,  17.2,   0.0,  26.7,   5.7,  12.7,   8.9,  32.0,   5.5, 663.5,  58.2, 122.0,  74.0, 165.1,  59.4, 369.0,  31.5,  31.4,  94.1,  17.9, 250.2,  44.2, 123.6,  34.9,  98.1,  93.0,  19.2, 565.1,  66.9, 127.8
2026070402010711,1,07041509,16,     296274, 599.5,  80.7,  22.3,  21.7,  90.5,  57.7,  62.8, 158.0, 425.2,  25.1,  28.4,  98.7,  61.0,  68.9, 163.0,  16.7,   3.8,  21.9,   9.2,  14.1,  45.3,  12.6,  21.0,   9.5,  15.3,  51.5, 500.2,  45.8,  65.8, 137.9, 108.7,  29.2,  78.7, 155.7,  69.2, 656.0
2026070402010711,1,07040903,16,      34087, 574.2,  58.7,  22.7,  23.8, 124.6,  60.7,  66.8, 160.1, 489.2,  28.2,  30.6,  86.0,  68.4,  71.5, 153.5,  19.1,   3.7,  25.4,   9.5,  13.6,  42.9,  11.0,  22.2,   9.8,  14.0,  43.8, 406.4,  54.2,  57.5, 112.8, 105.6,  27.2,  62.7, 129.4,  57.1, 480.3
2026070402010711,1,07032053,16,       2489, 482.2,  71.4,  25.3,  17.6, 113.4,  62.2,  68.8, 137.7, 642.9,  19.0,  17.0,  47.0,  39.3,  45.9,  80.3,  17.5,   3.8,  18.9,  15.0,  15.1,  49.4,  13.3,  20.0,  15.6,  11.9,  38.5, 241.1,  64.2,  36.3, 128.5, 241.1,  52.1,  68.8, 101.5,  66.5, 275.5
2026070402010711,4,07041525,16,     490756, 561.7,  95.2,  25.5,  24.0, 106.2,  64.0,  71.2, 181.1, 485.7,  27.7,  31.8, 111.6,  68.2,  74.0, 197.1,  16.9,   3.4,  17.2,   9.2,  14.4,  43.5,  12.8,  20.0,   9.4,  15.5,  57.8, 467.2,  48.6,  56.1, 157.3, 110.3,  30.6,  88.3, 137.4,  79.9, 709.5
2026070402010712,1,07041554,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010712,1,07040859,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010712,1,07032057,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010712,4,07041611,7,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020301,1,07040954,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020301,1,07040900,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020301,1,07032057,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020301,4,07041011,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020302,1,07041029,16,      59019,  33.4,   4.6,  15.5,  12.6,  82.7,  62.9,  23.3,  13.1,  15.6,  11.1,   8.5,  75.3,  42.3,  15.0,  10.4, 293.2,  28.1, 134.1,  92.2,  44.5,  29.5, 374.9, 179.3,  99.0,  41.2,  29.0, 682.6, 212.7, 140.3,  92.5, 578.9, 104.9,  68.6, 247.2,  30.8,  94.3
2026070403020302,1,07040859,16,      14041,  36.6,   4.9,  15.8,  14.3,  72.0,  64.0,  22.2,  14.4,  15.5,  10.7,  10.7,  64.0,  35.3,  18.9,  10.8, 205.3,  33.0,  82.4,  68.0,  31.2,  28.0, 302.2, 105.6,  64.0,  28.4,  28.9, 989.2, 155.4,  84.3,  65.9, 604.5,  79.4,  53.0, 279.0,  26.4, 107.7
2026070403020302,1,07032053,16,        926,  55.2,   4.3,  23.1,  17.5, 179.4,  51.2,  23.9,  23.1,  28.7,  15.9,  10.7,  42.2,  21.7,  16.6,  11.7, 179.4,  21.1, 119.6,  55.2,  44.8,  25.6,  65.2,  47.8,  22.4,  18.4,  23.1, 358.8, 239.2,  79.7, 119.6, 239.2,  39.8,  71.7, 358.8,  32.6, 717.6
2026070403020302,4,07041048,16,     156554,  35.4,   4.6,  16.7,  10.0, 111.9,  61.6,  23.8,  12.2,  17.7,  11.9,   6.6,  92.6,  46.5,  19.0,  10.2, 350.6,  31.5, 165.9, 129.4,  50.8,  28.6, 532.1, 235.5,  84.7,  44.4,  26.2,1290.7, 244.6, 187.5, 124.4, 697.2, 140.4,  72.8, 343.7,  33.1,  95.3
2026070403020303,1,07041059,15,      43265,   0.0, 133.5, 153.1, 160.4,  68.7, 268.2,  70.5,  85.5,1397.0, 248.3, 142.6,  33.8, 188.3,  59.1,  80.7,1524.1, 128.9,  63.8, 236.1,  67.1,  96.3, 493.0,  20.4, 112.5,  19.8,  30.2, 140.8,  39.3,   2.1,   5.2, 779.7,  44.4,  51.9,  69.8,   6.0,  33.3
2026070403020303,1,07040904,15,       9867,   0.0,  98.0,  93.2,  93.2,  57.4, 139.0,  55.0,  81.3, 637.2, 104.7, 103.3,  44.4, 123.3,  53.8,  72.8, 849.6, 106.2,  41.7, 159.3,  42.0,  53.8, 424.8,  22.8,  78.8,  18.8,  35.0, 125.3,  32.9,   2.3,   5.1, 424.8,  53.4,  42.9,  85.9,   6.6,  39.6
2026070403020303,1,07032053,15,        653,   0.0, 101.2, 126.5,  46.0, 101.2, 506.0,  72.2, 101.2, 506.0,  72.2,  33.7,  33.7,  84.3,  38.9,  29.7,   0.0,  31.6,  50.6,  84.3,  38.9,  50.6,  42.1,  19.4,  29.7,  15.8,  18.0,  84.3,  42.1,   5.2,   5.2, 126.5,  46.0,  63.2,  46.0,   4.8,  23.0
2026070403020303,4,07041117,15,     116354,   0.0, 259.1, 317.5, 237.3,  84.5, 417.4, 102.5, 103.8,1701.4, 399.0, 188.6,  50.2, 295.6,  80.6,  93.5,2732.5, 201.2,  89.8, 392.0, 100.4, 122.8, 457.7,  19.2, 141.5,  23.0,  32.8, 146.8,  39.5,   1.8,   4.9,1013.1,  47.9,  55.8,  73.2,   6.1,  29.3
2026070403020304,1,07041129,16,      44195,  87.3,  14.2,  28.3,  54.6,   6.9,  33.2,  91.5,  25.9,  53.4,  34.0,  45.3,   5.2,  30.9,  82.5,  19.1, 364.3,  98.4,  14.4,  30.3, 115.7,  55.4, 671.5,  17.5,  77.1,  83.5,  63.0,  64.9,  12.5,  41.3,   6.5, 278.4, 113.7,  37.0, 570.8,  66.3, 208.8
2026070403020304,1,07040900,16,       8418, 114.4,  14.3,  32.2,  48.6,   7.9,  43.4,  57.2,  32.9,  65.8,  27.9,  42.6,   5.7,  31.6,  58.7,  23.2, 191.8,  60.9,  12.7,  65.2,  52.6,  49.8, 310.6,  22.4,  58.2,  35.0,  56.2,  60.9,  11.7,  30.2,   7.1, 260.9,  58.7,  35.4, 310.6,  35.4, 232.9
2026070403020304,1,07032054,16,        739, 572.7,  13.0,  63.6, 114.5,  16.3,  31.8,  40.9,  30.1,  28.6,  47.7,  38.1,   7.7,  13.6,  38.1,  11.6, 572.7,  81.8,  22.9,  47.7, 190.9,  71.5, 572.7,  27.2,  47.7,  52.0,  40.9,  71.5,  13.6,  23.8,   8.6,  81.8,  11.2,  24.9, 286.3,  22.0, 190.9
2026070403020304,4,07041145,16,     134016,  74.8,  14.1,  36.4,  49.5,   5.3,  43.9, 125.8,  26.7,  50.8,  40.5,  47.5,   4.3,  37.3, 110.8,  21.7, 480.8, 128.0,  15.7,  54.2, 200.5,  68.7, 887.7,  13.4, 102.9, 184.8,  70.6,  78.6,  12.1,  52.8,   6.5, 330.7, 183.8,  42.7,1081.9, 113.7, 239.8
2026070403020305,1,07041219,14,      61104,   0.0,  26.8,  17.3,  43.9,  47.2,   4.9,  80.4,   7.6,   0.0,  41.5, 103.3,  84.8,  19.5, 184.9,  28.3, 526.1,  82.3,  95.4,  11.9, 137.6,  20.8, 526.1, 122.3,  25.1,  95.6,  40.3, 426.6,  29.6, 130.8,  42.0,  13.6,  54.8,   4.9, 563.7,  52.3,  26.5
2026070403020305,1,07040905,14,       7790,   0.0,  27.6,  22.2,  35.3,  52.9,   4.9,  52.4,   7.1,   0.0,  46.0,  75.4,  75.4,  20.8,  85.0,  26.5, 262.4,  69.3,  59.1,  17.0,  61.6,  23.6, 431.2, 107.8,  25.2,  37.4,  39.4, 355.1,  31.9,  81.5,  30.3,  18.1,  48.2,   5.3, 355.1,  28.3,  46.8
2026070403020305,1,07032054,14,        509,   0.0,  32.8,  26.2,  98.6,  65.7,   3.9,  39.4,  13.1,   0.0,  35.8,  78.8,  56.3,  11.9, 131.4,  19.7, 197.2,  65.7,  78.8,  16.4,  98.6,  56.3, 197.2, 131.4,  19.7,  39.4,  30.3, 131.4,  17.9,  49.3,  49.3,  17.1,  28.1,   6.6,  98.6,  28.1, 197.2
