ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,ògòAï[êî,òg1-1,òg1-2,òg1-3,òg1-4,òg1-5,òg1-6,òg1-7,òg1-8,òg2-2,òg2-3,òg2-4,òg2-5,òg2-6,òg2-7,òg2-8,òg3-3,òg3-4,òg3-5,òg3-6,òg3-7,òg3-8,òg4-4,òg4-5,òg4-6,òg4-7,òg4-8,òg5-5,òg5-6,òg5-7,òg5-8,òg6-6,òg6-7,òg6-8,òg7-7,òg7-8,òg8-8
2026062702010506,1,06262055,11,        343,   0.0,   8.5,  37.9,  66.4,  44.3,  88.6,  29.5,  53.1,   0.0,  37.9,  10.6,  88.6,  44.3,  44.3, 265.8,   0.0,  37.9,   8.5,  12.0,  16.6,  22.1,   0.0,  33.2,  53.1,  16.6,  88.6,   0.0,  10.6,  15.6,  33.2,  88.6,  13.9,  22.1, 265.8,  11.0, 265.8
2026062702010506,4,06271247,11,      79165,   0.0, 167.6,  29.4, 175.2,  15.2,  51.2,  71.7, 182.5,   0.0,  69.2, 262.1,  43.0,  90.3, 119.1, 254.5,   0.0,  24.0,   3.7,   8.2,  13.9,  30.6,   0.0,  15.9,  51.9,  70.9, 149.6,   0.0,   6.5,   7.0,  24.7,  62.6,  24.3,  50.9, 113.6,  56.5, 429.0
2026062702010507,1,06271259,11,      19204,   0.0,  56.1,  96.0,  41.2, 161.7,  42.1,  53.5,  24.7,   0.0,  97.2,  30.3, 130.5,  27.7,  35.6,  19.2,   0.0,  52.5,  95.4,  48.6,  67.9,  34.6,   0.0,  67.0,   8.1,  17.9,   5.4,   0.0,  64.1,  65.5,  34.0,  34.4,  17.2,   4.4,  83.1,   9.4,  50.6
2026062702010507,1,06270859,11,       3443,   0.0,  26.6,  98.8,  28.0, 111.1,  25.4,  59.2,  21.8,   0.0,  55.5,  28.0,  86.0,  22.4,  29.0,  22.8,   0.0,  38.6,  53.3,  34.6,  58.0,  36.0,   0.0,  65.0,  10.5,  18.9,   6.5,   0.0,  34.2,  50.3,  26.1,  44.4,  18.2,   5.9,  88.9,   9.0,  49.4
2026062702010507,1,06262055,11,        324,   0.0,   8.6,  50.2,  41.8,  62.7, 125.5,  35.8,  11.4,   0.0,  62.7,   9.6, 251.1,  27.9,  50.2,  41.8,   0.0,  83.7,  83.7,  31.3,  35.8,  35.8,   0.0,  62.7,  13.2,  13.9,  12.5,   0.0,  19.3,  83.7,  17.9, 251.1,  15.6,   9.3,   0.0,   8.1,  62.7
2026062702010507,4,06271317,11,      83181,   0.0,  97.8, 220.7,  21.8, 187.3,  60.4,  88.7,  39.7,   0.0, 193.0,  20.6, 154.2,  34.6,  51.9,  23.7,   0.0,  41.0, 223.8,  70.6, 111.9,  58.8,   0.0,  17.9,   6.1,   9.9,   5.3,   0.0,  47.3,  72.9,  50.0,  41.4,  20.3,   4.3, 158.7,  13.3, 109.0
2026062702010508,1,06271329,11,      23619,   0.0,  11.0,  42.2,  15.2, 136.6,   3.8,  21.4,   7.6,   0.0,  82.0,  38.8, 126.2,  16.6,  56.1,  22.4,   0.0, 107.0, 151.2,  49.4, 128.0,  59.6,   0.0, 273.2,  18.9,  64.4,  27.6,   0.0, 101.1, 135.5, 113.6,  20.7,  32.3,   6.5, 196.8,  27.6,  34.9
2026062702010508,1,06270904,11,       3346,   0.0,   8.7,  38.7,  18.7,  92.6,   6.3,  41.1,   9.2,   0.0,  43.2,  29.8,  72.0,  13.3,  34.1,  21.0,   0.0,  56.3,  54.0,  35.5,  86.4,  44.7,   0.0, 117.8,  19.3,  36.5,  24.9,   0.0,  48.0,  63.2,  45.4,  29.4,  31.6,   7.2, 199.4,  16.9,  48.0
2026062702010508,1,06262100,11,        348,   0.0,   5.8,  44.9,  19.2,  44.9,  12.8,  26.9,  14.9,   0.0,  67.4,   9.6, 134.8,  19.2,  44.9,  22.4,   0.0,  89.9,  89.9,  44.9,  89.9, 134.8,   0.0,  89.9,  14.9,  16.8,  15.8,   0.0,  22.4,  89.9,  38.5,  44.9,  24.5,   9.3,   0.0,  12.8, 269.7
2026062702010508,4,06271346,11,      94891,   0.0,  12.9,  52.1,  17.4, 223.5,   2.6,  32.6,   6.7,   0.0, 120.3,  49.0, 272.3,  17.5,  73.3,  21.1,   0.0, 143.6, 389.1,  50.9, 183.8,  64.7,   0.0, 459.6,  17.9, 110.0,  28.9,   0.0, 198.7, 282.8, 202.0,  22.3,  46.3,   6.8, 303.8,  37.8,  37.8
2026062702010509,1,06271359,9,      20011,   0.0,  65.9,  47.2,  19.0, 166.7,  38.2,  30.1,  27.3,   0.0,  89.6,  53.2, 176.2,  66.2,  58.5,  58.9,   0.0,  14.5, 108.4,  27.3,  23.7,  18.0,   0.0,  76.7,   8.8,   5.5,   6.3,   0.0,  86.1,  96.9,  68.6,   0.0,  14.9,  13.5,   0.0,   7.0,  44.8
2026062702010509,1,06270900,9,       3446,   0.0,  24.7,  53.4,  21.7,  98.9,  42.3,  37.6,  32.5,   0.0,  45.2,  35.6,  83.4,  44.5,  36.5,  41.7,   0.0,  17.2,  51.3,  26.1,  31.0,  21.0,   0.0,  58.0,  11.2,   5.8,   7.8,   0.0,  45.2,  56.8,  35.6,   0.0,  18.9,  13.8,   0.0,   6.9,  46.0
2026062702010509,1,06262056,9,        453,   0.0,  10.9,  50.1,  31.9,  87.7,  58.5,  39.0,  43.8,   0.0,  58.5,  13.5, 351.0,  58.5,  58.5,  87.7,   0.0,  12.1, 117.0,  16.7,  70.2,  21.9,   0.0,  70.2,  12.5,   8.3,   6.7,   0.0,  29.2, 117.0,  50.1,   0.0,  18.4,  14.0,   0.0,   6.3,  70.2
2026062702010509,4,06271415,9,      54495,   0.0, 102.2,  49.0,  21.4, 245.5,  46.1,  30.1,  25.9,   0.0, 160.5,  71.2, 383.9, 113.8,  78.7,  79.0,   0.0,  14.0, 215.4,  29.6,  16.3,  15.4,   0.0, 102.7,  11.1,   4.7,   4.6,   0.0, 163.0, 175.2, 115.0,   0.0,  16.3,  15.4,   0.0,   7.4,  50.0
2026062702010510,1,06271434,11,      45238,   0.0,  36.3,  11.7,   7.4, 100.7,  11.8,   7.8,  20.0,   0.0,  67.2,  44.1, 207.4,  53.1,  46.6,  90.8,   0.0,  13.5, 132.2,  21.5,  15.3,  41.4,   0.0, 113.0,  14.2,  10.1,  27.3,   0.0, 110.9,  86.9, 108.8,  52.4,  13.1,  30.1,  32.1,  19.1, 163.8
2026062702010510,1,06270905,11,       5416,   0.0,  22.2,  13.8,   8.6,  66.6,  16.9,  11.3,  23.9,   0.0,  35.5,  38.5,  91.2,  38.8,  33.8,  61.7,   0.0,  11.9,  60.8,  24.8,  15.9,  44.1,   0.0,  89.3,  17.8,  10.4,  27.4,   0.0,  59.9,  52.4,  57.4,  56.7,  15.7,  24.5,  29.5,  13.2, 119.9
2026062702010510,1,06262052,11,        460,   0.0,   7.7,  19.8,  12.2,  44.5,  27.4,  16.9,  23.7,   0.0,  44.5,  13.7, 178.2,  18.7,  39.6, 118.8,   0.0,  13.7, 118.8,  16.9,  17.8,  50.9,   0.0, 118.8,  16.2,  13.7,  50.9,   0.0,  27.4,  71.3,  44.5, 118.8,  10.4,  29.7,  59.4,  13.2,   0.0
2026062702010510,4,06271451,11,     105694,   0.0,  23.1,  12.4,   6.9, 132.3,  11.8,   7.9,  23.1,   0.0,  56.3,  32.6, 362.4,  57.8,  41.8,  95.4,   0.0,  13.6, 192.2,  21.6,  16.4,  48.1,   0.0, 156.6,  11.8,   9.4,  29.8,   0.0, 148.9, 109.9, 153.6,  58.0,  12.8,  32.4,  37.6,  23.4, 201.2
2026062702010511,1,06271509,14,     271145,   0.0, 109.3, 246.6, 166.1, 251.9, 183.5, 104.8, 131.8,   0.0,  22.7,  19.9,  34.2,  16.9,   6.3,   7.5, 357.3,  43.7,  69.8,  43.0,  21.2,  24.0, 211.6,  59.9,  34.6,  18.5,  23.5, 326.8,  49.3,  32.2,  34.5, 144.2,  15.4,  17.7,  22.9,   5.4,  27.4
2026062702010511,1,06270900,14,      30899,   0.0,  72.1, 158.5, 119.1, 161.8, 126.7,  92.8, 112.9,   0.0,  26.6,  23.5,  36.3,  16.6,   6.8,   7.1, 295.6,  50.2,  58.5,  45.0,  24.5,  26.3, 174.7,  48.9,  35.0,  18.8,  24.0, 197.9,  42.2,  30.2,  31.9, 108.8,  14.9,  16.8,  26.7,   5.6,  24.7
2026062702010511,1,06262053,14,       2050,   0.0,  29.4,  83.6,  79.4, 176.5, 132.3,  79.4,  79.4,   0.0,  23.7,  16.7,  23.7,  16.9,   7.6,  11.1, 397.1,  46.7,  54.7,  63.5,  33.8,  31.7,  79.4,  35.3,  26.4,  15.4,  21.7, 132.3,  27.3,  24.4,  34.5,  61.1,  18.9,  19.3,  39.7,   5.4,  56.7
2026062702010511,4,06271525,14,     442473,   0.0, 129.9, 297.6, 196.2, 290.6, 211.5, 127.1, 159.2,   0.0,  24.7,  19.1,  36.5,  18.5,   6.5,   7.8, 392.8,  43.4,  76.1,  46.5,  20.2,  26.3, 195.6,  59.5,  37.5,  14.4,  22.9, 317.8,  54.6,  25.7,  38.0, 141.4,  13.3,  19.7,  16.4,   5.6,  29.8
2026062702010512,1,06271554,10,      57774,   0.0,  16.1, 114.8,  30.5,  34.5, 208.2,  44.8,  24.4,   0.0,  38.3,   7.2,  11.3,  79.5,  13.1,   5.7,   0.0,  42.2,  57.2, 198.1,  64.7,  44.6,   0.0,  14.1, 103.6,  21.0,  10.9,   0.0,  95.6,  28.0,  14.8,   0.0,  76.4,  50.6,  70.7,  14.0,  23.6
2026062702010512,1,06270856,10,       4216,   0.0,  15.7,  90.7,  28.6,  41.3,  81.6,  49.5,  29.1,   0.0,  30.8,   9.0,  14.9,  35.9,  16.5,   6.7,   0.0,  38.4,  37.5, 102.1,  56.3,  37.1,   0.0,  17.4,  52.7,  21.2,  10.9,   0.0,  53.5,  29.9,  16.0,   0.0,  50.2,  34.0,  93.3,   9.3,  24.9
2026062702010512,1,06262053,10,        421,   0.0,   7.7,  81.5,  29.6,  46.6, 163.1,  32.6,  54.3,   0.0,  27.1,   6.9,  21.7,  27.1,  15.5,   7.9,   0.0,  54.3,  65.2, 108.7,  81.5, 326.2,   0.0,  19.1,  65.2,  17.1,  10.1,   0.0,  23.3,  32.6,  18.1,   0.0,  54.3,  54.3,   0.0,  11.2,  20.3
2026062702010512,4,06271612,10,     161624,   0.0,  15.0, 163.0,  35.9,  49.5, 357.8,  53.3,  28.6,   0.0,  24.6,   4.6,  11.0,  55.8,  15.2,   4.3,   0.0,  56.7,  90.7, 307.7,  92.4,  58.0,   0.0,  14.7, 176.1,  26.0,  11.4,   0.0, 194.1,  37.7,  18.2,   0.0, 126.9,  92.1, 107.2,  19.6,  35.5
2026062703020101,1,06270954,14,      54695,   0.0, 121.1,  32.9,  24.1,  93.7,  47.0,  56.9,  57.7,   0.0,  81.8,  68.8, 130.8,  93.7, 109.2, 118.0, 150.3,   6.0,  34.9,   8.3,  14.2,  16.5,  22.2,  25.3,   7.6,  10.2,  12.7, 269.9,  42.1,  45.6,  48.0, 181.1,  17.5,  19.0, 333.7,  23.7, 103.6
2026062703020101,1,06270901,14,      19857,   0.0,  94.4,  32.1,  22.2,  78.5,  53.2,  49.3,  64.1,   0.0,  87.9,  60.1, 129.3,  88.4,  85.9, 115.7, 123.1,   6.2,  36.1,   8.2,  12.7,  17.5,  22.7,  25.1,   7.7,  10.9,  13.6, 226.3,  42.9,  47.3,  45.1, 152.3,  17.0,  19.9, 327.4,  23.2, 123.1
2026062703020101,1,06262058,14,       1513,   0.0,  36.6,  18.0,  11.7, 146.5,  46.9,  50.9,  61.7,   0.0,  78.1,  29.3, 117.2,  68.9,  48.8, 167.5, 167.5,   8.0,  34.4,  16.5,  21.7,  13.7,  21.3,  19.8,   5.8,  16.2,  15.2, 586.2,  29.3,  40.4,  55.8, 106.5,  28.5,  24.4, 234.5,  17.5, 293.1
2026062703020101,4,06271013,14,     106049,   0.0, 162.4,  37.7,  27.0, 119.8,  51.0,  53.9,  66.6,   0.0,  93.7,  77.3, 177.1, 128.4, 136.9, 153.9, 178.6,   6.0,  39.8,   8.8,  12.3,  12.8,  23.2,  26.3,   7.4,  10.6,  10.0, 305.5,  48.1,  53.4,  54.8, 188.5,  16.9,  18.6, 384.0,  24.7,  93.6
2026062703020102,1,06271029,15,      45520,   0.0,  97.1, 195.9, 235.1, 284.5, 286.8, 251.9,  70.6, 224.7,  18.0,  30.9,  14.2,  31.6,  61.4,   3.3, 618.9,  79.9,  35.5,  62.8, 118.7,   9.3, 618.9,  59.4,  90.2, 114.1,  16.9, 113.0,  51.5,  99.9,   6.7, 367.4, 114.5,  15.9, 820.4,  25.8,   6.0
2026062703020102,1,06270901,15,      11753,   0.0,  56.9, 140.1, 123.0, 202.4, 216.8, 159.7,  77.8, 171.8,  18.5,  31.5,  15.8,  29.3,  46.4,   3.5, 479.3,  77.1,  33.9,  58.0,  78.5,   9.5, 535.7,  62.8,  74.0,  75.2,  18.1, 103.5,  50.6,  89.2,   7.1, 325.3,  94.8,  16.5, 455.4,  21.0,   6.4
2026062703020102,1,06262053,15,        859,   0.0,  21.4,  60.5, 166.4, 166.4, 332.8, 110.9,  44.3,  60.5,  20.1,  20.1,  11.2,  31.7,  41.6,   4.1, 665.7, 133.1,  30.2,  41.6,  83.2,  20.8, 665.7,  95.1,  73.9,  44.3,  25.6,  95.1,  22.9,  44.3,   8.7, 110.9,  36.9,  18.4, 332.8,  17.0,   8.1
2026062703020102,4,06271057,15,     138500,   0.0, 198.0, 412.8, 513.5, 424.2, 506.3, 635.1, 109.1, 357.7,  23.3,  36.6,  16.4,  41.1,  95.0,   3.1, 894.4,  97.4,  40.8,  88.4, 199.8,   8.6,1032.0,  79.6, 137.2, 228.8,  21.0, 120.1,  67.2, 163.1,   6.0, 528.7, 206.0,  18.2,1788.9,  37.9,   3.8
2026062703020103,1,06271104,15,      46937,   0.0,  36.4,  83.0,  95.4,  41.2,  45.8,  69.0,  63.1, 114.3,  30.9,  48.3,   9.5,   8.1,  21.0,  26.8, 273.5,  76.7,  20.2,  20.6,  45.5,  44.9, 551.1,  39.4,  37.7,  67.3,  64.9,  32.7,   5.2,  12.9,  17.2, 150.9,  12.3,  18.1, 295.7,  27.7, 134.2
2026062703020103,1,06270856,15,       8057,   0.0,  24.0,  66.4,  74.3,  48.7,  45.5,  60.6,  80.0, 122.4,  40.8,  36.5,  10.8,  10.2,  18.5,  26.5, 201.4,  61.8,  20.8,  22.3,  43.3,  46.5, 567.6,  39.2,  35.8,  44.6,  61.2,  33.0,   5.5,  14.4,  17.6,  89.2,  10.8,  19.2, 189.2,  20.2, 113.5
2026062703020103,1,06262053,15,        528,   0.0,  13.2,  22.7, 204.6,  68.2,  51.1,  58.4,  45.4, 136.4,  37.2,  12.7,  14.6,  13.6,  27.2,  27.2, 204.6,  51.1,  21.5,  22.7,  37.2,  34.1,   0.0,  31.4,  40.9,  29.2,  51.1,  68.2,   6.8,  18.6,  27.2, 102.3,  11.0,  18.6, 409.2,  14.1, 204.6
2026062703020103,4,06271122,15,     130903,   0.0,  47.1, 125.8, 151.8,  44.3,  34.9,  90.7,  83.6,  99.1,  36.9,  43.1,  10.4,   7.3,  22.9,  30.1, 363.6,  82.9,  25.9,  14.4,  57.4,  56.7, 818.1,  36.7,  16.3,  97.5,  89.8,  37.4,   5.2,  13.7,  17.8, 160.7,  11.9,  14.2, 404.1,  35.2, 154.8
2026062703020104,1,06271134,10,      34556,   0.0,  51.8, 107.1, 125.1, 232.8,  87.5,  34.6, 139.4,   0.0,  16.8,  29.7,  39.6,   9.4,   4.0,  38.7,   0.0,  72.5,  78.5,  24.8,  10.4,  73.3,   0.0,  72.9,  44.2,  16.0,  77.6,   0.0,  55.4,  21.1,  86.9,   0.0,   6.0,  43.1,  11.6,  16.3, 214.2
2026062703020104,1,06270902,10,       6275,   0.0,  28.9,  64.8,  74.8, 138.9,  72.5,  31.5, 103.4,   0.0,  16.4,  25.4,  43.0,  11.8,   4.6,  34.9,   0.0,  49.6,  50.6,  25.3,  10.9,  64.8,   0.0,  74.8,  34.2,  15.5,  66.6,   0.0,  41.2,  19.9,  55.2,   0.0,   7.1,  45.4,  13.3,  14.4, 147.3
2026062703020104,1,06262058,10,        531,   0.0,  12.8,  25.7,  82.3, 137.1,  68.5,  34.2,  68.5,   0.0,  24.2,  12.4,  51.4,  13.2,   8.5,  82.3,   0.0,  41.1,  41.1,  24.2,  13.2,  58.7,   0.0,  82.3,  37.4,  20.5,  68.5,   0.0,  16.4,  25.7, 137.1,   0.0,   8.9,  34.2,   7.2,  12.8, 411.5
2026062703020104,4,06271152,10,      91149,   0.0,  36.2, 129.8, 179.7, 183.9,  96.7,  31.1, 188.3,   0.0,  16.0,  28.8,  29.3,   9.1,   3.6,  34.3,   0.0,  70.5,  70.4,  24.6,   9.8,  83.4,   0.0,  91.2,  49.0,  19.2,  97.8,   0.0,  60.8,  21.0,  88.1,   0.0,   6.1,  51.6,  14.4,  20.9, 307.1
2026062703020105,1,06271219,11,      32217,   0.0,  81.3,  10.5,  49.4,  42.0,  14.0,  22.6,  73.0,   0.0,  76.1, 164.2, 179.6,  62.8,  76.3, 155.0,   0.0,  32.3,  24.0,   3.8,   6.6,  30.0,   0.0,  94.2,  32.4,  42.3, 137.9,   0.0,  24.7,  36.8,  80.5,  18.8,   6.5,  31.7,  79.7,  32.7, 189.1
2026062703020105,1,06270857,11,       4975,   0.0,  38.1,  10.6,  58.4,  87.6,  17.5,  27.9,  60.2,   0.0,  51.4,  62.1,  91.8,  39.7,  41.9,  98.8,   0.0,  27.3,  26.4,   4.4,   6.7,  31.3,   0.0, 124.3,  34.1,  33.5,  82.0,   0.0,  26.2,  41.0,  53.5,  19.1,   8.1,  26.0, 137.7,  17.6, 124.3
2026062703020105,1,06262054,11,        436,   0.0,  11.2,  11.2, 112.6,  84.4,  19.8,  33.7,  48.2,   0.0,  28.1,  12.5,  84.4,  48.2,  48.2,  84.4,   0.0,  28.1,  25.9,   6.3,  10.9,  48.2,   0.0,  84.4,  42.2,  24.1,  67.5,   0.0,  12.5,  33.7, 112.6,  37.5,   8.4,  24.1,   0.0,  15.3, 168.9
