0126110802, 23,1700,  1, 12,100,  4,  0,  0,  0, 23,1700,  1,  1,  0, 23,1700,  1,  9,  0, 23,1700,  1,  8,  0, 23,1700,  1,  3,  0, 23,1700,  1, 10,  0, 23,1700,  1, 11,  0, 23,1700,  1,  1,  0,
0126110803, 23,1700,  1, 12, 98,  7,  0,  0,  0, 23,1400,  1,  5,  0, 23,1400,  1, 23,  0, 23,1600,  0,  3,  0, 23,1400,  1, 11,  0, 23,1700,  1,  3,  0,  7,1700,  1,  8,  0,  7,1400,  1,  3,  0,
0126110804, 23,1700,  1, 12, 99,  9,  0,  0,  0, 23,1800,  1,  3,  0, 23,1800,  1, 16,  0, 23,1800,  1,  4,  0, 23,1800,  1, 11,  0, 23,1800,  1,  7,  0, 23,1700,  1,  2,  0, 23,1700,  1,  2,  0,
0126110805, 23,1700,  1, 12,112,  4,  0,  0,  0, 23,1700,  1, 13,  0,  7,1800,  1,  2,  0,  7,1800,  1,  8,  0,  7,1800,  1,  3,  0, 15,1800,  1,  0,  0,,,,,,,,,,,
0126110806, 23,1700,  1, 12,103, 47,  0,  0,  0, 23,1700,  1,  4,  0,  7,1700,  1,  2,  0,  7,1700,  1,  2,  0,  7,1700,  1,  2,  0,  7,1700,  1,  1,  0,  7,1700,  1,  8,  0,  7,1700,  1,  8,  0,
0126110807, 23,1700,  1, 12,107,  6,  0,  0,  0,  7,1700,  1,  4,  0,  7,2000,  0,  3,  0,  7,2000,  0, 16,  0,  7,2000,  0,  3,  0,  7,1600,  0,  2,  0, 15,1200,  0,  0,  0,,,,,,
0126110808, 23,1700,  1, 12, 95,  3,  0,  0,  0, 23,1800,  0,  2,  0, 23,1800,  0, 14,  0,179,1800,  0,  7,  0, 23,1800,  0,  3,  0, 15,1800,  0,  0,  0,,,,,,,,,,,
0126110809, 23,1700,  1, 12, 91, 19,  0,  0,  0, 23,1800,  1,  9,  0, 23,1800,  1,  4,  0, 23,1800,  1, 11,  0,  7,1800,  1,  3,  0,  7,2000,  0,  3,  0,  7,1800,  0,  8,  0, 15,1400,  1,  0,  0,
0126110810, 23,1700,  1, 12,101,  3,  0,  0,  0, 23,1700,  1,  4,  0, 23,1600,  1,  3,  0, 23,1600,  1, 21,  0, 23,1800,  1,  7,  0, 23,1600,  1,  4,  0, 23,1600,  1, 15,  0, 23,1600,  1,  4,  0,
0126110811, 23,1700,  1, 12, 91,  2,  0,  0,  0, 23,1700,  1,  2,  0, 23,1150,  1, 13,  0, 23,1200,  1, 16,  0, 23,1200,  1,  2,  0, 23,1400,  1, 24,  0, 23,1400,  1,  2,  0, 23,1400,  1,  7,  0,
