13,06,15,1,函館,1,11,ＨＴＢ杯1000,43,芝,0,1200,良,12,02131111,12,0,5,9.6,4,0,11,41.7,3,0,6,14.4,11,0,8,22.9,10,0,4,5.3,2,0,1,3.5,8,0,9,32.4,7,0,12,51.4,1,0,2,4.8,6,0,10,37.4,5,0,3,5.3,9,0,7,15.2,,,,,,,,,,,,,,,,,,,,,,,,,9,480,0,0,0,0,9,170,6,160,3,350,0,0,0,0,5,7,540,2, , ,0,0, , ,0,0,6,9,1120,2,0,0,0,0,0,0,0,0,6,9,440,1,3,9,880,11,3,6,980,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3820,8,0,0,0,0,0,0,0,0,0,0,9,6,3,14540,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,15,1,函館,1,12,湯川特別500,23,芝,0,2000,良,13,02131112,4,0,3,6.1,2,0,2,5.2,9,0,1,2.8,1,0,10,24.6,7,0,9,23.3,5,0,12,34.9,13,0,13,161.7,6,0,7,18.8,3,0,8,19.0,12,0,11,32.5,11,0,6,15.9,10,0,4,6.4,8,0,5,15.8,,,,,,,,,,,,,,,,,,,,,4,2460,0,0,0,0,4,510,2,190,9,420,0,0,0,0,2,4,3900,20, , ,0,0, , ,0,0,2,4,5350,23,0,0,0,0,0,0,0,0,2,4,1400,15,4,9,2970,41,2,9,1140,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,13690,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,20270,76,0,0,0,0,0,0,0,0,0,0,4,2,9,159170,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,01,未勝利・牝,7,ダ,1,1000,良,11,02131201,3,0,7,18.4,4,0,9,37.7,9,0,6,18.0,11,0,5,16.0,6,0,3,4.4,5,0,1,3.0,1,0,4,5.6,10,0,8,23.5,8,0,10,63.0,2,0,2,4.0,7,0,11,130.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,560,0,0,0,0,7,210,10,150,1,470,0,0,0,0,6,8,390,1, , ,0,0, , ,0,0,7,10,1020,4,0,0,0,0,0,0,0,0,7,10,460,4,1,7,1810,24,1,10,1070,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2250,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,7410,26,0,0,0,0,0,0,0,0,0,0,7,10,1,33590,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,02,未勝利,7,ダ,1,1700,良,13,02131202,11,0,12,327.7,12,0,10,135.9,7,0,4,9.0,9,0,6,23.8,4,0,8,95.0,10,0,7,55.2,13,0,13,345.2,1,0,5,13.1,2,0,1,2.0,5,0,3,5.5,8,0,9,118.1,6,0,11,170.0,3,0,2,3.7,,,,,,,,,,,,,,,,,,,,,8,1310,0,0,0,0,8,280,9,110,13,140,0,0,0,0,6,6,1490,6, , ,0,0, , ,0,0,8,9,1490,6,0,0,0,0,0,0,0,0,8,9,510,7,8,13,830,10,9,13,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3570,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,1600,4,0,0,0,0,0,0,0,0,0,0,8,9,13,16030,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,03,未勝利,7,ダ,1,1000,良,11,02131203,5,0,11,155.4,8,0,9,60.9,2,0,1,2.0,3,0,2,3.6,6,0,6,24.3,10,0,10,144.0,4,0,4,8.5,7,0,7,26.5,9,0,5,23.3,11,0,8,31.4,1,0,3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,560,0,0,0,0,11,140,3,110,4,110,0,0,0,0,3,8,410,2, , ,0,0, , ,0,0,3,11,460,2,0,0,0,0,0,0,0,0,3,11,210,2,4,11,360,5,3,4,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1290,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,580,2,0,0,0,0,0,0,0,0,0,0,11,3,4,5620,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,04,未勝利,7,芝,0,2000,良,16,02131204,6,0,9,28.0,2,0,2,9.5,8,0,12,127.5,5,0,1,1.6,12,0,10,49.1,3,0,3,11.8,4,0,6,14.4,16,0,15,381.8,14,0,14,150.4,13,0,13,130.1,11,0,7,16.3,10,0,11,97.5,7,0,8,16.3,15,0,16,401.1,1,0,4,13.1,9,0,5,13.4,,,,,,,,,15,1310,0,0,0,0,15,370,2,380,6,380,0,0,0,0,1,8,1570,7, , ,0,0, , ,0,0,2,15,5060,12,0,0,0,0,0,0,0,0,2,15,1410,12,6,15,1610,14,2,6,1020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,13630,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,15,13640,34,0,0,0,0,0,0,0,0,0,0,15,2,6,99100,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,05,新馬,15,芝,0,1200,良,10,02131205,4,0,7,21.1,8,0,10,103.0,2,0,3,4.1,6,0,5,9.2,10,0,2,3.5,5,0,6,12.1,7,0,9,70.6,3,0,4,6.6,1,0,1,3.5,9,0,8,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,350,0,0,0,0,9,150,3,150,8,260,0,0,0,0,3,8,600,2, , ,0,0, , ,0,0,3,9,710,3,0,0,0,0,0,0,0,0,3,9,320,3,8,9,560,6,3,8,1030,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1410,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,2880,10,0,0,0,0,0,0,0,0,0,0,9,3,8,11740,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,06,未勝利,7,ダ,1,1700,良,13,02131206,0,1,0,0.0,9,0,10,103.1,7,0,7,22.9,1,0,1,1.9,3,0,8,29.4,6,0,3,5.3,4,0,2,5.1,2,0,5,13.6,11,0,11,142.3,10,0,9,41.1,8,0,6,22.5,5,0,4,9.5,12,0,12,212.4,,,,,,,,,,,,,,,,,,,,,4,190,0,0,0,0,4,140,8,330,5,410,0,0,0,0,4,6,1130,4, , ,0,0, , ,0,0,4,8,1140,4,0,0,0,0,0,0,0,0,4,8,460,4,4,5,790,11,5,8,2910,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1630,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,7050,24,0,0,0,0,0,0,0,0,0,0,4,8,5,21450,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,07,500万下,23,ダ,1,1000,良,12,02131207,6,0,3,4.8,9,0,12,66.8,3,0,5,8.0,1,0,1,3.3,10,0,11,54.1,2,0,9,40.1,7,0,6,13.2,11,0,2,4.5,4,0,4,7.3,5,0,10,42.7,8,0,8,22.4,12,0,7,17.2,,,,,,,,,,,,,,,,,,,,,,,,,4,330,0,0,0,0,4,200,6,1190,3,240,0,0,0,0,4,5,5620,18, , ,0,0, , ,0,0,4,6,12600,35,0,0,0,0,0,0,0,0,4,6,3680,36,3,4,680,9,3,6,5500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,19450,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,33850,96,0,0,0,0,0,0,0,0,0,0,4,6,3,200270,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,08,500万下,23,芝,0,1200,良,16,02131208,12,0,11,44.9,9,0,9,23.0,5,0,5,14.0,8,0,10,27.2,13,0,2,5.8,10,0,12,46.8,3,0,4,13.8,1,0,7,15.0,6,0,6,14.6,7,0,3,6.9,14,0,14,159.5,4,0,8,15.4,11,0,16,552.6,15,0,13,75.2,16,0,15,473.0,2,0,1,2.2,,,,,,,,,8,1500,0,0,0,0,8,370,16,150,7,320,0,0,0,0,4,8,850,3, , ,0,0, , ,0,0,8,16,1290,3,0,0,0,0,0,0,0,0,8,16,550,3,7,8,1820,24,7,16,740,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,4080,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,16,6460,18,0,0,0,0,0,0,0,0,0,0,8,16,7,45640,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,09,500万下,23,ダ,1,1700,良,13,02131209,7,0,5,10.4,6,0,2,7.6,12,0,10,33.3,2,0,6,13.4,4,0,12,149.9,1,0,3,7.7,3,0,1,2.0,10,0,11,61.6,9,0,9,25.3,11,0,13,203.1,5,0,4,9.2,8,0,7,18.9,13,0,8,20.0,,,,,,,,,,,,,,,,,,,,,6,770,0,0,0,0,6,260,4,300,7,130,0,0,0,0,4,5,860,4, , ,0,0, , ,0,0,4,6,2930,11,0,0,0,0,0,0,0,0,4,6,1070,14,6,7,410,4,4,7,560,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5660,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,2730,9,0,0,0,0,0,0,0,0,0,0,6,4,7,20370,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,10,駒ケ岳特500,23,芝,0,2600,良,12,02131210,9,0,12,169.6,7,0,7,25.7,3,0,3,6.7,11,0,10,117.0,8,0,2,5.0,12,0,11,135.9,5,0,6,21.9,4,0,4,8.4,10,0,9,42.9,2,0,5,11.6,1,0,1,1.9,6,0,8,37.0,,,,,,,,,,,,,,,,,,,,,,,,,11,190,0,0,0,0,11,110,10,210,3,190,0,0,0,0,7,8,710,4, , ,0,0, , ,0,0,10,11,930,4,0,0,0,0,0,0,0,0,10,11,370,4,3,11,310,3,3,10,790,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1240,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,1730,5,0,0,0,0,0,0,0,0,0,0,11,10,3,6190,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,11,函館スプG3,163,芝,0,1200,良,16,02131211,3,0,3,6.4,9,0,2,4.9,14,0,9,39.2,6,0,8,37.3,2,0,5,12.4,7,0,15,213.5,12,0,13,81.4,5,0,4,9.2,15,0,10,50.5,11,0,12,71.5,16,0,16,276.4,7,0,1,2.1,10,0,11,62.5,1,0,6,18.0,13,0,14,154.1,4,0,7,21.2,,,,,,,,,14,1800,0,0,0,0,14,520,5,360,1,270,0,0,0,0,3,7,5100,17, , ,0,0, , ,0,0,5,14,9040,27,0,0,0,0,0,0,0,0,5,14,2770,30,1,14,1810,19,1,5,1220,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,21330,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,16510,52,0,0,0,0,0,0,0,0,0,0,14,5,1,162690,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,16,1,函館,2,12,北斗特Ｈ1000,43,芝,0,1800,良,16,02131212,9,0,2,5.5,11,0,5,9.2,12,0,12,41.1,6,0,11,31.3,15,0,13,52.1,4,0,14,59.9,2,0,8,15.7,13,0,15,109.4,5,0,3,6.2,3,0,7,14.1,10,0,6,13.3,8,0,9,24.7,1,0,4,6.6,7,0,16,201.1,16,0,10,26.0,14,0,1,3.8,,,,,,,,,13,660,0,0,0,0,13,240,7,540,10,340,0,0,0,0,4,7,5010,22, , ,0,0, , ,0,0,7,13,5150,24,0,0,0,0,0,0,0,0,7,13,1830,25,10,13,1190,14,7,10,2430,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,8140,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,13,17100,64,0,0,0,0,0,0,0,0,0,0,13,7,10,97340,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,22,1,函館,3,01,未勝利,7,ダ,1,1700,良,10,02131301,2,0,6,22.4,4,0,5,16.4,9,0,3,6.8,10,0,10,67.9,7,0,2,6.0,8,0,8,30.4,3,0,1,1.5,5,0,9,64.5,6,0,4,14.6,1,0,7,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2640,0,0,0,0,10,460,1,420,7,110,0,0,0,0,1,8,5480,15, , ,0,0, , ,0,0,1,10,14720,28,0,0,0,0,0,0,0,0,1,10,2510,23,7,10,650,8,1,7,590,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,29550,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,4840,17,0,0,0,0,0,0,0,0,0,0,10,1,7,91690,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,22,1,函館,3,02,未勝利,7,芝,0,1200,良,16,02131302,8,0,5,12.4,6,0,10,18.9,16,0,13,105.9,3,0,8,17.3,12,0,6,15.9,2,0,7,16.0,1,0,9,18.7,7,0,4,11.1,9,0,12,62.4,10,0,16,190.6,11,0,3,7.4,5,0,2,3.5,15,0,14,152.6,4,0,1,3.3,13,0,11,39.9,14,0,15,173.6,,,,,,,,,7,1870,0,0,0,0,7,590,6,570,4,470,0,0,0,0,3,4,2360,11, , ,0,0, , ,0,0,6,7,13040,45,0,0,0,0,0,0,0,0,6,7,3570,47,4,7,2750,35,4,6,1800,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,26500,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,32480,106,0,0,0,0,0,0,0,0,0,0,7,6,4,261340,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,22,1,函館,3,03,未勝利,7,ダ,1,1700,良,13,02131303,9,0,11,150.7,12,0,12,237.5,10,0,10,123.3,7,0,7,20.3,13,0,13,345.0,2,0,3,8.9,8,0,5,17.1,3,0,4,13.4,4,0,2,6.4,5,0,8,21.3,1,0,1,1.5,6,0,6,17.2,11,0,9,78.3,,,,,,,,,,,,,,,,,,,,,11,150,0,0,0,0,11,110,6,210,8,260,0,0,0,0,5,7,390,2, , ,0,0, , ,0,0,6,11,610,2,0,0,0,0,0,0,0,0,6,11,270,2,8,11,350,4,6,8,1730,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,780,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,2750,10,0,0,0,0,0,0,0,0,0,0,11,6,8,6360,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,22,1,函館,3,04,未勝利,7,芝,0,1800,良,16,02131304,9,0,4,5.8,1,0,1,3.3,15,0,14,199.8,12,0,10,79.6,4,0,7,36.3,11,0,13,190.0,14,0,12,130.8,0,4,16,539.1,3,0,2,3.8,13,0,11,98.3,8,0,15,468.6,2,0,3,4.5,5,0,9,44.7,6,0,6,20.6,7,0,8,36.5,10,0,5,8.1,,,,,,,,,2,330,0,0,0,0,2,150,12,150,9,140,0,0,0,0,1,6,660,2, , ,0,0, , ,0,0,2,12,920,3,0,0,0,0,0,0,0,0,2,12,360,4,2,9,360,3,9,12,330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,12,1090,1,0,0,0,0,0,0,0,0,0,0,2,12,9,5100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,06,22,1,函館,3,05,新馬・牝,15,芝,0,1200,良,9,02131305,1,0,1,2.7,8,0,8,29.9,2,0,6,8.9,5,0,4,7.2,7,0,2,4.1,9,0,3,5.2,3,0,5,8.9,4,0,9,61.3,6,0,7,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,270,0,0,0,0,1,150,3,240,7,220,0,0,0,0,1,3,1240,6, , ,0,0, , ,0,0,1,3,1360,6,0,0,0,0,0,0,0,0,1,3,470,6,1,7,400,4,3,7,1140,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2310,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3260,12,0,0,0,0,0,0,0,0,0,0,1,3,7,13260,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
