24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,ジャヴァネ        ,牝,3,長浜鴻緒,52.0,16,01,7,7,0,1.7,12,69.6,"1096",0,0,0,9,11,34.9,408,加藤和宏,美,0,21103941,01214,01077,0224110101,小林祐一,静内山田牧場,トーセンラー,セントフロンティア,Danehill,鹿毛,210508,   79.5,  ,    ,49.4
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,プレアデスグループ,牝,3,丹内祐次,55.0,16,02,2,2,0,0.5,2,68.4,"1084",0,0,0,2,2,34.5,430,吉岡辰弥,栗,220,21104839,01091,01176,0224110102,吉田晴哉,社台コーポレーショ,サトノアラジン,オリヒメ,"Majestic Warrior",黒鹿,210130,    3.4,  ,    ,48.3
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,ステイチューンド  ,牡,3,北村友一,57.0,16,03,5,5,0,1.4,7,69.3,"1093",0,0,0,9,10,34.6,458,清水久詞,栗,55,21105696,01102,01110,0224110103,平田修,ノーザンファーム,リオンディーズ,パッシフローラ,ディープインパクト,鹿毛,210319,   29.6,  ,    ,50.3
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,ルチェッタ        ,牝,3,小林美駒,51.0,16,04,10,10,0,2,3,69.9,"1099",0,0,0,16,16,33.8,442,青木孝文,美,0,21102411,01206,01156,0224110104,シルクレーシング,坂東牧場,リオンディーズ,サンドミエシュ,マンハッタンカフェ,黒鹿,210202,   14.6,  ,    ,56.8
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,ナムラローズマリー,牝,3,武豊,55.0,16,05,1,1,0,-0.5,1,67.9,"1079",0,0,0,1,1,34.2,442,羽月友彦,栗,550,21103092,00666,01091,0224110105,奈村睦弘,中島牧場,ミッキーアイル,ナムラストロベリー,ヨハネスブルグ,鹿毛,210423,    1.7,  ,    ,48.5
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,リルフロスト      ,牡,3,鮫島克駿,57.0,16,06,12,12,0,2.2,11,70.1,"1101",0,0,0,5,5,35.8,486,牧光二,美,0,21103554,01157,01106,0224110106,ノルマンディーサラ,岡田スタツド,スノードラゴン,リルティングインク,マツリダゴッホ,芦毛,210424,   61.6,  ,    ,45.8
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,モズイージス      ,牡,3,松本大輝,56.0,16,07,13,13,0,2.3,14,70.2,"1102",0,0,0,5,5,36,462,松下武士,栗,0,21102151,01191,01149,0224110107,JPN技研,目黒牧場,サンダースノー,モズカッチャン,ハービンジャー,鹿毛,210401,  135.4,  ,    ,45.0
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,フジゴウキャク    ,牡,3,横山武史,57.0,16,08,16,16,0,2.5,5,70.4,"1104",0,0,0,2,4,36.5,486,岩戸孝樹,美,0,21101906,01170,01051,0224110108,荒木誠,春木ファーム,イスラボニータ,ゲイエティ,タニノギムレット,鹿毛,210331,   16.8,  ,    ,42.9
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,サクラリゲル      ,牡,3,横山和生,57.0,16,09,9,9,0,1.8,9,69.7,"1097",0,0,0,13,12,34.7,484,勢司和浩,美,0,21104057,01140,01047,0224110109,さくらコマース,谷岡スタット,サクラオリオン,サクラジュレップ,サクラプレジデント,青鹿,210419,   48.8,  ,    ,50.9
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,キタノワイオリ    ,牝,3,菱田裕二,55.0,16,10,8,8,0,1.8,16,69.7,"1097",0,0,0,13,12,34.6,392,本間忍,美,0,21101097,01144,01056,0224110110,北所直人,いとう牧場,ディスクリートキャット,アドマイヤジュエル,アドマイヤベガ,鹿毛,210307,  490.4,  ,    ,51.4
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,プレシャスシル    ,牝,3,今村聖奈,52.0,16,11,14,14,0,2.3,15,70.2,"1102",0,0,0,15,15,34.6,422,菊川正達,美,0,21105937,01193,01052,0224110111,橋本善太,橋本牧場,バゴ,プレシャスフラワー,サンデーサイレンス,鹿毛,210318,  346.3,  ,    ,52.9
24,06,08,1,函館,1,01,未勝利,7,芝,0,1200,良,ルクスアドラー    ,牡,3,佐々木大,57.0,16,12,3,3,0,1.2,4,69.1,"1091",0,0,0,4,3,35.1,462,須貝尚介,栗,140,21101100,01197,01105,0224110112,ルクス,いとう牧場,オルフェーヴル,スマートアストリア,ストラヴィンスキー,栗毛,210319,   16.3,  ,    ,46.9
