13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,サダムサロペット  ,牝,3,武豊,54.0,16,01,5,5,0,0.8,6,87.2,"1272",0,0,0,1,1,38.9,478,松永幹夫,栗,50,10104403,00666,01092,0813310101,大西定,社台コーポレーショ,スペシャルウィーク,キッズトゥデイ,Siphon,芦毛,100405,    8.5,  ,    ,43.1
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,マイネラヴァリーノ,牝,3,酒井学,54.0,16,02,6,6,0,1.3,16,87.7,"1277",0,0,0,11,11,38.4,412,加用正,栗,0,10105494,01034,00425,0813310102,サラブレッドクラブ,コスモヴューファー,ブライアンズタイム,ラヴァリーフリッグ,マーベラスサンデー,栗毛,100318,  355.8,  ,    ,46.3
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,シンクスマイル    ,牝,3,浜中俊,54.0,16,03,8,8,0,1.5,1,87.9,"1279",0,0,0,15,15,37.9,446,笹田和秀,栗,0,10103951,01115,01104,0813310103,青山洋一,社台ファーム,キングカメハメハ,ミュージカルパレス,アグネスタキオン,鹿毛,100224,    4.3,  ,    ,48.9
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,トーホウシラギク  ,牝,3,太宰啓介,54.0,16,04,7,7,0,1.3,13,87.7,"1277",0,0,0,13,14,37.9,432,柴田光陽,栗,0,10100606,01037,00400,0813310104,東豊物産,竹島幸治,トーホウエンペラー,トーホウアイリス,Lycius,栃栗,100313,  117.2,  ,    ,48.5
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,チェリーミルズ    ,牝,3,松山弘平,54.0,16,05,4,4,0,0.6,2,87,"1270",0,0,0,4,4,38.4,454,池添兼雄,栗,75,10100689,01126,01021,0813310105,H.H.シェイク・モハ,ダーレー・ジャパン,"Invincible Spirit",ヒントオブスプリング,"Seeking the Gold",鹿毛,100320,    4.4,  ,    ,44.9
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,ピクシーチャーム  ,牝,3,原田敬伍,51.0,16,06,13,13,0,2.1,15,88.5,"1285",0,0,0,15,15,38.6,378,矢作芳人,栗,0,10104523,01148,01075,0813310106,上茶谷一,追分ファーム,キングカメハメハ,オリエントチャーム,サンデーサイレンス,鹿毛,100204,  268.5,  ,    ,47.0
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,タガノグッピー    ,牝,3,岩田康誠,54.0,16,07,14,14,0,2.3,7,88.7,"1287",0,0,0,13,12,39,430,村山明,栗,0,10105772,05203,01107,0813310107,八木良司,新冠タガノファーム,ジャイアントレッカー,リバレンスハーバー,ボストンハーバー,栗毛,100324,   22.3,  ,    ,45.6
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,ラメント          ,牝,3,国分優作,54.0,16,08,9,9,0,1.8,12,88.2,"1282",0,0,0,8,6,39.3,472,西浦勝一,栗,0,10100671,01125,01016,0813310108,H.H.シェイク・ハム,ダーレー・ジャパン,アドマイヤムーン,ソングオブサイレンス,"Unbridled's Song",鹿毛,100330,   97.7,  ,    ,43.3
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,サマーレイラ      ,牝,3,幸英明,54.0,16,09,12,12,0,2.1,14,88.5,"1285",0,0,0,2,2,40.1,468,木原一良,栗,0,10105680,00732,01033,0813310109,セゾンレースホース,対馬正,ステイゴールド,ミスカスウェル,"Seattle Slew",栗毛,100217,  191.6,  ,    ,40.5
13,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1400,良,エミオン          ,牝,3,松田大作,54.0,16,10,10,10,0,2,9,88.4,"1284",0,0,0,6,6,39.6,458,加用正,栗,0,10101225,01030,00425,0813310110,幅田昌伸,上村清志,スペシャルウィーク,ジョージアンベイ,"Storm Cat",青鹿,100409,   46.2,  ,    ,42.4
