16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,ハシルキセキ      ,牡,2,江田照男,54.0,15,01,3,3,0,0.5,1,73.9,"1139",0,0,0,1,1,39.7,450,伊藤正徳,美,130,14103617,00689,00383,0416210101,ミルファーム,ミルファーム,プリサイスエンド,リターンケープ,マヤノトップガン,鹿毛,140430,    1.7,  ,    ,36.1
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,ユウギリジョウ    ,牝,2,津村明秀,54.0,15,02,4,4,0,0.5,4,73.9,"1139",0,0,0,2,2,39.6,432,相沢郁,美,75,14100449,01092,01020,0416210102,河内孝夫,中地康弘,ネオユニヴァース,イチノヤジョウ,アジュディケーティング,黒鹿,140325,   14.0,  ,    ,36.6
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,サンアンカレッジ  ,牡,2,二本柳壮,54.0,15,03,11,11,0,1.9,12,75.3,"1153",0,0,0,9,8,40.2,476,岩戸孝樹,美,0,14101801,01049,01051,0416210103,加藤ステーブル,神島芳仁,アッミラーレ,オンワードファニー,フォーティナイナー,栗毛,140505,  138.9,  ,    ,37.3
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,アイティプリンセス,牝,2,内田博幸,54.0,15,04,8,8,0,1.2,2,74.6,"1146",0,0,0,7,8,39.7,474,竹内正洋,美,0,14100087,00422,01152,0416210104,一ノ瀬恭,岩見牧場,ファスリエフ,アイティアビー,フジキセキ,黒鹿,140305,    4.4,  ,    ,37.9
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,シンボリスーマラン,牡,2,木幡巧也,51.0,15,05,5,5,0,0.5,6,73.9,"1139",0,0,0,7,6,39,474,牧光二,美,50,14102652,01162,01106,0416210105,シンボリ牧場,シンボリ牧場,アドマイヤマックス,スイートカトマンズ,シンボリクリスエス,鹿毛,140321,   22.8,  ,    ,39.5
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,フクハウチ        ,牝,2,西田雄一,54.0,15,06,15,15,0,2.6,8,76,"1160",0,0,0,3,3,41.5,426,岩戸孝樹,美,0,14104889,01004,01051,0416210106,ミルファーム,中田浩美,マヤノトップガン,プラセール,ヘクタープロテクター,栗毛,140502,   74.3,  ,    ,33.1
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,セイプレジール    ,牡,2,吉田豊,54.0,15,07,14,14,0,2.3,7,75.7,"1157",0,0,0,4,6,41.1,464,小西一男,美,0,14105087,00733,00405,0416210107,金田成基,へいはた牧場,サウスヴィグラス,チェルケッティ,オペラハウス,鹿毛,140220,   33.8,  ,    ,34.2
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,キョウエイバロック,牡,2,柴田善臣,54.0,15,08,12,12,0,2,9,75.4,"1154",0,0,0,12,12,39.8,462,萱野浩二,美,0,14100637,00641,01024,0416210108,田中晴夫,ハシモトフアーム,ファスリエフ,リムーザン,シンボリクリスエス,鹿毛,140412,   94.1,  ,    ,39.4
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,ボウソウノカゼ    ,牡,2,大野拓弥,54.0,15,09,13,13,0,2.2,11,75.6,"1156",0,0,0,15,15,39.2,456,佐藤吉勝,美,0,14102587,01096,01035,0416210109,江川伸夫,門別敏朗,パイロ,キャリコローズ,ネオユニヴァース,青鹿,140311,  127.1,  ,    ,42.9
16,07,30,2,新潟,1,01,未勝利*,7,ダ,1,1200,良,デュトロノミー    ,牡,2,嘉藤貴行,54.0,15,10,10,10,0,1.6,14,75,"1150",0,0,0,12,13,39.4,472,土田稔,美,0,14103765,01051,00417,0416210110,ミルファーム,櫛桁牧場,タイキシャトル,ミラクルコンサート,フジキセキ,鹿毛,140314,  174.0,  ,    ,40.4
