19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ハートウォーミング,牝,3,浜中俊,54.0,16,01,4,4,0,0.8,3,115.2,"1552",0,7,7,4,4,39.7,450,角田晃一,栗,75,16103317,01115,01121,0819310101,ゴドルフィン,ダーレー・ジャパン,ハーツクライ,スタリア,アルカセット,青鹿,160330,    6.2,  ,    ,45.1
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ノーチラス        ,牝,3,武豊,54.0,16,02,1,1,0,-0.2,4,114.4,"1544",0,3,3,5,4,39,454,松永幹夫,栗,500,16102181,00666,01092,0819310102,キーファーズ,三嶋牧場,オルフェーヴル,マルヴァーンスプリング,"Silver Deputy",栗毛,160317,    7.4,  ,    ,46.7
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,パルメ            ,牝,3,加藤祥太,53.0,16,03,9,9,0,2,8,116.4,"1564",0,8,8,7,7,40.4,432,庄野靖志,栗,0,16104583,01156,01087,0819310103,キャロットファーム,ノーザンファーム,ハーツクライ,ピュアブリーゼ,Monsun,栗毛,160302,   22.1,  ,    ,44.1
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,クリノクルミチャン,牝,3,川須栄彦,54.0,16,04,8,8,0,1.5,14,115.9,"1559",0,15,12,9,8,39.5,472,中尾秀正,栗,0,16103535,01128,01069,0819310104,栗本博晴,日高大洋牧場,ヴィクトワールピサ,シャルマンダー,Dehere,芦毛,160311,  211.9,  ,    ,46.7
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,タガノハツコイ    ,牝,3,福永祐一,54.0,16,05,11,11,0,2,2,116.4,"1564",0,1,1,1,1,41.3,472,西園正都,栗,0,16100525,01014,01028,0819310105,八木良司,新冠タガノファーム,ゴールドアリュール,タガノジョイナー,キングカメハメハ,栗毛,160415,    4.6,  ,    ,40.9
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ビディー          ,牝,3,国分恭介,54.0,16,06,12,12,0,2.7,15,117.1,"1571",0,10,9,12,11,40.1,416,宮徹,栗,0,16103142,01124,01018,0819310106,橋場勇二,庄野牧場,エンパイアメーカー,シーズガレット,アグネスフライト,黒鹿,160415,  294.7,  ,    ,46.0
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,セブンティサン    ,牝,3,松若風馬,54.0,16,07,2,2,0,0.2,5,114.6,"1546",0,2,2,2,2,39.4,414,音無秀孝,栗,200,16103765,01154,01002,0819310107,松岡隆雄,ヤナガワ牧場,エンパイアメーカー,ブラボーサンライズ,サンデーサイレンス,鹿毛,160321,   11.0,  ,    ,45.4
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ウォーターヴィラ  ,牝,3,田中健,54.0,16,08,15,15,0,3.1,16,117.5,"1575",0,13,14,15,16,40.2,504,浜田多実,栗,0,16104425,01114,01138,0819310108,窪田康志,ノーザンファーム,クロフネ,ヴィラ,ディープインパクト,芦毛,160222,  326.7,  ,    ,46.1
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ダイヤーズブルーム,牝,3,松山弘平,54.0,16,09,6,6,0,0.9,9,115.3,"1553",0,10,9,10,8,38.9,472,羽月友彦,栗,0,16102621,01126,01091,0819310109,吉岡泰治,ヒダカフアーム,ヘニーヒューズ,マリアビスティー,ハーツクライ,鹿毛,160612,   22.4,  ,    ,48.2
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ベルヴィンカ      ,牝,3,岩田望来,51.0,16,10,7,7,0,1.5,12,115.9,"1559",0,12,12,12,11,38.8,478,岡田稲男,栗,0,16104738,01174,01066,0819310110,シルクレーシング,ノーザンファーム,ベルシャザール,カラヴィンカ,Bernardini,鹿毛,160428,   67.3,  ,    ,49.4
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,イルマタル        ,牝,3,藤岡佑介,54.0,16,11,9,9,0,2,10,116.4,"1564",0,16,16,15,14,38.9,462,渡辺薫彦,栗,0,16105066,01093,01155,0819310111,吉田照哉,社台ファーム,シンボリクリスエス,スカーレル,ゴールドアリュール,鹿毛,160315,   22.8,  ,    ,49.6
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ルプレジール      ,牝,3,岩田康誠,54.0,16,12,3,3,0,0.5,1,114.9,"1549",0,3,3,2,2,39.7,480,藤原英昭,栗,130,16104389,05203,01055,0819310112,社台レースホース,社台コーポレーショ,ゴールドアリュール,ワールドリープレジャー,"Devil His Due",鹿毛,160119,    2.8,  ,    ,44.7
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ハッピーアモーレ  ,牝,3,北村友一,54.0,16,13,5,5,0,0.8,6,115.2,"1552",0,5,5,5,4,39.7,522,石坂正,栗,50,16104609,01102,01022,0819310113,馬場幸夫,ノーザンファーム,ハーツクライ,プンタステラ,"Elusive City",芦毛,160125,   14.9,  ,    ,45.1
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ゴールドメファ    ,牝,3,小牧太,54.0,16,14,14,14,0,3,13,117.4,"1574",0,13,14,14,14,40.2,474,服部利之,栗,0,16105788,00894,01040,0819310114,手嶋美季,佐竹学,ゴールドアリュール,ミスホーユー,ダイナガリバー,栗毛,160222,  141.6,  ,    ,46.0
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,ミキノモンテカルロ,牝,3,古川吉洋,54.0,16,15,16,16,0,3.8,11,118.2,"1582",0,5,5,7,10,41.9,468,南井克巳,栗,0,16101630,01015,01049,0819310115,谷口久和,浦河育成牧場,シニスターミニスター,ミキノモナコ,ディアブロ,鹿毛,160506,   47.5,  ,    ,41.1
19,04,20,3,京都,1,01,未勝利・牝,7,ダ,1,1800,良,グレースゼット    ,牝,3,幸英明,54.0,16,16,13,13,0,2.8,7,117.2,"1572",0,8,9,11,13,40.2,510,宮徹,栗,0,16101194,00732,01018,0819310116,フォーレスト,嶋田牧場,ダンカーク,アトムチェリー,ヘクタープロテクター,芦毛,160216,   21.4,  ,    ,45.8
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,ワンダークラッシー,牡,3,川須栄彦,56.0,16,01,3,3,0,0.7,6,86.5,"1265",0,0,0,4,3,38.4,460,羽月友彦,栗,130,16102399,01128,01091,0819310201,山本能成,高昭牧場,サウスヴィグラス,アグネスミヌエット,アグネスフライト,鹿毛,160404,   21.0,  ,    ,43.9
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,ヘニーオーザ      ,牡,3,藤井勘一,56.0,16,02,4,4,0,0.7,2,86.5,"1265",0,0,0,8,5,38.1,530,庄野靖志,栗,75,16100780,05525,01087,0819310202,西森鶴,北星村田牧場,ヘニーヒューズ,ホクセーメジャー,ダイワメジャー,鹿毛,160430,    4.8,  ,    ,45.3
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,フォリオール      ,牡,3,岩田康誠,56.0,16,03,2,2,0,0.1,1,85.9,"1259",0,0,0,1,1,38.1,528,杉山晴紀,栗,200,16100799,05203,01157,0819310203,程田真司,松浦牧場,オルフェーヴル,ストーミーウェザー,"Storm Cat",栗毛,160427,    1.7,  ,    ,44.1
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,エールジョリー    ,牝,3,斎藤新,51.0,16,04,15,15,0,3.3,15,89.1,"1291",0,0,0,7,8,40.7,432,飯田雄三,栗,0,16105523,01178,01050,0819310204,佐伯由加理,岡田スタツド,トーセンホマレボシ,マチカネヒザクラ,デインヒル,鹿毛,160430,  255.6,  ,    ,39.2
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,アイメイドイット  ,牝,3,シュタル,54.0,16,05,1,1,0,-0.1,3,85.8,"1258",0,0,0,2,2,37.9,412,飯田雄三,栗,500,16100710,05115,01050,0819310205,サラブレッドクラブ,ビッグレッドファー,アイルハヴアナザー,スーパーウーマン,マーベラスサンデー,栗毛,160609,    8.3,  ,    ,44.8
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,ジュゼッペレオ    ,牡,3,藤岡康太,56.0,16,06,5,5,0,1.1,14,86.9,"1269",0,0,0,12,10,37.5,462,牧田和弥,栗,50,16106051,01116,01123,0819310206,石川幸司,徳本幸雄,コンデュイット,アキノフライ,グランデラ,栗毛,160331,  222.4,  ,    ,48.8
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,ヨイタビヲ        ,牡,3,加藤祥太,55.0,16,07,10,10,0,2.4,11,88.2,"1282",0,0,0,14,14,38.5,486,谷潔,栗,0,16101810,01156,00431,0819310207,小田切有一,木村牧場,パドトロワ,ピコピコハンマー,アグネスタキオン,鹿毛,160329,   89.2,  ,    ,46.8
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,ルバクオーリ      ,牡,3,福永祐一,56.0,16,08,16,16,0,3.8,4,89.6,"1296",0,0,0,3,3,41.5,454,吉田直弘,栗,0,16104849,01014,01101,0819310208,サンデーレーシング,ノーザンファーム,ヴァーミリアン,マチカネホレルナヨ,Caerleon,青鹿,160303,   11.8,  ,    ,36.9
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,エーティーキンセイ,牡,3,高倉稜,56.0,16,09,14,14,0,2.9,10,88.7,"1287",0,0,0,10,10,39.8,478,湯窪幸雄,栗,0,16100187,01130,01057,0819310209,荒木徹,川島牧場,キンシャサノキセキ,フォーマルアプローバル,Kingmambo,鹿毛,160420,   68.6,  ,    ,42.1
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,モツ              ,牝,3,和田翼,54.0,16,10,8,8,0,2.1,16,87.9,"1279",0,0,0,11,12,38.7,454,石橋守,栗,0,16101985,01146,01140,0819310210,山下良子,辻牧場,ゼンノロブロイ,エスジーアンクル,シニスターミニスター,黒鹿,160216,  257.2,  ,    ,45.3
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,ゼットセントラル  ,セ,3,藤懸貴志,56.0,16,11,12,12,0,2.7,9,88.5,"1285",0,0,0,15,16,38.7,488,平田修,栗,0,16100212,01138,01082,0819310211,高橋悦見,小泉牧場,ヘニーヒューズ,コウエイオトメ,ハーツクライ,黒鹿,160515,   34.0,  ,    ,46.5
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,スズカシニック    ,牡,3,義英真,56.0,16,12,7,7,0,1.5,8,87.3,"1273",0,0,0,4,5,39.1,470,藤沢則雄,栗,0,16104180,01155,01041,0819310212,永井啓弍,真壁信一,シニスターミニスター,スズカアゼリア,アドマイヤベガ,鹿毛,160417,   28.1,  ,    ,42.5
19,04,20,3,京都,1,02,未勝利,7,ダ,1,1400,良,ウェイクール      ,牡,3,国分優作,56.0,16,13,6,6,0,1.5,12,87.3,"1273",0,0,0,16,15,37.3,522,松下武士,栗,0,16103777,01125,01149,0819310213,ヒダカ・ブリーダー,山際辰夫,ジャスタウェイ,タイキシャイン,タイキシャトル,鹿毛,160304,   93.9,  ,    ,50.5
